NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
WPR26LA057,Accident,202158,2025-12-13,Carson City,NV,USA,NA,N817D,46,False,Aviation,Aviation,Approved by Office Director,2026-03-13,NA,None,0,0,0,0,0,The pilot's failure to extend the landing gear prior to landing.,Aircraft - Aircraft systems - Landing gear system - Not used/operated; Personnel issues - Task performance - Use of equip/info - Pilot; Personnel issues - Action/decision - Action - Pilot,Accident,39.192269,-119.73466,PORTO,Risen SV,Airplane,CXP,CARSON CITY,True,1,Reciprocating,False,Flight test,091,Substantial,Visual (VMC); Visual (VMC),On File,Landing,Completed,False,Approved by Office Director,NA,NA,12/13/2025,13-12-2025
WPR26LA062,Accident,202177,2025-12-15,Las Vegas,NV,USA,NA,N404LL,53446,False,Aviation,Aviation,Approved by Office Director,2026-03-13,NA,None,0,0,0,0,0,Tail rotor blade impact from an unidentified object at an undetermined time.,Aircraft - Aircraft propeller/rotor - Tail rotor - Damaged/degraded; Not determined - Not determined - (general) - Unknown/Not determined,Accident,36.134057,-115.13553,BELL,407,Helicopter,NV86,NA,False,1,Turbo shaft,False,Business,135,Substantial,Visual (VMC),Air Methods LLC,Unknown,Completed,False,Approved by Office Director,NA,NA,12/15/2025,15-12-2025
WPR26LA064,Accident,202183,2025-12-17,Silver Springs,NV,USA,NA,N87PM,24-1386,False,Aviation,Aviation,Approved by Office Director,NA,NA,Serious,0,0,0,2,0,NA,NA,Accident,39.410717,-119.23275,MOONEY,M20J,Airplane,SPZ,NA,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Landing,Ongoing,False,Approved by Office Director,NA,NA,12/17/2025,17-12-2025
WPR26LA087,Accident,202327,2026-01-19,Lemmon Valley-Golden Valley,NV,USA,NA,N775DZ,1001,False,Aviation,Aviation,Approved by Office Director,2026-04-02,NA,Serious,0,0,0,1,0,The pilot’s inability to maintain clearance from terrain during a go-around.,Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Environmental issues - Physical environment - Terrain - Contributed to outcome; Aircraft - Aircraft oper/perf/capability - Aircraft capability - Capability exceeded,Accident,39.84431,-119.8553,Kitfox,Series 7,Airplane,NONE,Hillside,True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Approach,Completed,False,Approved by Office Director,NA,NA,1/19/2026,19-1-2026
ENG26WA013,Incident,202354,2026-01-27,Las Vegas,NV,USA,NA,G-XWBN,609,False,Aviation,Aviation,None,NA,NA,None,0,0,0,0,0,NA,NA,Incident,36.077041,-115.17042,AIRBUS,A350,Airplane,LAS,HARRY REID INTL,False,2,NA,True,NA,129,Minor,Visual (VMC),British Airways,InitialClimb,N/A,False,None,NA,NA,1/27/2026,27-1-2026
WPR26FA189,Accident,203001,2026-05-17,Empire,NV,USA,NA,N8502N,32-7140052,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,2,0,NA,NA,Accident,40.52858,-119.47282,PIPER,PA-32-300,Airplane,N/A,NA,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Enroute,Ongoing,False,Approved by Office Director,NA,NA,5/17/2026,17-5-2026
WPR26LA196,Accident,203024,2026-05-17,Oasis,NV,USA,NA,N787PV,40.695,False,Aviation,Aviation,Approved by Office Director,NA,NA,Serious,0,0,0,1,0,NA,NA,Accident,40.9286,-115.1204,DIAMOND AIRCRAFT IND INC,DA 40,Airplane,LWL,NA,False,1,NA,False,Personal,091,Substantial,NA,On File,Enroute,Ongoing,False,Approved by Office Director,NA,NA,5/17/2026,17-5-2026
WPR26LA225,Accident,203221,2026-06-18,Pahrump,NV,USA,NA,N330LV,300/78,False,Aviation,Aviation,Approved by Office Director,NA,NA,Serious,0,0,0,10,0,NA,NA,Accident,36.249344,-116.17658,ULTRAMAGIC SA,N-300,Balloon,NA,NA,False,0,NA,False,Other work use,091,Substantial,Visual (VMC),VEGAS BALLOON RIDES (2021) LLC,Landing,Ongoing,False,Approved by Office Director,NA,NA,6/18/2026,18-6-2026
WPR26LA244,Accident,203319,2026-06-23,Minden,NV,USA,NA,N7764D,18-5944,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,39.0005,-119.75111,PIPER,PA-18A,Airplane,MEV,Minden-Tahoe,False,1,NA,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Landing; Landing; Landing,Ongoing,False,Approved by Office Director,NA,NA,6/23/2026,23-6-2026
WPR25LA202,Accident,200485,2025-07-03,Henderson,NV,USA,NA,N66JG,25-0866,False,Aviation,Aviation,Approved by Office Director,2025-09-26,NA,None,0,0,0,0,0,"The pilot’s failure to maintain directional control during a go-around, resulting in a collision with a runway sign.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot; Environmental issues - Physical environment - Object/animal/substance - Effect on equipment,Accident,35.972576,-115.13664,MOONEY AIRCRAFT CORP.,M20K,Airplane,HND,HENDERSON EXEC,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),CASSITY SCOTT,Landing,Completed,False,Approved by Office Director,NA,NA,7/3/2025,3-7-2025
