NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
WPR26FA091,Accident,202348,2026-01-27,Montour,ID,USA,NA,N126C,CCX-1865-0016,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,2,0,0,2,0,NA,NA,Accident,43.938426,-116.37886,N126C LLC,CCX-1865,Airplane,S78,Emmett Municipal Airport,True,1,NA,False,Personal,091,Substantial,Visual (VMC),Cub Crafters,EmergencyDescent; Enroute; EmergencyDescent; Enroute,Ongoing,False,Approved by Office Director,NA,NA,1/27/2026,27-1-2026
WPR26FA101,Accident,202403,2026-02-06,Caldwell,ID,USA,NA,N362DZ,0039,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,1,0,NA,NA,Accident,43.637298,-116.6258,SONEX AIRCRAFT,ONEX,Airplane,EUL,CALDWELL EXEC,False,1,NA,False,Personal,091,Destroyed,Visual (VMC),On File,InitialClimb,Ongoing,False,Approved by Office Director,NA,NA,2/6/2026,6-2-2026
WPR26LA102,Accident,202417,2026-02-05,Nampa,ID,USA,NA,N4464R,17263206,False,Aviation,Aviation,Approved by Office Director,2026-07-01,NA,None,0,0,0,0,0,"The pilot’s failure to verify that the seat locking pins were fully engaged before takeoff, which allowed the seat to slide aft during the takeoff roll and resulted in a loss of directional control.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot; Personnel issues - Action/decision - Action - Pilot,Accident,43.58113,-116.523,CESSNA,172M,Airplane,MAN,Nampa Municipal,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Takeoff; Takeoff,Completed,False,Approved by Office Director,NA,NA,2/5/2026,5-2-2026
WPR26LA117,Accident,202593,2026-01-18,Lewiston,ID,USA,NA,N465CS,T20609165,False,Aviation,Aviation,Approved by Office Director,2026-04-30,NA,None,0,0,0,0,0,"The pilot’s improper landing flare, which resulted in hard, bounced landing and subsequent tail strike.",Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,46.374499,-117.01539,CESSNA,T206H,Airplane,LWS,LEWISTON/NEZ PERCE COUNTY,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,1/18/2026,18-1-2026
WPR26LA184,Accident,202977,2026-05-11,Kooskia,ID,USA,NA,N333PK,PK-2,False,Aviation,Aviation,Approved by Office Director,2026-07-09,NA,None,0,0,0,0,0,"The pilot’s collision with a hole in the runway surface during the landing roll, which resulted in a nose over.",Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Effect on operation,Accident,46.124845,-114.92247,VANS,RV-6A,Airplane,1U1,Moose Creek Ranger Station,True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing,Completed,False,Approved by Office Director,NA,NA,5/11/2026,11-5-2026
WPR26LA185,Accident,202984,2026-05-13,Sandpoint,ID,USA,NA,N953CN,443-87/88,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,48.347815,-116.55367,CRAIG ELLISON,BEARHAWK FOUR,Airplane,ID25,OLMSTEAD SKY RANCH,True,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Landing,Ongoing,False,Approved by Office Director,NA,NA,5/13/2026,13-5-2026
WPR26LA188,Accident,202999,2026-05-14,Twin Falls,ID,USA,NA,N952SF,0366E,False,Aviation,Aviation,Approved by Office Director,2026-07-30,NA,Minor,0,0,0,1,0,"The pilot’s failure to maintain control while hovering in gusty wind conditions, resulting in the helicopter rolling onto its side.",Environmental issues - Conditions/weather/phenomena - Wind - Effect on operation; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,42.481809,-114.48773,MCDONNELL DOUGLAS HELICOPTER,500,Helicopter,TWF,JOSLIN FLD/MAGIC VALLEY RGNL,False,1,Turbo shaft,False,Personal,091,Substantial,Visual (VMC),INTERPARTS GENERAL BUSINESS INC,Maneuvering; Maneuvering; Maneuvering,Completed,False,Approved by Office Director,NA,NA,5/14/2026,14-5-2026
WPR26LA195,Accident,203023,2026-05-18,Arco,ID,USA,NA,N2479C,30779,False,Aviation,Aviation,Approved by Office Director,2026-07-01,NA,None,0,0,0,0,0,The pilot's failure to maintain directional control during the landing roll with a right crosswind.,Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot; Environmental issues - Conditions/weather/phenomena - Wind - Effect on operation,Accident,43.603667,-113.33433,CESSNA,180,Airplane,AOC,Arco-Butte County,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Landing; Landing; Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,5/18/2026,18-5-2026
WPR26LA206,Accident,203105,2026-05-28,Cascade,ID,USA,NA,N13430,17702420,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,0,2,0,NA,NA,Accident,45.128549,-115.32331,CESSNA,177B,Airplane,U60,BIG CREEK,False,1,NA,False,Personal,091,Substantial,Visual (VMC),MJR ASSOC LLC,Approach,Ongoing,False,Approved by Office Director,NA,NA,5/28/2026,28-5-2026
WPR26LA234,Accident,203246,2026-06-23,Warren,ID,USA,NA,N3013M,12-1573,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,45.396667,-115.48333,PIPER,PA-12,Airplane,C48,Wilson Bar USFS Airport,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Approach,Ongoing,False,Approved by Office Director,NA,NA,6/23/2026,23-6-2026
