NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
WPR26LA079,Accident,202292,2026-01-10,La Verkin,UT,USA,NA,N90MN,2482,False,Aviation,Aviation,Approved by Office Director,2026-04-16,NA,None,0,0,0,0,0,The pilot’s failure to maintain clearance from powerlines after an aborted landing attempt.,Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Attain/maintain not possible,Accident,37.205,-113.272,KUBICEK FACTORY S R O,BB26M,Balloon,NA,NA,False,0,None,False,Flight test,091,Substantial,Visual (VMC); Visual (VMC); Visual (VMC),On File,Approach,Completed,False,Approved by Office Director,NA,NA,1/10/2026,10-1-2026
WPR26FA082,Accident,202313,2026-01-18,Kamas,UT,USA,NA,N138DD,45199,False,Aviation,Aviation,Approved by Office Director,NA,NA,Serious,0,0,0,4,0,NA,NA,Accident,40.481567,-111.03038,BELL HELICOPTER TEXTRON,206L-1,Helicopter,NA,NA,False,1,NA,False,Personal,091,Substantial,NA,On File,Landing,Ongoing,False,Approved by Office Director,NA,NA,1/18/2026,18-1-2026
WPR26LA094,Accident,202380,2026-02-02,Leeds,UT,USA,NA,N5692Y,494-2,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,0,2,0,NA,NA,Accident,37.2521,-113.35386,ENSTROM,F28C,Helicopter,None,NA,False,1,NA,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Takeoff; Takeoff; Maneuvering,Ongoing,False,Approved by Office Director,NA,NA,2/2/2026,2-2-2026
WPR26LA096,Accident,202391,2026-02-04,St. George,UT,USA,NA,N9976Y,7ECA-1,False,Aviation,Aviation,Approved by Office Director,2026-04-14,NA,None,0,0,0,0,0,"The pilot’s improper application of brakes, which resulted in a nose over.",Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,37.036926,-113.50961,CHAMPION,7ECA,Airplane,SGU,St George Regional Airport,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),ROGUE AIR LLC,Landing,Completed,False,Approved by Office Director,NA,NA,2/4/2026,4-2-2026
WPR26LA104,Accident,202447,2026-02-16,Wendover,UT,USA,NA,N420MS,0606-6814,False,Aviation,Aviation,Approved by Office Director,2026-07-01,NA,None,0,0,0,0,0,"The pilot’s mismanagement of engine power during a maximum performance, 180° climbing left turn at a low altitude that resulted in impact with terrain.",Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,40.774311,-113.8946,AEROSPORT LTD,IKARUS C42E,Airplane,ENV,NA,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Maneuvering; Maneuvering,Completed,False,Approved by Office Director,NA,NA,2/16/2026,16-2-2026
WPR26FA108,Accident,202564,2026-02-28,Hurricane,UT,USA,NA,N80AR,83093,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,1,0,NA,NA,Accident,37.001867,-113.27657,Vans Aircraft,RV-8,Airplane,NA,NA,True,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Maneuvering; UncontrolledDescent,Ongoing,False,Approved by Office Director,NA,NA,2/28/2026,28-2-2026
WPR26LA132,Accident,202682,2026-03-21,West Valley City,UT,USA,NA,N7328J,28-24682,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,40.66761,-112.06491,PIPER,PA-28-140,Airplane,NA,NA,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Enroute,Ongoing,False,Approved by Office Director,NA,NA,3/21/2026,21-3-2026
WPR26LA137,Accident,202690,2026-03-23,Fairfield,UT,USA,NA,N247WR,C000559,False,Aviation,Aviation,Approved by Office Director,2026-06-25,NA,None,0,0,0,0,0,The pilot’s failure to maintain directional control during the landing roll. Contributing to the accident was nose wheel misalignment at touchdown.,Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,40.24253,-112.09111,SALT LAKE GYROCOPTERS LLC,CALIDUS,Gyroplane,UT9,West Desert Airpark,True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,3/23/2026,23-3-2026
WPR26LA174,Accident,202931,2026-05-01,Big Water,UT,USA,NA,N400KB,1234-97,False,Aviation,Aviation,Approved by Office Director,2026-07-01,NA,Minor,0,0,0,1,0,"The pilot’s failure to maintain adequate airspeed and exceedance of the airplanes critical angle of attack while maneuvering at a low altitude, which resulted in a subsequent stall and impact with trees during stall recovery.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Capability exceeded; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,37.045909,-111.9384,AMERICAN CHAMPION AIRCRAFT,7GCBC,Airplane,NA,NA,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Maneuvering; Maneuvering,Completed,False,Approved by Office Director,NA,NA,5/1/2026,1-5-2026
WPR26LA180,Accident,202970,2026-05-10,Marysvale,UT,USA,NA,N6643A,28743,False,Aviation,Aviation,Approved by Office Director,2026-07-30,NA,Serious,0,0,0,2,0,The pilot's failure to maintain clearance from trees while maneuvering in mountainous terrain prior to encountering a downdraft.,Environmental issues - Conditions/weather/phenomena - Wind - Effect on operation; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Psychological - Attention/monitoring - Pilot,Accident,38.500384,-112.14264,CESSNA,172,Airplane,None,Draw on the west side of mountains,False,1,Reciprocating,False,Personal,091,Destroyed,Visual (VMC); Visual (VMC); Visual (VMC),On File,Maneuvering; Maneuvering,Completed,False,Approved by Office Director,NA,NA,5/10/2026,10-5-2026
