NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
CEN26LA199,Accident,203062,2026-05-27,Blair,NE,USA,NA,N84497,18801989T,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,41.414806,-96.108972,CESSNA,A188B,Airplane,KBTA,Blair Executive Airport,False,1,NA,False,Personal,091,Substantial,Visual (VMC),N84497 LLC,Approach,Ongoing,False,Approved by Office Director,NA,NA,5/27/2026,27-5-2026
WPR26FA216,Accident,203167,2026-06-12,Henderson,NE,USA,NA,N57846,36-7760017,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,1,0,NA,NA,Accident,40.750511,-97.856274,PIPER,PA-36-300,Airplane,38NE,BOARDMAN AERIAL,False,1,NA,False,Aerial application,137,Substantial,Visual (VMC),BOARDMAN AIR SERVICES LLC,Maneuvering; Maneuvering,Ongoing,False,Approved by Office Director,NA,NA,6/12/2026,12-6-2026
CEN25FA261,Accident,200577,2025-07-20,Meadow Grove,NE,USA,NA,N55161,F.S. 07-2-00083,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,1,0,0,1,0,NA,NA,Accident,42.114167,-97.772167,KOLB,FIRESTAR,Airplane,NA,NA,False,1,NA,False,Personal,091,Destroyed,Visual (VMC),On File,Unknown,Ongoing,False,Approved by Office Director,NA,NA,7/20/2025,20-7-2025
CEN25LA274,Accident,200605,2025-07-22,Hastings,NE,USA,NA,N502KB,502B-2748,False,Aviation,Aviation,Approved by Office Director,2025-10-02,NA,None,0,0,0,0,0,The pilot’s failure to maintain clearance from powerlines while maneuvering at low altitude.,Personnel issues - Task performance - Use of equip/info - Pilot; Personnel issues - Psychological - Attention/monitoring - Pilot; Environmental issues - Physical environment - Object/animal/substance - Awareness of condition; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,40.568014,-98.354481,AIR TRACTOR,AT502,Airplane,NA,NA,False,1,Turbo prop,False,Aerial application,137,Substantial,Visual (VMC),MEYERS AERIAL SERVICE LLC,Maneuvering,Completed,False,Approved by Office Director,NA,NA,7/22/2025,22-7-2025
CEN25LA292,Accident,200649,2025-07-27,North Bend,NE,USA,NA,N432TV,3286,False,Aviation,Aviation,Approved by Office Director,2025-11-14,NA,None,0,0,0,0,0,"The pilot’s failure to maintain clearance from wires while maneuvering at a low altitude, and the ground crew failure to inform the pilot that the support truck had been moved.",Personnel issues - Psychological - Attention/monitoring - Pilot; Personnel issues - Action/decision - Action - Ground crew; Environmental issues - Physical environment - Object/animal/substance - Awareness of condition; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,41.459526,-96.753363,BELL,206B,Helicopter,NA,NA,False,1,Turbo shaft,False,Aerial application,137,Substantial,Visual (VMC),SKY COPTERS INC,Maneuvering,Completed,False,Approved by Office Director,NA,NA,7/27/2025,27-7-2025
CEN25FA348,Accident,200893,2025-08-28,Kearney,NE,USA,NA,N3806Y,21058306,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,2,0,0,2,0,NA,NA,Accident,40.8175,-98.99389,CESSNA,210D,Airplane,EAR,NA,False,1,NA,False,Personal,091,Substantial,Instrument (IMC),On File,Approach,Ongoing,False,Approved by Office Director,NA,NA,8/28/2025,28-8-2025
CEN25LA376,Accident,200997,2025-09-13,Omaha,NE,USA,NA,N180BT,18051815,False,Aviation,Aviation,Approved by Office Director,2026-01-15,NA,None,0,0,0,0,0,The flight instructor’s failure to maintain directional control during landing in the tailwheel equipped airplane.,Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Instructor/check pilot,Accident,41.195402,-96.114108,CESSNA,180H,Airplane,MLE,MILLARD,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),Aero Bug LLC,Landing,Completed,False,Approved by Office Director,NA,NA,9/13/2025,13-9-2025
CEN24LA365,Accident,195167,2024-09-20,Lincoln,NE,USA,NA,N259GF,17280259,False,Aviation,Aviation,Approved by Office Director,2025-06-13,NA,None,0,0,0,0,0,The student pilot’s failure to maintain directional control during landing.,Personnel issues - Task performance - Use of equip/info - Student/instructed pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,40.850891,-96.759121,CESSNA,172R,Airplane,LNK,LINCOLN,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC),PERFORMANCE AIRCRAFT SALES INC,Landing; Landing,Completed,False,Approved by Office Director,NA,NA,9/20/2024,20-9-2024
CEN24LA368,Accident,195203,2024-09-25,Lexington,NE,USA,NA,N92PH,3402,False,Aviation,Aviation,Approved by Office Director,2025-03-13,NA,Serious,0,0,0,1,0,The pilot’s failure to maintain proper clearance from powerlines.,Personnel issues - Psychological - Attention/monitoring - Pilot; Environmental issues - Conditions/weather/phenomena - Light condition - Effect on personnel; Environmental issues - Physical environment - Object/animal/substance - Awareness of condition,Accident,40.774919,-99.844417000000007,BELL,206,Helicopter,NA,NA,False,1,Turbo shaft,False,Aerial application,137,Substantial,Visual (VMC),PROVINE HELICOPTER SERVICE INC,Maneuvering; Maneuvering,Completed,False,Approved by Office Director,NA,NA,9/25/2024,25-9-2024
CEN25FA006,Accident,195272,2024-10-08,Norfolk,NE,USA,NA,N130GP,U-222,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,1,0,0,1,0,NA,NA,Accident,41.973856,-97.43256,BEECH,C99,Airplane,OFK,NORFOLK RGNL/KARL STEFAN MEML FLD,False,2,NA,False,Business,135,Destroyed,Visual (VMC),UAS TRANSERVICES INC,Unknown,Ongoing,False,Approved by Office Director,NA,NA,10/8/2024,8-10-2024
