NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
ERA26LA147,Accident,202643,2026-03-11,Leonardtown,MD,USA,NA,N7573P,24-2783,False,Aviation,Aviation,Approved by Office Director,2026-07-09,NA,Minor,0,0,2,2,0,"The pilot’s failure to maintain control during a crosswind takeoff, which resulted in a runway excursion and impact with a drainage ditch.",Environmental issues - Conditions/weather/phenomena - Wind - Response/compensation; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,38.31445,-76.546555,PIPER,PA24-180,Airplane,2W6,St Mary's County Regional Airport,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Takeoff; Takeoff; Takeoff,Completed,False,Approved by Office Director,NA,NA,3/11/2026,11-3-2026
ERA26LA173,Accident,202825,2026-04-11,Stevensville,MD,USA,NA,N38020; N38020,TH-1208; TH-1208,False,Aviation,Aviation,Approved by Office Director,2026-05-14,NA,None,0,0,0,0,0,"The pilot’s inadvertent retraction of the landing gear lever during the landing roll, which resulted in a gear collapse and runway excursion.",Aircraft - Aircraft systems - Landing gear system - Unintentional use/operation; Personnel issues - Action/decision - Action - Pilot,Accident,38.976067,-76.329039,BEECH; BEECH,58; 58,Airplane; Airplane,W29,Bay Bridge Airport,False,2,Reciprocating; Reciprocating,False,Personal,091; 091,Substantial; Substantial,Visual (VMC); Visual (VMC); Visual (VMC),PARDUE HINES AVIATION LLC; PARDUE HINES AVIATION LLC,Landing; Landing,Completed,False,Approved by Office Director,NA,NA,4/11/2026,11-4-2026
ERA26LA240,Accident,203192,2026-06-05,Silver Spring,MD,USA,NA,N5081Z,22-8712,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,0,1,0,NA,NA,Accident,39,-77,PIPER,PA-22-108,Airplane,NA,NA,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Takeoff,Ongoing,False,Approved by Office Director,NA,NA,6/5/2026,5-6-2026
ERA26FA243,Accident,203205,2026-06-21,Bowie,MD,USA,NA,N249WF,28-7690114,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,3,0,NA,NA,Accident,38.979556,-76.731752,PIPER,PA-28-181,Airplane,W00,FREEWAY,False,1,NA,False,Personal,091,Substantial,Visual (VMC),WIFA (WASHINGTON INTERNATIONAL FLIGHT ACADEMY) LLC,Enroute,Ongoing,False,Approved by Office Director,NA,NA,6/21/2026,21-6-2026
ERA26LA262,Accident,203330,2026-06-29,Easton,MD,USA,NA,N8394D,28-8116238,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,38.806873,-76.070111,PIPER,PA-28-161,Airplane,ESN,EASTON/NEWNAM FLD,False,1,NA,False,Instructional,091,Substantial,Visual (VMC),Harry Pray Aviation,Standing,Ongoing,False,Approved by Office Director,NA,NA,6/29/2026,29-6-2026
ERA25LA306,Accident,200825,2025-08-17,Baltimore,MD,USA,NA,N6208C,172S10820,False,Aviation,Aviation,Approved by Office Director,2026-04-30,NA,None,0,0,0,0,0,"The pilot’s inadequate landing flare at night, which resulted in a hard landing.",Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,39.330038,-76.419427,CESSNA,172,Airplane,MTN,MARTIN STATE,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing,Completed,False,Approved by Office Director,NA,NA,8/17/2025,17-8-2025
ERA25LA311,Accident,200852,2025-08-21,Gaithersburg,MD,USA,NA,N505LP,172S8546,False,Aviation,Aviation,Approved by Office Director,2025-11-20,NA,None,0,0,0,0,0,"The flight instructor’s distraction during landing, which resulted in a long landing and subsequent runway excursion.",Personnel issues - Psychological - Attention/monitoring - Instructor/check pilot,Accident,39.168333,-77.166,CESSNA,172,Airplane,GAI,MONTGOMERY COUNTY AIRPARK,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC),WIFA (WASHINGTON INTERNATIONAL FLIGHT ACADEMY) LLC,Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,8/21/2025,21-8-2025
ERA25LA004,Accident,195269,2024-10-07,Parsonsburg,MD,USA,NA,N8957H,1592,False,Aviation,Aviation,Approved by Office Director,2025-08-21,NA,Serious,0,1,0,1,0,A total loss of engine power for reasons that were not determined.,Aircraft - Aircraft power plant - Engine (reciprocating) - Failure,Accident,38.365798,-75.458423,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164A,Airplane,SBY,SALISBURY-OCEAN CITY WICOMICO RGNL,False,1,Reciprocating,False,Aerial application,137,Substantial,Visual (VMC),On File,Maneuvering; EmergencyDescent,Completed,False,Approved by Office Director,NA,NA,10/7/2024,7-10-2024
ERA25LA127,Accident,199758,2025-02-22,Mayo,MD,USA,NA,N781FM,17274448,False,Aviation,Aviation,Approved by Office Director,2026-04-03,NA,Minor,0,0,1,1,0,"A total loss of engine power at low altitude due to an accumulation of carburetor ice while in a cruise-power descent, which resulted in a forced landing.",Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Effect on operation; Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Ability to respond/compensate,Accident,38.89223,-76.50478,CESSNA,172,Airplane,NA,NA,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC); Visual (VMC); Visual (VMC),On File,Landing; Enroute; EmergencyDescent,Completed,False,Approved by Office Director,NA,NA,2/22/2025,22-2-2025
ERA25LA190,Accident,200083,2025-04-30,Stevensville,MD,USA,NA,N771SL,1405,False,Aviation,Aviation,Approved by Office Director,2025-09-16,NA,None,0,0,0,0,0,"The pilot’s failure to maintain control of the airplane during an aborted landing, which resulted in a runway excursion.",Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,38.976863,-76.332344,CIRRUS DESIGN CORP,SR22,Airplane,W29,BAY BRIDGE,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing,Completed,False,Approved by Office Director,NA,NA,4/30/2025,30-4-2025
