STATE,STATENAME,ST_CASE,PEDS,PERNOTMVIT,VE_TOTAL,VE_FORMS,PVH_INVL,PERSONS,PERMVIT,COUNTY,COUNTYNAME,CITY,CITYNAME,MONTH,MONTHNAME,DAY,DAYNAME,DAY_WEEK,DAY_WEEKNAME,YEAR,HOUR,HOURNAME,MINUTE,MINUTENAME,TWAY_ID,TWAY_ID2,ROUTE,ROUTENAME,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,NHS,NHSNAME,SP_JUR,SP_JURNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,WRK_ZONE,WRK_ZONENAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,FATALS
55,Wisconsin,550001,0,0,1,1,0,1,1,79,MILWAUKEE (79),3475,SOUTH MILWAUKEE,1,January,4,4,3,Tuesday,2022,99,Unknown Hours,99,Unknown Minutes,CR-V S 13TH ST,NA,4,County Road,2,Urban,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,42.87703611,42.87703611,-87.93210833,-87.93210833,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,9,Reported as Unknown,99,Reported as Unknown,0,No,0000000,Not Applicable,88,Not Applicable (Not Notified),88,Not Applicable (Not Notified),88,Not Applicable,88,Not Applicable,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
55,Wisconsin,550002,0,0,1,1,0,1,1,105,ROCK (105),0,NOT APPLICABLE,1,January,1,1,7,Saturday,2022,4,4:00am-4:59am,2,2,I-43,NA,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,99998,Not Reported,42.57338889,42.57338889,-88.88849444,-88.88849444,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,4,4:00am-4:59am,4,4,4,4:00am-4:59am,22,22,4,4:00am-4:59am,45,45,1
55,Wisconsin,550003,1,1,1,1,0,1,1,79,MILWAUKEE (79),5160,WEST ALLIS,1,January,11,11,3,Tuesday,2022,6,6:00am-6:59am,24,24,SR-100,NA,3,State Highway,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,99998,Not Reported,42.98533889,42.98533889,-88.04710556,-88.04710556,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,6,6:00am-6:59am,24,24,6,6:00am-6:59am,30,30,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
55,Wisconsin,550004,0,0,2,2,0,2,2,109,ST CROIX (109),0,NOT APPLICABLE,1,January,13,13,5,Thursday,2022,0,0:00am-0:59am,16,16,SR-35,NA,3,State Highway,1,Rural,4,Minor Arterial,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,99998,Not Reported,45.04261111,45.04261111,-92.75997778,-92.75997778,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,0,0:00am-0:59am,16,16,0,0:00am-0:59am,24,24,1,1:00am-1:59am,40,40,1
55,Wisconsin,550005,0,0,1,1,0,1,1,43,GRANT (43),0,NOT APPLICABLE,1,January,16,16,1,Sunday,2022,1,1:00am-1:59am,12,12,US-151,NA,2,US Highway,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,99998,Not Reported,42.66924167,42.66924167,-90.55056389,-90.55056389,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,1,1:00am-1:59am,23,23,1,1:00am-1:59am,33,33,2,2:00am-2:59am,15,15,1
55,Wisconsin,550006,1,1,1,1,0,2,2,55,JEFFERSON (55),5050,WATERTOWN,1,January,15,15,7,Saturday,2022,1,1:00am-1:59am,17,17,FIRST ST S,NA,6,Local Street - Municipality,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,43.193975,43.193975,-88.72418889,-88.72418889,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,1,1:00am-1:59am,17,17,1,1:00am-1:59am,20,20,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
55,Wisconsin,550007,0,0,1,1,0,2,2,71,MANITOWOC (71),0,NOT APPLICABLE,1,January,5,5,4,Wednesday,2022,16,4:00pm-4:59pm,15,15,I-43,NA,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,99998,Not Reported,44.21706667,44.21706667,-87.75552778,-87.75552778,57,Cable Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,None,1,Daylight,4,Snow,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
55,Wisconsin,550008,0,0,2,2,0,2,2,131,WASHINGTON (131),2310,JACKSON,1,January,7,7,6,Friday,2022,19,7:00pm-7:59pm,54,54,US-45,NA,2,US Highway,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,99998,Not Reported,43.32168611,43.32168611,-88.18556111,-88.18556111,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,54,54,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
55,Wisconsin,550009,0,0,2,2,0,2,2,79,MILWAUKEE (79),3475,SOUTH MILWAUKEE,1,January,19,19,4,Wednesday,2022,11,11:00am-11:59am,53,53,SR-241,NA,3,State Highway,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,99998,Not Reported,42.92693611,42.92693611,-87.94941389,-87.94941389,12,Motor Vehicle In-Transport,6,Angle,0,No,8,Driveway Access Related,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,11,11:00am-11:59am,54,54,11,11:00am-11:59am,59,59,12,12:00pm-12:59pm,24,24,1
55,Wisconsin,550010,0,0,2,2,0,3,3,49,IOWA (49),0,NOT APPLICABLE,1,January,6,6,5,Thursday,2022,0,0:00am-0:59am,10,10,US-151,NA,2,US Highway,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,99998,Not Reported,42.88218889,42.88218889,-90.177975,-90.177975,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,7,Crossover-Related,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),2
