STATE,STATENAME,ST_CASE,PEDS,PERNOTMVIT,VE_TOTAL,VE_FORMS,PVH_INVL,PERSONS,PERMVIT,COUNTY,COUNTYNAME,CITY,CITYNAME,MONTH,MONTHNAME,DAY,DAYNAME,DAY_WEEK,DAY_WEEKNAME,YEAR,HOUR,HOURNAME,MINUTE,MINUTENAME,TWAY_ID,TWAY_ID2,ROUTE,ROUTENAME,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,NHS,NHSNAME,SP_JUR,SP_JURNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,WRK_ZONE,WRK_ZONENAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,FATALS
46,South Dakota,460001,0,0,1,1,0,1,1,3,AURORA (3),0,NOT APPLICABLE,1,January,16,16,1,Sunday,2022,17,5:00pm-5:59pm,25,25,I-90 E,NA,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,3310,3310,43.69437222,43.69437222,-98.425425,-98.425425,59,Traffic Sign Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,30,30,17,5:00pm-5:59pm,45,45,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
46,South Dakota,460002,0,0,1,1,0,2,2,67,HUTCHINSON (67),0,NOT APPLICABLE,1,January,27,27,5,Thursday,2022,19,7:00pm-7:59pm,10,10,CR-417 AVE,NA,4,County Road,1,Rural,7,Local,3,Town or Township Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,43.37865,43.37865,-97.85763611,-97.85763611,38,Fence,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,11,11,19,7:00pm-7:59pm,21,21,19,7:00pm-7:59pm,58,58,1
46,South Dakota,460003,0,0,2,2,0,5,5,101,MOODY (101),0,NOT APPLICABLE,1,January,24,24,2,Monday,2022,9,9:00am-9:59am,0,0,I-29 S,NA,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,1150,1150,44.06032222,44.06032222,-96.75909167,-96.75909167,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,9,9:00am-9:59am,6,6,9,9:00am-9:59am,30,30,9,9:00am-9:59am,55,55,2
46,South Dakota,460004,0,0,1,1,0,2,2,109,ROBERTS (109),0,NOT APPLICABLE,1,January,19,19,4,Wednesday,2022,23,11:00pm-11:59pm,3,3,CR-127 ST,NA,4,County Road,1,Rural,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,3,Indian Reservation,0,None,45.543925,45.543925,-97.04558333,-97.04558333,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,23,11:00pm-11:59pm,20,20,23,11:00pm-11:59pm,45,45,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
46,South Dakota,460005,0,0,1,1,0,1,1,117,STANLEY (117),0,NOT APPLICABLE,1,January,14,14,6,Friday,2022,8,8:00am-8:59am,11,11,US-14,NA,2,US Highway,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,2260,2260,44.37730556,44.37730556,-100.40785556,-100.40785556,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,8,8:00am-8:59am,10,10,8,8:00am-8:59am,17,17,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
46,South Dakota,460006,0,0,1,1,0,1,1,127,UNION (127),0,NOT APPLICABLE,2,February,3,3,5,Thursday,2022,16,4:00pm-4:59pm,39,39,I-29 S,NA,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,240,240,42.76016944,42.76016944,-96.76104722,-96.76104722,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,44,44,17,5:00pm-5:59pm,2,2,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
46,South Dakota,460007,0,0,1,1,0,1,1,75,JONES (75),800,DRAPER,2,February,4,4,6,Friday,2022,3,3:00am-3:59am,23,23,SR-248,279 AVE - 90WF,3,State Highway,1,Rural,5,Major Collector,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,2130,2130,43.92285556,43.92285556,-100.54715833,-100.54715833,59,Traffic Sign Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,4,On Roadside,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
46,South Dakota,460008,0,0,2,2,0,2,2,53,GREGORY (53),710,DALLAS,2,February,5,5,7,Saturday,2022,11,11:00am-11:59am,40,40,CR-FOSTER AVE,2ND ST,4,County Road,1,Rural,7,Local,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,43.23843611,43.23843611,-99.51444167,-99.51444167,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2,Intersection,3,T-Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,11,11:00am-11:59am,42,42,11,11:00am-11:59am,52,52,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
46,South Dakota,460009,0,0,1,1,0,1,1,67,HUTCHINSON (67),0,NOT APPLICABLE,2,February,6,6,1,Sunday,2022,18,6:00pm-6:59pm,45,45,SR- 44,NA,3,State Highway,1,Rural,4,Minor Arterial,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,3610,3610,43.38606667,43.38606667,-97.73653889,-97.73653889,11,Live Animal,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,49,49,19,7:00pm-7:59pm,2,2,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
46,South Dakota,460010,0,0,1,1,0,1,1,13,BROWN (13),10,ABERDEEN,2,February,6,6,1,Sunday,2022,2,2:00am-2:59am,55,55,MILWAUKEE AVE NE,NA,6,Local Street - Municipality,2,Urban,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,45.46456111,45.46456111,-98.46259722,-98.46259722,43,Other Fixed Object,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,6,Off Roadway-Location Unknown,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,2,2:00am-2:59am,57,57,3,3:00am-3:59am,3,3,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
