STATE,STATENAME,ST_CASE,PEDS,PERNOTMVIT,VE_TOTAL,VE_FORMS,PVH_INVL,PERSONS,PERMVIT,COUNTY,COUNTYNAME,CITY,CITYNAME,MONTH,MONTHNAME,DAY,DAYNAME,DAY_WEEK,DAY_WEEKNAME,YEAR,HOUR,HOURNAME,MINUTE,MINUTENAME,TWAY_ID,TWAY_ID2,ROUTE,ROUTENAME,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,NHS,NHSNAME,SP_JUR,SP_JURNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,WRK_ZONE,WRK_ZONENAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,FATALS
4,Arizona,40001,0,0,3,3,0,7,7,13,MARICOPA (13),370,PHOENIX,1,January,1,1,7,Saturday,2022,0,0:00am-0:59am,36,36,E GREENWAY RD,N 38TH ST,6,Local Street - Municipality,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,33.62630278,33.62630278,-112.00033889,-112.00033889,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,None,3,Dark - Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,98,Unknown if Transported,1
4,Arizona,40002,0,0,1,1,0,1,1,13,MARICOPA (13),290,MESA,1,January,1,1,7,Saturday,2022,2,2:00am-2:59am,39,39,E GUADALUPE RD,NA,6,Local Street - Municipality,2,Urban,4,Minor Arterial,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,33.36457778,33.36457778,-111.64218056,-111.64218056,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,3,Dark - Lighted,2,Rain,0,No,0000000,Not Applicable,2,2:00am-2:59am,39,39,2,2:00am-2:59am,45,45,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
4,Arizona,40003,1,1,2,2,0,4,4,13,MARICOPA (13),80,CHANDLER,1,January,1,1,7,Saturday,2022,3,3:00am-3:59am,43,43,SR-347,NA,3,State Highway,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,261,261,33.24528889,33.24528889,-111.98017222,-111.98017222,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,3,3:00am-3:59am,43,43,3,3:00am-3:59am,57,57,4,4:00am-4:59am,29,29,1
4,Arizona,40004,0,0,2,2,0,2,2,13,MARICOPA (13),570,WICKENBURG,1,January,1,1,7,Saturday,2022,15,3:00pm-3:59pm,14,14,SR-74,NA,3,State Highway,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,39,39,33.85391389,33.85391389,-112.56763611,-112.56763611,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,14,14,15,3:00pm-3:59pm,45,45,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
4,Arizona,40005,1,1,3,3,0,5,5,13,MARICOPA (13),200,GLENDALE,1,January,1,1,7,Saturday,2022,20,8:00pm-8:59pm,10,10,N EL MIRAGE RD,NA,9,Unknown,2,Urban,4,Minor Arterial,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,33.54731111,33.54731111,-112.32429722,-112.32429722,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,4,"Work Zone, Type Unknown",2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,10,10,20,8:00pm-8:59pm,18,18,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
4,Arizona,40006,0,0,2,2,0,8,8,13,MARICOPA (13),370,PHOENIX,1,January,1,1,7,Saturday,2022,20,8:00pm-8:59pm,52,52,SR-202,NA,3,State Highway,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,559,559,33.291525,33.291525,-111.98856111,-111.98856111,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,54,54,21,9:00pm-9:59pm,2,2,99,Unknown,99,Unknown EMS Hospital Arrival Time,3
4,Arizona,40008,0,0,2,2,0,2,2,13,MARICOPA (13),290,MESA,1,January,3,3,2,Monday,2022,14,2:00pm-2:59pm,21,21,N ALMA SCHOOL RD,W BASS PRO DR,6,Local Street - Municipality,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,33.43655,33.43655,-111.85628056,-111.85628056,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
4,Arizona,40009,0,0,1,1,0,1,1,19,PIMA (19),530,TUCSON,1,January,3,3,2,Monday,2022,15,3:00pm-3:59pm,12,12,N 1ST AVE,JACINTO ST,6,Local Street - Municipality,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,32.25367222,32.25367222,-110.96107222,-110.96107222,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,4,On Roadside,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,12,12,15,3:00pm-3:59pm,21,21,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
4,Arizona,40010,0,0,3,3,0,5,5,19,PIMA (19),530,TUCSON,1,January,4,4,3,Tuesday,2022,12,12:00pm-12:59pm,40,40,E 22ND ST,S MAGNOLIA AVE,6,Local Street - Municipality,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,32.20681944,32.20681944,-110.88106111,-110.88106111,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,12,12:00pm-12:59pm,40,40,12,12:00pm-12:59pm,48,48,13,1:00pm-1:59pm,3,3,1
4,Arizona,40011,0,0,2,2,0,2,2,13,MARICOPA (13),0,NOT APPLICABLE,1,January,4,4,3,Tuesday,2022,13,1:00pm-1:59pm,24,24,I-8,NA,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,887,887,32.85970556,32.85970556,-113.20088056,-113.20088056,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,13,1:00pm-1:59pm,24,24,13,1:00pm-1:59pm,45,45,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
4,Arizona,40012,0,0,1,1,0,1,1,21,PINAL (21),0,NOT APPLICABLE,1,January,4,4,3,Tuesday,2022,8,8:00am-8:59am,55,55,SR-347 N JOHN WAYNE PKY,NA,3,State Highway,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,131,131,33.05379444,33.05379444,-112.04901389,-112.04901389,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,8,8:00am-8:59am,54,54,8,8:00am-8:59am,57,57,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
