STATE,STATENAME,ST_CASE,PEDS,PERNOTMVIT,VE_TOTAL,VE_FORMS,PVH_INVL,PERSONS,PERMVIT,COUNTY,COUNTYNAME,CITY,CITYNAME,MONTH,MONTHNAME,DAY,DAYNAME,DAY_WEEK,DAY_WEEKNAME,YEAR,HOUR,HOURNAME,MINUTE,MINUTENAME,TWAY_ID,TWAY_ID2,ROUTE,ROUTENAME,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,NHS,NHSNAME,SP_JUR,SP_JURNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,WRK_ZONE,WRK_ZONENAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,FATALS
9,Connecticut,90001,0,0,1,1,0,3,3,11,NEW LONDON (11),260,GROTON,1,January,1,1,7,Saturday,2022,7,7:00am-7:59am,9,9,I-95,NA,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,979,979,41.36398333,41.36398333,-72.01985278,-72.01985278,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,None,4,Dawn,10,Cloudy,0,No,0000000,Not Applicable,7,7:00am-7:59am,13,13,7,7:00am-7:59am,20,20,7,7:00am-7:59am,40,40,1
9,Connecticut,90002,0,0,1,1,0,1,1,15,WINDHAM (15),550,PLAINFIELD,1,January,5,5,4,Wednesday,2022,6,6:00am-6:59am,29,29,I-395,NA,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,307,307,41.69918889,41.69918889,-71.90257222,-71.90257222,59,Traffic Sign Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,6,6:00am-6:59am,42,42,6,6:00am-6:59am,49,49,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
9,Connecticut,90003,0,0,1,1,0,1,1,1,FAIRFIELD (1),715,STRATFORD,1,January,11,11,3,Tuesday,2022,23,11:00pm-11:59pm,53,53,BROADBRIDGE AV,NA,5,Local Street - Township,2,Urban,4,Minor Arterial,3,Town or Township Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,13,13,41.20396389,41.20396389,-73.147925,-73.147925,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
9,Connecticut,90005,0,0,2,2,0,2,2,9,NEW HAVEN (9),265,GUILFORD,1,January,16,16,1,Sunday,2022,22,10:00pm-10:59pm,45,45,I-95,NA,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,590,590,41.297275,41.297275,-72.71064722,-72.71064722,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,22,10:00pm-10:59pm,50,50,22,10:00pm-10:59pm,56,56,23,11:00pm-11:59pm,16,16,2
9,Connecticut,90006,0,0,4,4,0,7,7,3,HARTFORD (3),237,FARMINGTON,1,January,11,11,3,Tuesday,2022,19,7:00pm-7:59pm,13,13,I-84,NA,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,535,535,41.71066944,41.71066944,-72.80005,-72.80005,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,11,11,19,7:00pm-7:59pm,24,24,19,7:00pm-7:59pm,50,50,2
9,Connecticut,90008,0,0,2,2,0,2,2,7,MIDDLESEX (7),160,CROMWELL,1,January,20,20,5,Thursday,2022,14,2:00pm-2:59pm,31,31,I-91,NA,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,274,274,41.6232,41.6232,-72.69128333,-72.69128333,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,1,Yes,18,Through Roadway,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,30,30,14,2:00pm-2:59pm,38,38,15,3:00pm-3:59pm,25,25,1
9,Connecticut,90009,1,1,1,1,0,1,1,3,HARTFORD (3),225,EAST HARTFORD,1,January,13,13,5,Thursday,2022,22,10:00pm-10:59pm,39,39,US-44 BURNSIDE AVE,NA,2,US Highway,2,Urban,4,Minor Arterial,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,575,575,41.78070833,41.78070833,-72.60281389,-72.60281389,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
9,Connecticut,90011,0,0,1,1,0,1,1,15,WINDHAM (15),99,BROOKLYN,1,January,26,26,4,Wednesday,2022,7,7:00am-7:59am,2,2,SR-205 WAUREGAN RD,NA,3,State Highway,2,Urban,5,Major Collector,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,24,24,41.76743056,41.76743056,-71.93833889,-71.93833889,53,Mail Box,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,7,7:00am-7:59am,2,2,7,7:00am-7:59am,17,17,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
9,Connecticut,90012,1,1,2,2,0,3,3,1,FAIRFIELD (1),80,BRIDGEPORT,1,January,13,13,5,Thursday,2022,6,6:00am-6:59am,48,48,MAIN ST NO 2,HILLVIEW RD,5,Local Street - Township,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,29,29,41.22364167,41.22364167,-73.21807778,-73.21807778,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,1,On Roadway,0,None,4,Dawn,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
9,Connecticut,90013,0,0,2,2,0,2,2,3,HARTFORD (3),90,BRISTOL,1,January,7,7,6,Friday,2022,4,4:00am-4:59am,34,34,SR-229,NA,3,State Highway,2,Urban,4,Minor Arterial,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,40,40,41.66393333,41.66393333,-72.92041111,-72.92041111,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,11,Blowing Snow,0,No,0000000,Not Applicable,4,4:00am-4:59am,37,37,4,4:00am-4:59am,46,46,5,5:00am-5:59am,26,26,1
