STATE,STATENAME,ST_CASE,PEDS,PERNOTMVIT,VE_TOTAL,VE_FORMS,PVH_INVL,PERSONS,PERMVIT,COUNTY,COUNTYNAME,CITY,CITYNAME,MONTH,MONTHNAME,DAY,DAYNAME,DAY_WEEK,DAY_WEEKNAME,YEAR,HOUR,HOURNAME,MINUTE,MINUTENAME,TWAY_ID,TWAY_ID2,ROUTE,ROUTENAME,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,NHS,NHSNAME,SP_JUR,SP_JURNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,WRK_ZONE,WRK_ZONENAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,FATALS
22,Louisiana,220001,1,1,1,1,0,1,1,17,CADDO (17),946,GREENWOOD,1,January,1,1,7,Saturday,2022,20,8:00pm-8:59pm,20,20,I-20,NA,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,32,32,32.44941111,32.44941111,-93.98981111,-93.98981111,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
22,Louisiana,220002,0,0,1,1,0,2,2,33,EAST BATON ROUGE (33),150,BATON ROUGE,1,January,2,2,1,Sunday,2022,5,5:00am-5:59am,46,46,I-10,NA,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,1586,1586,30.42478056,30.42478056,-91.15741944,-91.15741944,23,Bridge Rail (Includes parapet),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,4,Dawn,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,2
22,Louisiana,220003,1,1,1,1,0,1,1,55,LAFAYETTE (55),1230,LAFAYETTE,1,January,2,2,1,Sunday,2022,0,0:00am-0:59am,42,42,US-167,NA,2,US Highway,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,228,228,30.25195,30.25195,-92.01406944,-92.01406944,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,0,0:00am-0:59am,42,42,0,0:00am-0:59am,50,50,1,1:00am-1:59am,7,7,1
22,Louisiana,220004,0,0,1,1,0,1,1,71,ORLEANS (71),9898,Not Reported,1,January,3,3,2,Monday,2022,20,8:00pm-8:59pm,3,3,US-90-Z,NA,2,US Highway,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,98,98,29.93406111,29.93406111,-90.03841111,-90.03841111,23,Bridge Rail (Includes parapet),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,4,4,20,8:00pm-8:59pm,9,9,20,8:00pm-8:59pm,56,56,1
22,Louisiana,220005,0,0,1,1,0,1,1,31,DE SOTO (31),9898,Not Reported,1,January,4,4,3,Tuesday,2022,16,4:00pm-4:59pm,0,0,SR-177,NA,3,State Highway,1,Rural,5,Major Collector,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,92,92,31.93675278,31.93675278,-93.45031389,-93.45031389,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,6,6,17,5:00pm-5:59pm,4,4,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
22,Louisiana,220006,0,0,1,1,0,2,2,87,ST. BERNARD (87),9898,Not Reported,1,January,5,5,4,Wednesday,2022,3,3:00am-3:59am,40,40,SR-39,NA,3,State Highway,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,497,497,29.96086944,29.96086944,-89.99768889,-89.99768889,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,3,3:00am-3:59am,48,48,3,3:00am-3:59am,48,48,4,4:00am-4:59am,20,20,2
22,Louisiana,220007,0,0,1,1,0,1,1,71,ORLEANS (71),1690,NEW ORLEANS,1,January,5,5,4,Wednesday,2022,7,7:00am-7:59am,11,11,US-90,BENEFIT STREET,2,US Highway,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,2616,2616,29.99043611,29.99043611,-90.06565556,-90.06565556,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,4,On Roadside,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
22,Louisiana,220008,0,0,1,1,0,2,2,75,PLAQUEMINES (75),9898,Not Reported,1,January,7,7,6,Friday,2022,19,7:00pm-7:59pm,48,48,SR-23,NA,3,State Highway,2,Urban,4,Minor Arterial,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,560,560,29.72764722,29.72764722,-90.00247222,-90.00247222,18,Other Object (not fixed),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,2,On Shoulder,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,48,48,19,7:00pm-7:59pm,51,51,20,8:00pm-8:59pm,34,34,1
22,Louisiana,220009,1,1,1,1,0,2,2,101,ST. MARY (101),9898,Not Reported,1,January,8,8,7,Saturday,2022,17,5:00pm-5:59pm,55,55,US-90,NA,2,US Highway,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,1587,1587,29.752375,29.752375,-91.44856667,-91.44856667,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,0,0,18,6:00pm-6:59pm,11,11,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
22,Louisiana,220010,0,0,1,1,0,1,1,19,CALCASIEU (19),2210,SULPHUR,1,January,9,9,1,Sunday,2022,19,7:00pm-7:59pm,39,39,I-10,NA,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,243,243,30.21719444,30.21719444,-93.32182222,-93.32182222,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Yes,5,Entrance/Exit Ramp Related,1,Not an Intersection,4,On Roadside,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,40,40,19,7:00pm-7:59pm,53,53,20,8:00pm-8:59pm,18,18,1
