State,Type of Government,Name of Government,Government Function,Full-time Employees,Full-time Employees Data Flag,Full-time Payroll,Full-time Payroll Data Flag,Part-time Employees,Part-time Employees Data Flag,Part-time Payroll,Part-time Payroll Data Flag,Individual Unit ID,Census Region,County Name,FIPS State,FIPS County,Population/Enrollment/Function Code,Year of Population/Enrollment,School Level,Probability of Selection,Worksheet Code,New Individual Unit ID
Georgia,State,Georgia,Total - All Government Employment Functions,111013,R,568761964,X,38444,X,55727571,X,11000000000000,South,NA,13,NA,10710017,20,NA,1,00,226087
Georgia,State,Georgia,Financial Administration,2664,R,13293362,R,71,R,164009,R,11000000000000,South,NA,13,NA,10710017,20,NA,1,00,226087
Georgia,State,Georgia,Other Government Administration,1318,R,5945078,R,52,R,122330,R,11000000000000,South,NA,13,NA,10710017,20,NA,1,00,226087
Georgia,State,Georgia,Judicial and Legal,3483,T,19642621,C,77,R,223028,R,11000000000000,South,NA,13,NA,10710017,20,NA,1,00,226087
Georgia,State,Georgia,Police Protection - Persons with Power of Arrest,1449,R,8092387,R,0,R,0,R,11000000000000,South,NA,13,NA,10710017,20,NA,1,00,226087
Georgia,State,Georgia,Police Protection - Other,1231,R,5277048,R,67,R,309410,R,11000000000000,South,NA,13,NA,10710017,20,NA,1,00,226087
Georgia,State,Georgia,Corrections,10597,R,41502072,R,643,R,1745975,R,11000000000000,South,NA,13,NA,10710017,20,NA,1,00,226087
Georgia,State,Georgia,Highways,3657,R,15720286,R,49,R,116605,R,11000000000000,South,NA,13,NA,10710017,20,NA,1,00,226087
Georgia,State,Georgia,Sea and Inland Port Facilities,1555,R,13673435,R,0,R,0,R,11000000000000,South,NA,13,NA,10710017,20,NA,1,00,226087
Georgia,State,Georgia,Public Welfare,6004,T,21052503,T,21,R,51958,T,11000000000000,South,NA,13,NA,10710017,20,NA,1,00,226087
Georgia,State,Georgia,Health,3702,T,17596054,T,841,R,1805914,R,11000000000000,South,NA,13,NA,10710017,20,NA,1,00,226087
Georgia,State,Georgia,Hospitals,6968,T,35435225,X,312,T,1205040,T,11000000000000,South,NA,13,NA,10710017,20,NA,1,00,226087
Georgia,State,Georgia,Social Insurance Administration,1061,R,4470336,R,32,R,114661,R,11000000000000,South,NA,13,NA,10710017,20,NA,1,00,226087
Georgia,State,Georgia,Parks and Recreation,686,R,2846748,R,802,R,913530,R,11000000000000,South,NA,13,NA,10710017,20,NA,1,00,226087
Georgia,State,Georgia,Natural Resources,4531,R,16431164,R,680,R,1489856,R,11000000000000,South,NA,13,NA,10710017,20,NA,1,00,226087
Georgia,State,Georgia,Education - Higher Education Instructional,17243,R,125001926,R,13936,X,28921654,X,11000000000000,South,NA,13,NA,10710017,20,NA,1,00,226087
Georgia,State,Georgia,Education - Higher Education Other,39156,R,194949544,X,20274,X,15767782,X,11000000000000,South,NA,13,NA,10710017,20,NA,1,00,226087
Georgia,State,Georgia,Education - Other,3874,R,18848338,R,182,R,443780,R,11000000000000,South,NA,13,NA,10710017,20,NA,1,00,226087
Georgia,State,Georgia,All other and unallocable,1834,R,8983837,R,405,R,2332036,R,11000000000000,South,NA,13,NA,10710017,20,NA,1,00,226087
Georgia,County,Appling,Total - All Government Employment Functions,173,C,599708,C,58,C,55020,C,11100100100000,South,Appling,13,001,18325,20,NA,1,04,161727
Georgia,County,Appling,Financial Administration,21,C,76319,C,11,C,4270,C,11100100100000,South,Appling,13,001,18325,20,NA,1,04,161727
Georgia,County,Appling,Other Government Administration,1,R,6652,R,6,R,7162,R,11100100100000,South,Appling,13,001,18325,20,NA,1,04,161727
Georgia,County,Appling,Judicial and Legal,5,C,18937,C,3,C,1142,C,11100100100000,South,Appling,13,001,18325,20,NA,1,04,161727
Georgia,County,Appling,Police Protection - Persons with Power of Arrest,30,C,134881,C,2,R,5819,R,11100100100000,South,Appling,13,001,18325,20,NA,1,04,161727
Georgia,County,Appling,Police Protection - Other,10,C,35526,C,4,C,3323,C,11100100100000,South,Appling,13,001,18325,20,NA,1,04,161727
Georgia,County,Appling,Fire Protection - Firefighters,2,R,16302,R,0,R,0,R,11100100100000,South,Appling,13,001,18325,20,NA,1,04,161727
Georgia,County,Appling,Corrections,33,C,105697,C,2,C,1084,C,11100100100000,South,Appling,13,001,18325,20,NA,1,04,161727
Georgia,County,Appling,Highways,36,C,103965,C,0,C,0,C,11100100100000,South,Appling,13,001,18325,20,NA,1,04,161727
Georgia,County,Appling,Solid Waste Management,4,C,13838,C,0,C,0,C,11100100100000,South,Appling,13,001,18325,20,NA,1,04,161727
Georgia,County,Appling,Parks and Recreation,6,R,12462,R,10,C,3555,C,11100100100000,South,Appling,13,001,18325,20,NA,1,04,161727
Georgia,County,Appling,Natural Resources,6,C,10327,C,0,C,0,C,11100100100000,South,Appling,13,001,18325,20,NA,1,04,161727
Georgia,County,Appling,Libraries,13,R,46137,R,18,C,26571,C,11100100100000,South,Appling,13,001,18325,20,NA,1,04,161727
Georgia,County,Appling,All other and unallocable,6,C,18666,C,2,C,2094,C,11100100100000,South,Appling,13,001,18325,20,NA,1,04,161727
Georgia,County,Atkinson,Total - All Government Employment Functions,89,R,323709,C,4,C,1674,C,11100200200000,South,Atkinson,13,003,8393,20,NA,1,04,124400
Georgia,County,Atkinson,Financial Administration,1,R,5538,R,0,R,0,R,11100200200000,South,Atkinson,13,003,8393,20,NA,1,04,124400
Georgia,County,Atkinson,Other Government Administration,26,R,84122,C,0,R,0,C,11100200200000,South,Atkinson,13,003,8393,20,NA,1,04,124400
Georgia,County,Atkinson,Judicial and Legal,1,R,5573,R,0,R,0,R,11100200200000,South,Atkinson,13,003,8393,20,NA,1,04,124400
Georgia,County,Atkinson,Police Protection - Persons with Power of Arrest,20,C,112209,C,0,C,0,C,11100200200000,South,Atkinson,13,003,8393,20,NA,1,04,124400
Georgia,County,Atkinson,Fire Protection - Firefighters,4,C,5370,C,0,C,0,C,11100200200000,South,Atkinson,13,003,8393,20,NA,1,04,124400
Georgia,County,Atkinson,Fire Protection - Other,1,R,2345,R,0,R,0,R,11100200200000,South,Atkinson,13,003,8393,20,NA,1,04,124400
Georgia,County,Atkinson,Highways,10,R,31528,R,0,R,0,R,11100200200000,South,Atkinson,13,003,8393,20,NA,1,04,124400
Georgia,County,Atkinson,Solid Waste Management,14,R,44936,R,0,R,0,R,11100200200000,South,Atkinson,13,003,8393,20,NA,1,04,124400
Georgia,County,Atkinson,All other and unallocable,12,R,32088,R,4,C,1674,C,11100200200000,South,Atkinson,13,003,8393,20,NA,1,04,124400
Georgia,County,Bacon,Total - All Government Employment Functions,60,G,186808,G,48,G,44504,G,11100300300000,South,Bacon,13,005,11036,20,NA,1,04,161728
Georgia,County,Bacon,Financial Administration,6,G,21138,G,3,G,4707,G,11100300300000,South,Bacon,13,005,11036,20,NA,1,04,161728
Georgia,County,Bacon,Other Government Administration,4,G,19428,G,12,G,13789,G,11100300300000,South,Bacon,13,005,11036,20,NA,1,04,161728
Georgia,County,Bacon,Judicial and Legal,7,G,29011,G,17,G,18811,G,11100300300000,South,Bacon,13,005,11036,20,NA,1,04,161728
Georgia,County,Bacon,Police Protection - Persons with Power of Arrest,9,G,34738,G,5,G,1793,G,11100300300000,South,Bacon,13,005,11036,20,NA,1,04,161728
Georgia,County,Bacon,Police Protection - Other,2,G,4962,G,0,G,0,G,11100300300000,South,Bacon,13,005,11036,20,NA,1,04,161728
Georgia,County,Bacon,Fire Protection - Firefighters,3,G,7387,G,0,G,0,G,11100300300000,South,Bacon,13,005,11036,20,NA,1,04,161728
Georgia,County,Bacon,Corrections,12,G,22344,G,0,G,0,G,11100300300000,South,Bacon,13,005,11036,20,NA,1,04,161728
Georgia,County,Bacon,Highways,14,G,38289,G,0,G,0,G,11100300300000,South,Bacon,13,005,11036,20,NA,1,04,161728
Georgia,County,Bacon,Public Welfare,1,G,3065,G,8,G,4489,G,11100300300000,South,Bacon,13,005,11036,20,NA,1,04,161728
Georgia,County,Bacon,All other and unallocable,2,G,6446,G,3,G,915,G,11100300300000,South,Bacon,13,005,11036,20,NA,1,04,161728
Georgia,County,Baker,Total - All Government Employment Functions,32,C,76800,R,5,C,6293,C,11100400400000,South,Baker,13,007,2971,20,NA,1,04,161729
Georgia,County,Baker,Financial Administration,2,R,4220,R,1,R,952,R,11100400400000,South,Baker,13,007,2971,20,NA,1,04,161729
Georgia,County,Baker,Other Government Administration,15,C,25919,R,2,C,2303,C,11100400400000,South,Baker,13,007,2971,20,NA,1,04,161729
Georgia,County,Baker,Judicial and Legal,2,R,3691,R,0,R,0,R,11100400400000,South,Baker,13,007,2971,20,NA,1,04,161729
Georgia,County,Baker,Police Protection - Persons with Power of Arrest,5,R,28850,R,1,R,1951,R,11100400400000,South,Baker,13,007,2971,20,NA,1,04,161729
Georgia,County,Baker,Police Protection - Other,2,R,2324,R,0,R,0,R,11100400400000,South,Baker,13,007,2971,20,NA,1,04,161729
Georgia,County,Baker,Highways,4,R,8791,R,0,R,0,R,11100400400000,South,Baker,13,007,2971,20,NA,1,04,161729
Georgia,County,Baker,Libraries,0,C,0,C,1,C,1087,C,11100400400000,South,Baker,13,007,2971,20,NA,1,04,161729
