State,Type of Government,Name of Government,Government Function,Full-time Employees,Full-time Employees Data Flag,Full-time Payroll,Full-time Payroll Data Flag,Part-time Employees,Part-time Employees Data Flag,Part-time Payroll,Part-time Payroll Data Flag,Individual Unit ID,Census Region,County Name,FIPS State,FIPS County,Population/Enrollment/Function Code,Year of Population/Enrollment,School Level,Probability of Selection,Worksheet Code,New Individual Unit ID
North Carolina,State,North Carolina,Total - All Government Employment Functions,128636,R,786401430,R,39097,R,53410250,R,34000000000000,South,NA,37,NA,10600823,20,NA,1,00,227536
North Carolina,State,North Carolina,Financial Administration,4088,R,26153233,R,85,R,54021,R,34000000000000,South,NA,37,NA,10600823,20,NA,1,00,227536
North Carolina,State,North Carolina,Other Government Administration,844,T,4930377,T,353,C,531277,C,34000000000000,South,NA,37,NA,10600823,20,NA,1,00,227536
North Carolina,State,North Carolina,Judicial and Legal,6746,R,39384371,R,451,R,343505,R,34000000000000,South,NA,37,NA,10600823,20,NA,1,00,227536
North Carolina,State,North Carolina,Police Protection - Persons with Power of Arrest,4687,X,30820157,X,3,T,8284,T,34000000000000,South,NA,37,NA,10600823,20,NA,1,00,227536
North Carolina,State,North Carolina,Police Protection - Other,1291,X,5124892,X,0,R,0,R,34000000000000,South,NA,37,NA,10600823,20,NA,1,00,227536
North Carolina,State,North Carolina,Corrections,15951,R,105469511,R,0,R,0,R,34000000000000,South,NA,37,NA,10600823,20,NA,1,00,227536
North Carolina,State,North Carolina,Highways,7557,T,40636016,T,21,T,101510,T,34000000000000,South,NA,37,NA,10600823,20,NA,1,00,227536
North Carolina,State,North Carolina,Sea and Inland Port Facilities,163,T,1124703,T,1,T,2446,T,34000000000000,South,NA,37,NA,10600823,20,NA,1,00,227536
North Carolina,State,North Carolina,Public Welfare,1006,T,4671096,T,19,T,34371,T,34000000000000,South,NA,37,NA,10600823,20,NA,1,00,227536
North Carolina,State,North Carolina,Health,1841,X,7885997,X,129,X,304815,X,34000000000000,South,NA,37,NA,10600823,20,NA,1,00,227536
North Carolina,State,North Carolina,Hospitals,21855,R,121616201,R,1040,R,2518850,R,34000000000000,South,NA,37,NA,10600823,20,NA,1,00,227536
North Carolina,State,North Carolina,Social Insurance Administration,1033,R,5411315,T,142,R,423995,R,34000000000000,South,NA,37,NA,10600823,20,NA,1,00,227536
North Carolina,State,North Carolina,Solid Waste Management,253,R,901247,R,0,R,0,R,34000000000000,South,NA,37,NA,10600823,20,NA,1,00,227536
North Carolina,State,North Carolina,Parks and Recreation,1080,T,5393570,X,181,T,220165,X,34000000000000,South,NA,37,NA,10600823,20,NA,1,00,227536
North Carolina,State,North Carolina,Natural Resources,3905,R,16829738,R,14,R,30073,R,34000000000000,South,NA,37,NA,10600823,20,NA,1,00,227536
North Carolina,State,North Carolina,Education - Higher Education Instructional,13126,R,106312388,R,6411,R,12783138,X,34000000000000,South,NA,37,NA,10600823,20,NA,1,00,227536
North Carolina,State,North Carolina,Education - Higher Education Other,35384,R,217580646,R,29903,R,35803198,R,34000000000000,South,NA,37,NA,10600823,20,NA,1,00,227536
North Carolina,State,North Carolina,Education - Other,2834,T,16491257,T,246,R,110650,T,34000000000000,South,NA,37,NA,10600823,20,NA,1,00,227536
North Carolina,State,North Carolina,All other and unallocable,4992,T,29664715,R,98,R,139951,X,34000000000000,South,NA,37,NA,10600823,20,NA,1,00,227536
North Carolina,County,Alamance,Total - All Government Employment Functions,3622,R,16953961,C,1202,R,1895723,R,34100100100000,South,Alamance,37,001,171346,20,NA,1,04,208934
North Carolina,County,Alamance,Financial Administration,64,R,258948,R,1,R,1404,R,34100100100000,South,Alamance,37,001,171346,20,NA,1,04,208934
North Carolina,County,Alamance,Other Government Administration,16,R,109705,R,5,R,4475,R,34100100100000,South,Alamance,37,001,171346,20,NA,1,04,208934
North Carolina,County,Alamance,Judicial and Legal,1,C,8912,C,0,C,0,C,34100100100000,South,Alamance,37,001,171346,20,NA,1,04,208934
North Carolina,County,Alamance,Police Protection - Persons with Power of Arrest,179,R,699640,R,14,R,26556,R,34100100100000,South,Alamance,37,001,171346,20,NA,1,04,208934
North Carolina,County,Alamance,Police Protection - Other,19,R,68601,R,6,R,9792,R,34100100100000,South,Alamance,37,001,171346,20,NA,1,04,208934
North Carolina,County,Alamance,Fire Protection - Other,5,R,24530,R,0,R,0,R,34100100100000,South,Alamance,37,001,171346,20,NA,1,04,208934
North Carolina,County,Alamance,Corrections,107,R,478464,R,4,R,11220,R,34100100100000,South,Alamance,37,001,171346,20,NA,1,04,208934
North Carolina,County,Alamance,Highways,7,C,30811,C,2,C,2664,C,34100100100000,South,Alamance,37,001,171346,20,NA,1,04,208934
North Carolina,County,Alamance,Public Welfare,191,R,817990,R,20,R,24098,R,34100100100000,South,Alamance,37,001,171346,20,NA,1,04,208934
North Carolina,County,Alamance,Health,211,C,833166,C,41,C,86003,C,34100100100000,South,Alamance,37,001,171346,20,NA,1,04,208934
North Carolina,County,Alamance,Solid Waste Management,22,R,81724,R,0,R,0,R,34100100100000,South,Alamance,37,001,171346,20,NA,1,04,208934
