State,Type of Government,Name of Government,Government Function,Full-time Employees,Full-time Employees Data Flag,Full-time Payroll,Full-time Payroll Data Flag,Part-time Employees,Part-time Employees Data Flag,Part-time Payroll,Part-time Payroll Data Flag,Individual Unit ID,Census Region,County Name,FIPS State,FIPS County,Population/Enrollment/Function Code,Year of Population/Enrollment,School Level,Probability of Selection,Worksheet Code,New Individual Unit ID
New York,State,New York,Total - All Government Employment Functions,222319,R,1605132536,R,39960,R,91632541,R,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,State,New York,Financial Administration,13165,R,88331081,R,142,R,307753,R,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,State,New York,Other Government Administration,3760,R,21301396,R,24,R,51942,R,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,State,New York,Judicial and Legal,17813,R,151062700,R,318,X,1337163,X,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,State,New York,Police Protection - Persons with Power of Arrest,4752,R,54581875,R,0,R,0,R,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,State,New York,Police Protection - Other,1080,R,6466568,R,113,R,189733,R,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,State,New York,Corrections,29017,R,189482801,R,147,R,649946,R,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,State,New York,Highways,9154,R,60337138,R,104,R,300738,R,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,State,New York,Air Transportation,178,R,981871,R,1,R,2569,R,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,State,New York,Sea and Inland Port Facilities,594,T,4118259,T,12,R,22485,R,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,State,New York,Public Welfare,3896,R,24870592,R,145,R,434713,R,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,State,New York,Health,8164,R,58320249,R,254,X,1077067,X,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,State,New York,Hospitals,39834,R,281490724,R,4248,R,17568937,R,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,State,New York,Social Insurance Administration,6738,T,42817691,T,48,T,298275,R,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,State,New York,Parks and Recreation,3088,R,13748343,R,20,R,67654,R,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,State,New York,Natural Resources,2857,T,18168117,T,45,X,59953,X,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,State,New York,Electric Power,1984,R,22141049,R,49,R,244170,R,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,State,New York,Transit,15185,R,143049729,R,89,R,294322,R,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,State,New York,Education - Higher Education Instructional,15410,R,137044860,R,18154,R,44436681,R,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,State,New York,Education - Higher Education Other,29963,R,175073981,R,15567,R,22500453,R,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,State,New York,Education - Other,4579,R,32558857,R,64,R,183260,R,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,State,New York,All other and unallocable,11108,R,79184658,R,416,X,1604728,X,33000000000000,Northeast,NA,36,NA,19336776,20,NA,1,00,227535
New York,County,Albany,Total - All Government Employment Functions,2113,R,12659421,R,207,R,427931,R,33100100100000,Northeast,Albany,36,001,303654,20,NA,1,04,109457
New York,County,Albany,Financial Administration,156,R,791656,R,38,R,34124,R,33100100100000,Northeast,Albany,36,001,303654,20,NA,1,04,109457
New York,County,Albany,Other Government Administration,109,R,786485,R,7,R,14478,R,33100100100000,Northeast,Albany,36,001,303654,20,NA,1,04,109457
New York,County,Albany,Judicial and Legal,182,R,1389430,R,14,R,36895,R,33100100100000,Northeast,Albany,36,001,303654,20,NA,1,04,109457
New York,County,Albany,Police Protection - Persons with Power of Arrest,135,R,879981,R,0,R,0,R,33100100100000,Northeast,Albany,36,001,303654,20,NA,1,04,109457
New York,County,Albany,Police Protection - Other,83,R,430240,R,26,R,40283,R,33100100100000,Northeast,Albany,36,001,303654,20,NA,1,04,109457
New York,County,Albany,Corrections,408,R,2899339,R,10,R,20644,R,33100100100000,Northeast,Albany,36,001,303654,20,NA,1,04,109457
New York,County,Albany,Highways,84,R,495664,R,2,R,3894,R,33100100100000,Northeast,Albany,36,001,303654,20,NA,1,04,109457
New York,County,Albany,Air Transportation,20,R,169291,R,3,R,11255,R,33100100100000,Northeast,Albany,36,001,303654,20,NA,1,04,109457
New York,County,Albany,Public Welfare,592,R,2996935,R,41,R,118650,R,33100100100000,Northeast,Albany,36,001,303654,20,NA,1,04,109457
New York,County,Albany,Health,170,R,944854,R,35,R,101681,R,33100100100000,Northeast,Albany,36,001,303654,20,NA,1,04,109457
New York,County,Albany,Sewerage,62,R,317323,R,1,C,1215,C,33100100100000,Northeast,Albany,36,001,303654,20,NA,1,04,109457
New York,County,Albany,Parks and Recreation,6,R,27602,R,7,R,9250,R,33100100100000,Northeast,Albany,36,001,303654,20,NA,1,04,109457
New York,County,Albany,Housing and Community Development,7,G,81047,G,1,G,2274,G,33100100100000,Northeast,Albany,36,001,303654,20,NA,1,04,109457
New York,County,Albany,Natural Resources,4,R,28097,R,1,R,1594,R,33100100100000,Northeast,Albany,36,001,303654,20,NA,1,04,109457
New York,County,Albany,All other and unallocable,95,R,421478,R,21,R,31694,R,33100100100000,Northeast,Albany,36,001,303654,20,NA,1,04,109457
New York,County,Allegany,Total - All Government Employment Functions,465,R,2189785,R,78,R,122156,R,33100200200000,Northeast,Allegany,36,003,45587,20,NA,1,04,170415
New York,County,Allegany,Financial Administration,21,R,102269,R,0,R,0,R,33100200200000,Northeast,Allegany,36,003,45587,20,NA,1,04,170415
New York,County,Allegany,Other Government Administration,48,R,162954,R,4,R,10308,R,33100200200000,Northeast,Allegany,36,003,45587,20,NA,1,04,170415
New York,County,Allegany,Judicial and Legal,21,R,130359,R,0,R,0,R,33100200200000,Northeast,Allegany,36,003,45587,20,NA,1,04,170415
New York,County,Allegany,Police Protection - Persons with Power of Arrest,19,R,124844,R,1,R,622,R,33100200200000,Northeast,Allegany,36,003,45587,20,NA,1,04,170415
New York,County,Allegany,Police Protection - Other,7,R,47897,R,4,R,11049,R,33100200200000,Northeast,Allegany,36,003,45587,20,NA,1,04,170415
New York,County,Allegany,Corrections,69,R,397932,R,15,R,33887,R,33100200200000,Northeast,Allegany,36,003,45587,20,NA,1,04,170415
New York,County,Allegany,Highways,53,R,232318,R,0,R,0,R,33100200200000,Northeast,Allegany,36,003,45587,20,NA,1,04,170415
New York,County,Allegany,Public Welfare,124,R,542646,R,27,R,28877,R,33100200200000,Northeast,Allegany,36,003,45587,20,NA,1,04,170415
New York,County,Allegany,Health,40,R,177353,R,8,R,18666,R,33100200200000,Northeast,Allegany,36,003,45587,20,NA,1,04,170415
New York,County,Allegany,Solid Waste Management,17,R,63568,R,5,R,5627,R,33100200200000,Northeast,Allegany,36,003,45587,20,NA,1,04,170415
New York,County,Allegany,All other and unallocable,46,R,207645,R,14,R,13120,R,33100200200000,Northeast,Allegany,36,003,45587,20,NA,1,04,170415
New York,County,Broome,Total - All Government Employment Functions,1963,G,10721942,G,712,G,1232431,G,33100400300000,Northeast,Broome,36,007,189420,20,NA,1,04,131191
New York,County,Broome,Financial Administration,63,G,382746,G,14,G,17874,G,33100400300000,Northeast,Broome,36,007,189420,20,NA,1,04,131191
New York,County,Broome,Other Government Administration,57,G,286192,G,27,G,44690,G,33100400300000,Northeast,Broome,36,007,189420,20,NA,1,04,131191
New York,County,Broome,Judicial and Legal,78,G,509606,G,1,G,2536,G,33100400300000,Northeast,Broome,36,007,189420,20,NA,1,04,131191
New York,County,Broome,Police Protection - Persons with Power of Arrest,81,G,539077,G,32,G,56625,G,33100400300000,Northeast,Broome,36,007,189420,20,NA,1,04,131191
New York,County,Broome,Police Protection - Other,15,G,252189,G,1,G,812,G,33100400300000,Northeast,Broome,36,007,189420,20,NA,1,04,131191
New York,County,Broome,Corrections,213,G,1474023,G,3,G,2810,G,33100400300000,Northeast,Broome,36,007,189420,20,NA,1,04,131191
