State,Type of Government,Name of Government,Government Function,Full-time Employees,Full-time Employees Data Flag,Full-time Payroll,Full-time Payroll Data Flag,Part-time Employees,Part-time Employees Data Flag,Part-time Payroll,Part-time Payroll Data Flag,Individual Unit ID,Census Region,County Name,FIPS State,FIPS County,Population/Enrollment/Function Code,Year of Population/Enrollment,School Level,Probability of Selection,Worksheet Code,New Individual Unit ID
Arkansas,State,Arkansas,Total - All Government Employment Functions,59010,T,286999172,R,8451,R,11765308,T,04000000000000,South,NA,05,NA,3030522,20,NA,1,00,227641
Arkansas,State,Arkansas,Financial Administration,2213,T,10077176,T,12,T,21858,T,04000000000000,South,NA,05,NA,3030522,20,NA,1,00,227641
Arkansas,State,Arkansas,Other Government Administration,655,T,3621366,T,10,R,25633,R,04000000000000,South,NA,05,NA,3030522,20,NA,1,00,227641
Arkansas,State,Arkansas,Judicial and Legal,1669,T,8001374,T,139,R,507876,R,04000000000000,South,NA,05,NA,3030522,20,NA,1,00,227641
Arkansas,State,Arkansas,Police Protection - Persons with Power of Arrest,688,T,3738536,T,0,R,0,R,04000000000000,South,NA,05,NA,3030522,20,NA,1,00,227641
Arkansas,State,Arkansas,Police Protection - Other,683,T,2772163,T,5,T,6145,T,04000000000000,South,NA,05,NA,3030522,20,NA,1,00,227641
Arkansas,State,Arkansas,Corrections,4449,R,19747433,R,20,T,74970,T,04000000000000,South,NA,05,NA,3030522,20,NA,1,00,227641
Arkansas,State,Arkansas,Highways,3442,R,14627487,R,19,R,50789,R,04000000000000,South,NA,05,NA,3030522,20,NA,1,00,227641
Arkansas,State,Arkansas,Air Transportation,4,T,22855,T,0,R,0,R,04000000000000,South,NA,05,NA,3030522,20,NA,1,00,227641
Arkansas,State,Arkansas,Public Welfare,3891,T,16978441,T,7,T,20494,T,04000000000000,South,NA,05,NA,3030522,20,NA,1,00,227641
Arkansas,State,Arkansas,Health,2927,T,13926898,T,111,T,286536,T,04000000000000,South,NA,05,NA,3030522,20,NA,1,00,227641
Arkansas,State,Arkansas,Hospitals,6864,T,32492803,T,237,T,954929,T,04000000000000,South,NA,05,NA,3030522,20,NA,1,00,227641
Arkansas,State,Arkansas,Social Insurance Administration,1264,T,5800140,R,8,R,53388,R,04000000000000,South,NA,05,NA,3030522,20,NA,1,00,227641
Arkansas,State,Arkansas,Parks and Recreation,1096,R,3315148,R,38,R,42155,R,04000000000000,South,NA,05,NA,3030522,20,NA,1,00,227641
Arkansas,State,Arkansas,Natural Resources,1371,R,5695044,R,11,T,11348,T,04000000000000,South,NA,05,NA,3030522,20,NA,1,00,227641
Arkansas,State,Arkansas,Education - Higher Education Instructional,6956,T,62727860,X,2990,X,5478366,T,04000000000000,South,NA,05,NA,3030522,20,NA,1,00,227641
Arkansas,State,Arkansas,Education - Higher Education Other,17905,T,70143289,R,4822,R,4185521,X,04000000000000,South,NA,05,NA,3030522,20,NA,1,00,227641
Arkansas,State,Arkansas,Education - Other,1127,T,5121782,T,9,T,15179,T,04000000000000,South,NA,05,NA,3030522,20,NA,1,00,227641
Arkansas,State,Arkansas,Libraries,40,T,157500,T,1,T,985,T,04000000000000,South,NA,05,NA,3030522,20,NA,1,00,227641
Arkansas,State,Arkansas,All other and unallocable,1766,R,8031875,R,12,T,29135,T,04000000000000,South,NA,05,NA,3030522,20,NA,1,00,227641
Arkansas,County,Arkansas,Total - All Government Employment Functions,103,G,263315,G,4,G,6312,G,04100100100000,South,Arkansas,05,001,17383,20,NA,1,04,193076
Arkansas,County,Arkansas,Financial Administration,12,G,28663,G,1,G,1544,G,04100100100000,South,Arkansas,05,001,17383,20,NA,1,04,193076
Arkansas,County,Arkansas,Other Government Administration,15,G,39667,G,0,G,0,G,04100100100000,South,Arkansas,05,001,17383,20,NA,1,04,193076
Arkansas,County,Arkansas,Judicial and Legal,1,G,2658,G,0,G,0,G,04100100100000,South,Arkansas,05,001,17383,20,NA,1,04,193076
Arkansas,County,Arkansas,Police Protection - Persons with Power of Arrest,10,G,29687,G,0,G,0,G,04100100100000,South,Arkansas,05,001,17383,20,NA,1,04,193076
Arkansas,County,Arkansas,Police Protection - Other,0,G,0,G,1,G,681,G,04100100100000,South,Arkansas,05,001,17383,20,NA,1,04,193076
Arkansas,County,Arkansas,Corrections,41,G,101950,G,1,G,2650,G,04100100100000,South,Arkansas,05,001,17383,20,NA,1,04,193076
Arkansas,County,Arkansas,Highways,21,G,50897,G,0,G,0,G,04100100100000,South,Arkansas,05,001,17383,20,NA,1,04,193076
Arkansas,County,Arkansas,All other and unallocable,3,G,9793,G,1,G,1437,G,04100100100000,South,Arkansas,05,001,17383,20,NA,1,04,193076
Arkansas,County,Ashley,Total - All Government Employment Functions,95,R,306141,R,8,R,11997,R,04100200200000,South,Ashley,05,003,19339,20,NA,1,04,122820
Arkansas,County,Ashley,Financial Administration,9,R,29441,R,4,R,5965,R,04100200200000,South,Ashley,05,003,19339,20,NA,1,04,122820
Arkansas,County,Ashley,Other Government Administration,6,R,18391,R,0,R,0,R,04100200200000,South,Ashley,05,003,19339,20,NA,1,04,122820
Arkansas,County,Ashley,Judicial and Legal,5,R,14963,R,1,R,487,R,04100200200000,South,Ashley,05,003,19339,20,NA,1,04,122820
Arkansas,County,Ashley,Police Protection - Persons with Power of Arrest,21,R,62222,R,3,R,5545,R,04100200200000,South,Ashley,05,003,19339,20,NA,1,04,122820
Arkansas,County,Ashley,Corrections,19,R,70857,R,0,R,0,R,04100200200000,South,Ashley,05,003,19339,20,NA,1,04,122820
Arkansas,County,Ashley,Highways,25,R,80702,R,0,R,0,R,04100200200000,South,Ashley,05,003,19339,20,NA,1,04,122820
Arkansas,County,Ashley,Solid Waste Management,5,R,14990,R,0,R,0,R,04100200200000,South,Ashley,05,003,19339,20,NA,1,04,122820
Arkansas,County,Ashley,Libraries,2,R,6320,R,0,R,0,R,04100200200000,South,Ashley,05,003,19339,20,NA,1,04,122820
Arkansas,County,Ashley,All other and unallocable,3,C,8255,C,0,C,0,C,04100200200000,South,Ashley,05,003,19339,20,NA,1,04,122820
Arkansas,County,Baxter,Total - All Government Employment Functions,167,G,512096,G,7,G,9707,G,04100300300000,South,Baxter,05,005,42242,20,NA,1,04,160854
Arkansas,County,Baxter,Financial Administration,18,G,59224,G,0,G,0,G,04100300300000,South,Baxter,05,005,42242,20,NA,1,04,160854
Arkansas,County,Baxter,Other Government Administration,11,G,34817,G,0,G,0,G,04100300300000,South,Baxter,05,005,42242,20,NA,1,04,160854
Arkansas,County,Baxter,Judicial and Legal,3,G,10184,G,1,G,895,G,04100300300000,South,Baxter,05,005,42242,20,NA,1,04,160854
Arkansas,County,Baxter,Police Protection - Persons with Power of Arrest,32,G,124821,G,2,G,2871,G,04100300300000,South,Baxter,05,005,42242,20,NA,1,04,160854
Arkansas,County,Baxter,Police Protection - Other,4,G,10660,G,2,G,4467,G,04100300300000,South,Baxter,05,005,42242,20,NA,1,04,160854
Arkansas,County,Baxter,Corrections,31,G,82521,G,0,G,0,G,04100300300000,South,Baxter,05,005,42242,20,NA,1,04,160854
Arkansas,County,Baxter,Highways,42,G,117494,G,0,G,0,G,04100300300000,South,Baxter,05,005,42242,20,NA,1,04,160854
Arkansas,County,Baxter,Air Transportation,2,G,4101,G,0,G,0,G,04100300300000,South,Baxter,05,005,42242,20,NA,1,04,160854
Arkansas,County,Baxter,Public Welfare,1,G,3683,G,0,G,0,G,04100300300000,South,Baxter,05,005,42242,20,NA,1,04,160854
Arkansas,County,Baxter,Health,2,G,4940,G,0,G,0,G,04100300300000,South,Baxter,05,005,42242,20,NA,1,04,160854
Arkansas,County,Baxter,All other and unallocable,21,G,59651,G,2,G,1474,G,04100300300000,South,Baxter,05,005,42242,20,NA,1,04,160854
Arkansas,County,Benton,Total - All Government Employment Functions,681,R,2959290,R,51,C,40022,R,04100400400000,South,Benton,05,007,288774,20,NA,1,04,203944
Arkansas,County,Benton,Financial Administration,136,R,585584,R,1,R,1649,R,04100400400000,South,Benton,05,007,288774,20,NA,1,04,203944
Arkansas,County,Benton,Other Government Administration,27,R,140140,R,23,C,9860,C,04100400400000,South,Benton,05,007,288774,20,NA,1,04,203944
Arkansas,County,Benton,Judicial and Legal,94,R,386845,R,4,R,4043,R,04100400400000,South,Benton,05,007,288774,20,NA,1,04,203944
Arkansas,County,Benton,Police Protection - Persons with Power of Arrest,132,R,581828,C,9,R,3649,R,04100400400000,South,Benton,05,007,288774,20,NA,1,04,203944
Arkansas,County,Benton,Police Protection - Other,116,T,515484,T,2,R,3410,R,04100400400000,South,Benton,05,007,288774,20,NA,1,04,203944
Arkansas,County,Benton,Fire Protection - Firefighters,1,R,6509,R,0,R,0,R,04100400400000,South,Benton,05,007,288774,20,NA,1,04,203944
Arkansas,County,Benton,Fire Protection - Other,2,R,10352,R,0,R,0,R,04100400400000,South,Benton,05,007,288774,20,NA,1,04,203944
Arkansas,County,Benton,Corrections,43,T,184988,T,8,R,14039,R,04100400400000,South,Benton,05,007,288774,20,NA,1,04,203944
Arkansas,County,Benton,Highways,77,R,316981,R,0,R,0,R,04100400400000,South,Benton,05,007,288774,20,NA,1,04,203944
Arkansas,County,Benton,Solid Waste Management,3,R,13189,R,0,R,0,R,04100400400000,South,Benton,05,007,288774,20,NA,1,04,203944
Arkansas,County,Benton,All other and unallocable,50,R,217392,R,4,R,3371,R,04100400400000,South,Benton,05,007,288774,20,NA,1,04,203944
Arkansas,County,Boone,Total - All Government Employment Functions,173,R,636970,C,26,R,18625,R,04100500500000,South,Boone,05,009,37625,20,NA,1,04,122821
Arkansas,County,Boone,Financial Administration,22,R,83215,R,1,R,195,R,04100500500000,South,Boone,05,009,37625,20,NA,1,04,122821
Arkansas,County,Boone,Other Government Administration,3,R,12599,R,11,R,4464,R,04100500500000,South,Boone,05,009,37625,20,NA,1,04,122821
Arkansas,County,Boone,Judicial and Legal,21,C,135798,C,5,R,5509,R,04100500500000,South,Boone,05,009,37625,20,NA,1,04,122821
Arkansas,County,Boone,Police Protection - Persons with Power of Arrest,29,R,101777,R,0,R,0,R,04100500500000,South,Boone,05,009,37625,20,NA,1,04,122821
Arkansas,County,Boone,Police Protection - Other,5,R,14158,R,2,R,1760,R,04100500500000,South,Boone,05,009,37625,20,NA,1,04,122821
Arkansas,County,Boone,Corrections,25,R,77903,R,0,R,0,R,04100500500000,South,Boone,05,009,37625,20,NA,1,04,122821
Arkansas,County,Boone,Highways,32,R,104333,R,0,R,0,R,04100500500000,South,Boone,05,009,37625,20,NA,1,04,122821
Arkansas,County,Boone,Air Transportation,1,R,2976,R,0,R,0,R,04100500500000,South,Boone,05,009,37625,20,NA,1,04,122821
Arkansas,County,Boone,Public Welfare,2,C,9561,C,0,C,0,C,04100500500000,South,Boone,05,009,37625,20,NA,1,04,122821
Arkansas,County,Boone,Health,1,C,5190,C,0,C,0,C,04100500500000,South,Boone,05,009,37625,20,NA,1,04,122821
Arkansas,County,Boone,Libraries,10,R,25041,R,5,R,5465,R,04100500500000,South,Boone,05,009,37625,20,NA,1,04,122821
Arkansas,County,Boone,All other and unallocable,22,R,64418,R,2,C,1232,C,04100500500000,South,Boone,05,009,37625,20,NA,1,04,122821
Arkansas,County,Bradley,Total - All Government Employment Functions,61,G,143415,G,8,G,8304,G,04100600600000,South,Bradley,05,011,10639,20,NA,1,04,100334
Arkansas,County,Bradley,Financial Administration,9,G,24067,G,0,G,0,G,04100600600000,South,Bradley,05,011,10639,20,NA,1,04,100334
Arkansas,County,Bradley,Other Government Administration,13,G,13386,G,0,G,0,G,04100600600000,South,Bradley,05,011,10639,20,NA,1,04,100334
Arkansas,County,Bradley,Judicial and Legal,0,G,0,G,3,G,1932,G,04100600600000,South,Bradley,05,011,10639,20,NA,1,04,100334
Arkansas,County,Bradley,Police Protection - Persons with Power of Arrest,5,G,16317,G,2,G,4130,G,04100600600000,South,Bradley,05,011,10639,20,NA,1,04,100334
