State,Type of Government,Name of Government,Government Function,Full-time Employees,Full-time Employees Data Flag,Full-time Payroll,Full-time Payroll Data Flag,Part-time Employees,Part-time Employees Data Flag,Part-time Payroll,Part-time Payroll Data Flag,Individual Unit ID,Census Region,County Name,FIPS State,FIPS County,Population/Enrollment/Function Code,Year of Population/Enrollment,School Level,Probability of Selection,Worksheet Code,New Individual Unit ID
Florida,State,Florida,Total - All Government Employment Functions,156412,T,801351888,T,48157,X,71574082,R,10000000000000,South,NA,12,NA,21733312,20,NA,1,00,226351
Florida,State,Florida,Financial Administration,5653,R,23928110,R,115,T,195168,T,10000000000000,South,NA,12,NA,21733312,20,NA,1,00,226351
Florida,State,Florida,Other Government Administration,2280,R,18758031,R,154,R,193822,R,10000000000000,South,NA,12,NA,21733312,20,NA,1,00,226351
Florida,State,Florida,Judicial and Legal,18191,R,86952103,R,652,R,1502119,R,10000000000000,South,NA,12,NA,21733312,20,NA,1,00,226351
Florida,State,Florida,Police Protection - Persons with Power of Arrest,2214,T,9991959,T,5,R,8467,R,10000000000000,South,NA,12,NA,21733312,20,NA,1,00,226351
Florida,State,Florida,Police Protection - Other,1748,R,7926850,R,172,R,294634,R,10000000000000,South,NA,12,NA,21733312,20,NA,1,00,226351
Florida,State,Florida,Corrections,19817,R,72109712,R,169,R,192178,R,10000000000000,South,NA,12,NA,21733312,20,NA,1,00,226351
Florida,State,Florida,Highways,5778,R,30513455,R,60,R,62381,R,10000000000000,South,NA,12,NA,21733312,20,NA,1,00,226351
Florida,State,Florida,Public Welfare,8041,T,27877213,T,224,T,288853,T,10000000000000,South,NA,12,NA,21733312,20,NA,1,00,226351
Florida,State,Florida,Health,17591,R,51583681,R,1143,R,2011096,T,10000000000000,South,NA,12,NA,21733312,20,NA,1,00,226351
Florida,State,Florida,Hospitals,3607,T,13854436,T,63,T,133531,T,10000000000000,South,NA,12,NA,21733312,20,NA,1,00,226351
Florida,State,Florida,Social Insurance Administration,2384,R,8664465,R,113,R,147082,R,10000000000000,South,NA,12,NA,21733312,20,NA,1,00,226351
Florida,State,Florida,Parks and Recreation,1175,R,3355078,R,324,R,424010,R,10000000000000,South,NA,12,NA,21733312,20,NA,1,00,226351
Florida,State,Florida,Natural Resources,7552,R,29171654,R,690,R,929170,R,10000000000000,South,NA,12,NA,21733312,20,NA,1,00,226351
Florida,State,Florida,Transit,454,R,2458860,R,7,R,16533,R,10000000000000,South,NA,12,NA,21733312,20,NA,1,00,226351
Florida,State,Florida,Education - Higher Education Instructional,15408,R,191722391,R,16005,R,38330251,R,10000000000000,South,NA,12,NA,21733312,20,NA,1,00,226351
Florida,State,Florida,Education - Higher Education Other,37074,T,193092641,T,27734,X,26259110,X,10000000000000,South,NA,12,NA,21733312,20,NA,1,00,226351
Florida,State,Florida,Education - Other,2513,R,9678782,R,287,R,251015,R,10000000000000,South,NA,12,NA,21733312,20,NA,1,00,226351
Florida,State,Florida,All other and unallocable,4932,R,19712465,T,240,R,334662,R,10000000000000,South,NA,12,NA,21733312,20,NA,1,00,226351
Florida,County,Alachua,Total - All Government Employment Functions,2070,G,9930333,G,72,G,114884,G,10100100100000,South,Alachua,12,001,271218,20,NA,1,04,161544
Florida,County,Alachua,Financial Administration,181,R,959441,R,16,R,25366,R,10100100100000,South,Alachua,12,001,271218,20,NA,1,04,161544
Florida,County,Alachua,Other Government Administration,148,R,828227,R,4,R,6884,R,10100100100000,South,Alachua,12,001,271218,20,NA,1,04,161544
Florida,County,Alachua,Judicial and Legal,175,R,777520,R,11,G,18150,G,10100100100000,South,Alachua,12,001,271218,20,NA,1,04,161544
Florida,County,Alachua,Police Protection - Persons with Power of Arrest,255,G,1407958,G,1,G,3823,G,10100100100000,South,Alachua,12,001,271218,20,NA,1,04,161544
Florida,County,Alachua,Police Protection - Other,222,G,823770,G,26,G,34307,G,10100100100000,South,Alachua,12,001,271218,20,NA,1,04,161544
Florida,County,Alachua,Fire Protection - Firefighters,251,R,1365523,R,1,R,2602,R,10100100100000,South,Alachua,12,001,271218,20,NA,1,04,161544
Florida,County,Alachua,Fire Protection - Other,31,R,142410,R,0,R,0,R,10100100100000,South,Alachua,12,001,271218,20,NA,1,04,161544
Florida,County,Alachua,Corrections,437,G,1684394,G,1,R,2473,R,10100100100000,South,Alachua,12,001,271218,20,NA,1,04,161544
Florida,County,Alachua,Highways,82,R,369011,R,2,R,5206,R,10100100100000,South,Alachua,12,001,271218,20,NA,1,04,161544
Florida,County,Alachua,Public Welfare,73,R,312159,R,0,R,0,R,10100100100000,South,Alachua,12,001,271218,20,NA,1,04,161544
Florida,County,Alachua,Health,58,R,274222,R,7,R,12929,R,10100100100000,South,Alachua,12,001,271218,20,NA,1,04,161544
Florida,County,Alachua,Solid Waste Management,53,C,418744,C,0,C,0,C,10100100100000,South,Alachua,12,001,271218,20,NA,1,04,161544
Florida,County,Alachua,Parks and Recreation,34,R,139254,R,1,R,1395,R,10100100100000,South,Alachua,12,001,271218,20,NA,1,04,161544
Florida,County,Alachua,Natural Resources,8,R,32849,R,0,R,0,R,10100100100000,South,Alachua,12,001,271218,20,NA,1,04,161544
Florida,County,Alachua,All other and unallocable,62,R,394851,R,2,R,1749,R,10100100100000,South,Alachua,12,001,271218,20,NA,1,04,161544
Florida,County,Baker,Total - All Government Employment Functions,143,X,498609,R,25,C,56907,C,10100200200000,South,Baker,12,003,29566,20,NA,1,04,161545
Florida,County,Baker,Financial Administration,22,R,94334,R,1,G,904,G,10100200200000,South,Baker,12,003,29566,20,NA,1,04,161545
Florida,County,Baker,Other Government Administration,8,R,27085,R,1,R,1533,R,10100200200000,South,Baker,12,003,29566,20,NA,1,04,161545
Florida,County,Baker,Judicial and Legal,12,X,32282,X,0,X,0,X,10100200200000,South,Baker,12,003,29566,20,NA,1,04,161545
Florida,County,Baker,Police Protection - Persons with Power of Arrest,24,X,76001,X,0,X,0,X,10100200200000,South,Baker,12,003,29566,20,NA,1,04,161545
Florida,County,Baker,Fire Protection - Firefighters,0,C,0,C,11,C,42579,C,10100200200000,South,Baker,12,003,29566,20,NA,1,04,161545
Florida,County,Baker,Fire Protection - Other,19,R,77726,R,4,R,2707,R,10100200200000,South,Baker,12,003,29566,20,NA,1,04,161545
Florida,County,Baker,Corrections,18,X,46100,X,0,X,0,X,10100200200000,South,Baker,12,003,29566,20,NA,1,04,161545
Florida,County,Baker,Highways,22,R,86746,R,0,R,0,R,10100200200000,South,Baker,12,003,29566,20,NA,1,04,161545
Florida,County,Baker,Public Welfare,0,R,0,R,2,R,3846,R,10100200200000,South,Baker,12,003,29566,20,NA,1,04,161545
Florida,County,Baker,Health,2,C,8007,C,1,C,1683,C,10100200200000,South,Baker,12,003,29566,20,NA,1,04,161545
Florida,County,Baker,Solid Waste Management,3,R,9834,R,0,R,0,R,10100200200000,South,Baker,12,003,29566,20,NA,1,04,161545
Florida,County,Baker,Parks and Recreation,2,R,4478,R,0,R,0,R,10100200200000,South,Baker,12,003,29566,20,NA,1,04,161545
Florida,County,Baker,Housing and Community Development,2,R,11188,R,0,R,0,R,10100200200000,South,Baker,12,003,29566,20,NA,1,04,161545
Florida,County,Baker,Natural Resources,5,R,11624,R,1,R,365,R,10100200200000,South,Baker,12,003,29566,20,NA,1,04,161545
Florida,County,Baker,Libraries,2,R,6281,R,4,R,3290,R,10100200200000,South,Baker,12,003,29566,20,NA,1,04,161545
Florida,County,Baker,All other and unallocable,2,C,6924,C,0,C,0,C,10100200200000,South,Baker,12,003,29566,20,NA,1,04,161545
Florida,County,Bay,Total - All Government Employment Functions,1282,R,5479487,R,40,G,44090,G,10100300300000,South,Bay,12,005,171322,20,NA,1,04,124215
Florida,County,Bay,Financial Administration,112,G,404590,G,1,G,1949,G,10100300300000,South,Bay,12,005,171322,20,NA,1,04,124215
Florida,County,Bay,Other Government Administration,39,G,169474,G,0,G,0,G,10100300300000,South,Bay,12,005,171322,20,NA,1,04,124215
Florida,County,Bay,Judicial and Legal,132,G,590579,G,0,G,0,G,10100300300000,South,Bay,12,005,171322,20,NA,1,04,124215
Florida,County,Bay,Police Protection - Persons with Power of Arrest,199,R,1022644,R,7,R,6360,R,10100300300000,South,Bay,12,005,171322,20,NA,1,04,124215
Florida,County,Bay,Police Protection - Other,175,R,682604,R,8,R,9126,R,10100300300000,South,Bay,12,005,171322,20,NA,1,04,124215
Florida,County,Bay,Fire Protection - Firefighters,68,G,305187,G,0,G,0,G,10100300300000,South,Bay,12,005,171322,20,NA,1,04,124215
Florida,County,Bay,Fire Protection - Other,3,G,10170,G,0,G,0,G,10100300300000,South,Bay,12,005,171322,20,NA,1,04,124215
Florida,County,Bay,Corrections,105,R,552070,R,4,C,4135,C,10100300300000,South,Bay,12,005,171322,20,NA,1,04,124215
Florida,County,Bay,Highways,144,G,590134,G,0,G,0,G,10100300300000,South,Bay,12,005,171322,20,NA,1,04,124215
Florida,County,Bay,Public Welfare,5,G,17871,G,0,G,0,G,10100300300000,South,Bay,12,005,171322,20,NA,1,04,124215
Florida,County,Bay,Health,107,G,356511,G,0,G,0,G,10100300300000,South,Bay,12,005,171322,20,NA,1,04,124215
Florida,County,Bay,Solid Waste Management,25,G,102636,G,0,G,0,G,10100300300000,South,Bay,12,005,171322,20,NA,1,04,124215
Florida,County,Bay,Sewerage,26,G,108901,G,0,G,0,G,10100300300000,South,Bay,12,005,171322,20,NA,1,04,124215
Florida,County,Bay,Parks and Recreation,22,G,74621,G,0,G,0,G,10100300300000,South,Bay,12,005,171322,20,NA,1,04,124215
Florida,County,Bay,Natural Resources,4,G,10182,G,0,G,0,G,10100300300000,South,Bay,12,005,171322,20,NA,1,04,124215
Florida,County,Bay,Water Supply,48,G,199641,G,0,G,0,G,10100300300000,South,Bay,12,005,171322,20,NA,1,04,124215
Florida,County,Bay,Libraries,34,G,131331,G,19,G,19002,G,10100300300000,South,Bay,12,005,171322,20,NA,1,04,124215
Florida,County,Bay,All other and unallocable,34,G,150341,G,1,G,3518,G,10100300300000,South,Bay,12,005,171322,20,NA,1,04,124215
Florida,County,Bradford,Total - All Government Employment Functions,224,G,887337,R,53,G,74866,G,10100400400000,South,Bradford,12,007,28593,20,NA,1,04,184704
Florida,County,Bradford,Financial Administration,18,R,72477,R,0,R,0,R,10100400400000,South,Bradford,12,007,28593,20,NA,1,04,184704
Florida,County,Bradford,Other Government Administration,10,R,50127,R,0,R,0,R,10100400400000,South,Bradford,12,007,28593,20,NA,1,04,184704
Florida,County,Bradford,Judicial and Legal,22,R,87924,R,12,G,15121,G,10100400400000,South,Bradford,12,007,28593,20,NA,1,04,184704
Florida,County,Bradford,Police Protection - Persons with Power of Arrest,24,G,113626,G,3,G,10551,G,10100400400000,South,Bradford,12,007,28593,20,NA,1,04,184704
Florida,County,Bradford,Police Protection - Other,13,G,44824,G,0,G,0,G,10100400400000,South,Bradford,12,007,28593,20,NA,1,04,184704
Florida,County,Bradford,Fire Protection - Firefighters,22,R,103133,R,6,R,9513,R,10100400400000,South,Bradford,12,007,28593,20,NA,1,04,184704
Florida,County,Bradford,Fire Protection - Other,32,R,135746,R,8,R,11616,R,10100400400000,South,Bradford,12,007,28593,20,NA,1,04,184704
Florida,County,Bradford,Corrections,34,G,132237,G,16,G,19791,G,10100400400000,South,Bradford,12,007,28593,20,NA,1,04,184704
Florida,County,Bradford,Highways,21,R,71386,R,0,R,0,R,10100400400000,South,Bradford,12,007,28593,20,NA,1,04,184704
Florida,County,Bradford,Public Welfare,0,R,0,R,1,R,1999,R,10100400400000,South,Bradford,12,007,28593,20,NA,1,04,184704
Florida,County,Bradford,Solid Waste Management,12,R,32322,R,7,R,6274,R,10100400400000,South,Bradford,12,007,28593,20,NA,1,04,184704
Florida,County,Bradford,Housing and Community Development,2,R,6207,R,0,R,0,R,10100400400000,South,Bradford,12,007,28593,20,NA,1,04,184704
Florida,County,Bradford,Libraries,14,R,37328,R,0,R,0,R,10100400400000,South,Bradford,12,007,28593,20,NA,1,04,184704
Florida,County,Brevard,Total - All Government Employment Functions,3715,R,16777097,R,385,R,489634,R,10100500500000,South,Brevard,12,009,608459,20,NA,1,04,161546
Florida,County,Brevard,Financial Administration,340,R,1536048,R,11,R,18967,R,10100500500000,South,Brevard,12,009,608459,20,NA,1,04,161546
Florida,County,Brevard,Other Government Administration,61,R,342544,R,1,R,2617,R,10100500500000,South,Brevard,12,009,608459,20,NA,1,04,161546
Florida,County,Brevard,Judicial and Legal,349,R,1289424,R,35,R,60186,R,10100500500000,South,Brevard,12,009,608459,20,NA,1,04,161546
Florida,County,Brevard,Police Protection - Persons with Power of Arrest,465,R,2392064,R,0,R,0,R,10100500500000,South,Brevard,12,009,608459,20,NA,1,04,161546
