State,Type of Government,Name of Government,Government Function,Full-time Employees,Full-time Employees Data Flag,Full-time Payroll,Full-time Payroll Data Flag,Part-time Employees,Part-time Employees Data Flag,Part-time Payroll,Part-time Payroll Data Flag,Individual Unit ID,Census Region,County Name,FIPS State,FIPS County,Population/Enrollment/Function Code,Year of Population/Enrollment,School Level,Probability of Selection,Worksheet Code,New Individual Unit ID
New Mexico,State,New Mexico,Total - All Government Employment Functions,40792,R,226848489,R,12107,R,19048630,R,32000000000000,West,NA,35,NA,2106319,20,NA,1,00,227534
New Mexico,State,New Mexico,Financial Administration,1616,R,8329014,R,12,R,24377,R,32000000000000,West,NA,35,NA,2106319,20,NA,1,00,227534
New Mexico,State,New Mexico,Other Government Administration,210,R,1304457,R,19,R,72243,R,32000000000000,West,NA,35,NA,2106319,20,NA,1,00,227534
New Mexico,State,New Mexico,Judicial and Legal,3245,R,18724217,R,29,R,81792,R,32000000000000,West,NA,35,NA,2106319,20,NA,1,00,227534
New Mexico,State,New Mexico,Police Protection - Persons with Power of Arrest,485,T,2828794,T,0,R,0,R,32000000000000,West,NA,35,NA,2106319,20,NA,1,00,227534
New Mexico,State,New Mexico,Police Protection - Other,85,R,562920,R,15,R,81902,R,32000000000000,West,NA,35,NA,2106319,20,NA,1,00,227534
New Mexico,State,New Mexico,Corrections,3369,R,14683400,R,15,R,79524,R,32000000000000,West,NA,35,NA,2106319,20,NA,1,00,227534
New Mexico,State,New Mexico,Highways,2170,R,10071113,R,0,R,0,R,32000000000000,West,NA,35,NA,2106319,20,NA,1,00,227534
New Mexico,State,New Mexico,Public Welfare,1615,R,7158885,R,2,R,5188,R,32000000000000,West,NA,35,NA,2106319,20,NA,1,00,227534
New Mexico,State,New Mexico,Health,2119,R,10680454,R,28,R,144812,R,32000000000000,West,NA,35,NA,2106319,20,NA,1,00,227534
New Mexico,State,New Mexico,Hospitals,7552,R,42257860,R,920,R,2770023,R,32000000000000,West,NA,35,NA,2106319,20,NA,1,00,227534
New Mexico,State,New Mexico,Social Insurance Administration,608,C,2410773,C,10,C,15652,C,32000000000000,West,NA,35,NA,2106319,20,NA,1,00,227534
New Mexico,State,New Mexico,Parks and Recreation,640,R,2467833,R,20,T,32517,T,32000000000000,West,NA,35,NA,2106319,20,NA,1,00,227534
New Mexico,State,New Mexico,Housing and Community Development,58,T,218766,T,10,T,18742,T,32000000000000,West,NA,35,NA,2106319,20,NA,1,00,227534
