State,Type of Government,Name of Government,Government Function,Full-time Employees,Full-time Employees Data Flag,Full-time Payroll,Full-time Payroll Data Flag,Part-time Employees,Part-time Employees Data Flag,Part-time Payroll,Part-time Payroll Data Flag,Individual Unit ID,Census Region,County Name,FIPS State,FIPS County,Population/Enrollment/Function Code,Year of Population/Enrollment,School Level,Probability of Selection,Worksheet Code,New Individual Unit ID
Nevada,State,Nevada,Total - All Government Employment Functions,25482,X,150567542,X,9763,X,13734730,X,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,State,Nevada,Financial Administration,1840,R,8253802,R,2,R,5030,R,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,State,Nevada,Other Government Administration,658,R,3813607,R,31,R,115084,R,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,State,Nevada,Judicial and Legal,772,R,5547668,R,6,R,18136,R,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,State,Nevada,Police Protection - Persons with Power of Arrest,413,T,3624369,T,0,R,0,R,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,State,Nevada,Police Protection - Other,344,R,1720768,R,0,R,0,R,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,State,Nevada,Corrections,2901,R,15979056,R,12,R,35016,R,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,State,Nevada,Highways,1595,R,8024736,R,1,R,270,R,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,State,Nevada,Public Welfare,3004,R,14224186,R,15,R,43608,R,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,State,Nevada,Health,1656,R,8247562,R,32,R,92838,R,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,State,Nevada,Hospitals,805,R,4265802,R,12,R,59314,R,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,State,Nevada,Social Insurance Administration,612,R,2670204,R,1,R,854,R,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,State,Nevada,Parks and Recreation,224,R,972210,R,7,R,16478,R,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,State,Nevada,Housing and Community Development,24,R,132688,R,0,R,0,R,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,State,Nevada,Natural Resources,718,R,3628222,X,70,X,161364,X,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,State,Nevada,Water Supply,4,T,25902,T,0,R,0,R,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,State,Nevada,Electric Power,18,T,108158,T,1,T,6486,T,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,State,Nevada,Education - Higher Education Instructional,2252,X,24164964,X,4354,X,7262906,X,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,State,Nevada,Education - Higher Education Other,5406,X,33498732,X,5122,X,5778074,X,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,State,Nevada,Education - Other,291,R,1476276,R,0,R,0,R,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,State,Nevada,Libraries,23,R,97740,R,1,R,1562,R,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,State,Nevada,All other and unallocable,1922,R,10090890,R,96,X,137711,X,29000000000000,West,NA,32,NA,3138259,20,NA,1,00,226090
Nevada,County,Churchill,Total - All Government Employment Functions,272,R,1592771,R,57,C,61074,C,29100100100000,West,Churchill,32,001,25363,20,NA,1,04,130688
Nevada,County,Churchill,Financial Administration,18,R,98243,R,1,R,2243,R,29100100100000,West,Churchill,32,001,25363,20,NA,1,04,130688
Nevada,County,Churchill,Other Government Administration,13,R,89568,R,10,R,11782,R,29100100100000,West,Churchill,32,001,25363,20,NA,1,04,130688
Nevada,County,Churchill,Judicial and Legal,37,R,232008,R,3,R,5168,R,29100100100000,West,Churchill,32,001,25363,20,NA,1,04,130688
Nevada,County,Churchill,Police Protection - Persons with Power of Arrest,25,R,195893,R,0,R,0,R,29100100100000,West,Churchill,32,001,25363,20,NA,1,04,130688
Nevada,County,Churchill,Police Protection - Other,8,R,38743,R,1,R,1426,R,29100100100000,West,Churchill,32,001,25363,20,NA,1,04,130688
Nevada,County,Churchill,Corrections,39,R,214124,R,3,R,1404,R,29100100100000,West,Churchill,32,001,25363,20,NA,1,04,130688
