State,Type of Government,Name of Government,Government Function,Full-time Employees,Full-time Employees Data Flag,Full-time Payroll,Full-time Payroll Data Flag,Part-time Employees,Part-time Employees Data Flag,Part-time Payroll,Part-time Payroll Data Flag,Individual Unit ID,Census Region,County Name,FIPS State,FIPS County,Population/Enrollment/Function Code,Year of Population/Enrollment,School Level,Probability of Selection,Worksheet Code,New Individual Unit ID
New Jersey,State,New Jersey,Total - All Government Employment Functions,117114,T,801749347,T,24581,T,55061091,T,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Financial Administration,5173,R,30974710,R,247,R,442667,R,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Other Government Administration,798,R,5686988,R,24,R,60319,R,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Judicial and Legal,12119,R,84456221,R,87,R,264474,R,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Police Protection - Persons with Power of Arrest,3005,R,28347912,R,0,R,0,R,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Police Protection - Other,1388,R,7787572,R,88,R,260398,R,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Corrections,7349,R,49509670,R,23,R,59551,R,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Highways,5287,R,36946666,R,563,R,850884,R,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Sea and Inland Port Facilities,109,R,733910,R,6,R,12965,R,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Public Welfare,8379,T,55758622,T,177,R,426628,R,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Health,3261,T,19261669,T,641,T,1994082,T,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Hospitals,12297,T,64960263,T,973,T,3626723,T,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Social Insurance Administration,1344,R,7772265,R,109,R,377613,R,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Solid Waste Management,427,R,2991469,R,10,R,20593,R,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Parks and Recreation,721,R,4568293,R,312,R,406896,R,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Natural Resources,1832,R,13830908,R,394,T,1020690,T,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Water Supply,114,R,699934,R,0,R,0,R,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Transit,10690,X,75852494,X,791,X,1562646,X,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Education - Elementary and Secondary Instructional,3106,R,28512892,R,307,R,634300,R,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Education - Elementary and Secondary Other,1005,R,6517966,R,262,R,644236,R,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Education - Higher Education Instructional,8140,T,92151791,T,7787,R,23547954,T,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Education - Higher Education Other,22869,T,129268475,T,11286,T,17526283,T,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,Education - Other,2053,R,14840819,R,225,R,436100,R,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,State,New Jersey,All other and unallocable,5648,R,40317837,R,269,R,885090,R,31000000000000,Northeast,NA,34,NA,8882371,20,NA,1,00,226356
New Jersey,County,Atlantic,Total - All Government Employment Functions,2567,R,13640887,R,640,R,716090,R,31100100100000,Northeast,Atlantic,34,001,262945,20,NA,1,04,183765
New Jersey,County,Atlantic,Financial Administration,23,T,91605,T,3,R,8906,R,31100100100000,Northeast,Atlantic,34,001,262945,20,NA,1,04,183765
New Jersey,County,Atlantic,Other Government Administration,73,R,359334,R,9,R,13594,R,31100100100000,Northeast,Atlantic,34,001,262945,20,NA,1,04,183765
New Jersey,County,Atlantic,Judicial and Legal,184,T,991402,T,5,C,4738,C,31100100100000,Northeast,Atlantic,34,001,262945,20,NA,1,04,183765
New Jersey,County,Atlantic,Police Protection - Persons with Power of Arrest,186,R,1332657,R,2,R,5102,R,31100100100000,Northeast,Atlantic,34,001,262945,20,NA,1,04,183765
New Jersey,County,Atlantic,Police Protection - Other,22,R,113779,R,3,R,3166,R,31100100100000,Northeast,Atlantic,34,001,262945,20,NA,1,04,183765
New Jersey,County,Atlantic,Fire Protection - Other,2,R,8312,R,1,R,425,R,31100100100000,Northeast,Atlantic,34,001,262945,20,NA,1,04,183765
New Jersey,County,Atlantic,Corrections,219,R,1393060,R,1,R,2090,R,31100100100000,Northeast,Atlantic,34,001,262945,20,NA,1,04,183765
New Jersey,County,Atlantic,Highways,80,R,377567,R,4,R,10744,R,31100100100000,Northeast,Atlantic,34,001,262945,20,NA,1,04,183765
New Jersey,County,Atlantic,Public Welfare,473,R,1916436,R,10,R,21146,R,31100100100000,Northeast,Atlantic,34,001,262945,20,NA,1,04,183765
New Jersey,County,Atlantic,Health,81,R,406986,R,6,R,7449,R,31100100100000,Northeast,Atlantic,34,001,262945,20,NA,1,04,183765
New Jersey,County,Atlantic,Solid Waste Management,209,R,1084672,R,6,R,5263,R,31100100100000,Northeast,Atlantic,34,001,262945,20,NA,1,04,183765
New Jersey,County,Atlantic,Sewerage,90,R,615738,R,1,R,1311,R,31100100100000,Northeast,Atlantic,34,001,262945,20,NA,1,04,183765
New Jersey,County,Atlantic,Parks and Recreation,23,R,84827,R,1,R,664,R,31100100100000,Northeast,Atlantic,34,001,262945,20,NA,1,04,183765
New Jersey,County,Atlantic,Housing and Community Development,17,R,86834,R,8,C,14068,C,31100100100000,Northeast,Atlantic,34,001,262945,20,NA,1,04,183765
