State,Type of Government,Name of Government,Government Function,Full-time Employees,Full-time Employees Data Flag,Full-time Payroll,Full-time Payroll Data Flag,Part-time Employees,Part-time Employees Data Flag,Part-time Payroll,Part-time Payroll Data Flag,Individual Unit ID,Census Region,County Name,FIPS State,FIPS County,Population/Enrollment/Function Code,Year of Population/Enrollment,School Level,Probability of Selection,Worksheet Code,New Individual Unit ID
West Virginia,State,West Virginia,Total - All Government Employment Functions,34469,X,166733415,X,11200,X,13370169,X,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,Financial Administration,1692,R,6876036,R,34,R,65647,R,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,Other Government Administration,261,R,1272200,R,251,R,1092262,R,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,Judicial and Legal,1691,R,8712552,R,24,R,65364,R,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,Police Protection - Persons with Power of Arrest,585,R,4124442,C,0,R,0,R,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,Police Protection - Other,379,R,994612,R,32,R,56494,R,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,Corrections,2877,R,11604192,R,1,R,1334,R,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,Highways,5267,R,23230507,R,15,R,20221,R,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,Air Transportation,0,R,0,R,0,R,0,R,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,Sea and Inland Port Facilities,0,R,0,R,0,R,0,R,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,Public Welfare,3195,R,10580755,R,76,R,130672,R,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,Health,794,R,3469983,R,120,R,328380,R,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,Hospitals,1003,R,3609321,R,115,R,298788,R,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,Social Insurance Administration,425,R,1587222,R,36,R,78945,R,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,Solid Waste Management,9,R,41313,R,5,C,750,C,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,Parks and Recreation,310,R,782118,R,529,R,652178,R,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,Natural Resources,1520,R,6520530,R,282,C,372448,C,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,Transit,10,R,52826,R,0,R,0,R,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,Education - Higher Education Instructional,4386,X,32300775,X,3675,X,6059209,X,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,Education - Higher Education Other,6650,X,35468683,X,5737,X,3672289,X,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,Education - Other,1171,R,5898820,X,140,R,262845,X,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,State liquor stores,66,R,232396,R,0,R,0,R,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,State,West Virginia,All other and unallocable,2178,R,9374131,R,128,R,212343,R,49000000000000,South,NA,54,NA,1784787,20,NA,1,00,227751
West Virginia,County,Barbour,Total - All Government Employment Functions,75,C,237570,R,18,R,32024,R,49100100100000,South,Barbour,54,001,16444,20,NA,1,04,176927
West Virginia,County,Barbour,Financial Administration,11,R,30502,R,1,R,768,R,49100100100000,South,Barbour,54,001,16444,20,NA,1,04,176927
West Virginia,County,Barbour,Other Government Administration,11,R,31632,R,1,R,526,R,49100100100000,South,Barbour,54,001,16444,20,NA,1,04,176927
West Virginia,County,Barbour,Judicial and Legal,13,R,46444,R,1,R,1658,R,49100100100000,South,Barbour,54,001,16444,20,NA,1,04,176927
West Virginia,County,Barbour,Police Protection - Persons with Power of Arrest,12,R,57838,R,0,R,0,R,49100100100000,South,Barbour,54,001,16444,20,NA,1,04,176927
West Virginia,County,Barbour,Police Protection - Other,1,R,2556,R,2,R,1692,R,49100100100000,South,Barbour,54,001,16444,20,NA,1,04,176927
West Virginia,County,Barbour,Corrections,0,C,0,C,1,C,250,C,49100100100000,South,Barbour,54,001,16444,20,NA,1,04,176927
West Virginia,County,Barbour,Health,9,R,23688,R,9,R,24182,R,49100100100000,South,Barbour,54,001,16444,20,NA,1,04,176927
West Virginia,County,Barbour,Parks and Recreation,1,R,2670,R,2,R,2504,R,49100100100000,South,Barbour,54,001,16444,20,NA,1,04,176927
West Virginia,County,Barbour,Natural Resources,1,R,2250,R,1,R,444,R,49100100100000,South,Barbour,54,001,16444,20,NA,1,04,176927
West Virginia,County,Barbour,All other and unallocable,16,C,39990,C,0,C,0,C,49100100100000,South,Barbour,54,001,16444,20,NA,1,04,176927
West Virginia,County,Berkeley,Total - All Government Employment Functions,404,T,1784335,T,27,R,38663,R,49100200200000,South,Berkeley,54,003,122125,20,NA,1,04,212138
West Virginia,County,Berkeley,Financial Administration,70,R,289377,R,2,R,3353,R,49100200200000,South,Berkeley,54,003,122125,20,NA,1,04,212138
West Virginia,County,Berkeley,Other Government Administration,34,R,164755,R,0,R,0,R,49100200200000,South,Berkeley,54,003,122125,20,NA,1,04,212138
West Virginia,County,Berkeley,Judicial and Legal,50,R,232829,R,3,R,4056,R,49100200200000,South,Berkeley,54,003,122125,20,NA,1,04,212138
West Virginia,County,Berkeley,Police Protection - Persons with Power of Arrest,64,R,352475,R,1,R,2082,R,49100200200000,South,Berkeley,54,003,122125,20,NA,1,04,212138
West Virginia,County,Berkeley,Police Protection - Other,14,C,53245,C,2,C,882,C,49100200200000,South,Berkeley,54,003,122125,20,NA,1,04,212138
West Virginia,County,Berkeley,Fire Protection - Firefighters,22,R,110411,R,4,C,1731,C,49100200200000,South,Berkeley,54,003,122125,20,NA,1,04,212138
West Virginia,County,Berkeley,Fire Protection - Other,1,R,2458,R,0,R,0,R,49100200200000,South,Berkeley,54,003,122125,20,NA,1,04,212138
West Virginia,County,Berkeley,Corrections,26,R,86914,R,1,R,1248,R,49100200200000,South,Berkeley,54,003,122125,20,NA,1,04,212138
West Virginia,County,Berkeley,Health,28,C,106861,C,8,R,16617,R,49100200200000,South,Berkeley,54,003,122125,20,NA,1,04,212138
West Virginia,County,Berkeley,Natural Resources,5,C,15808,C,4,C,5095,C,49100200200000,South,Berkeley,54,003,122125,20,NA,1,04,212138
West Virginia,County,Berkeley,All other and unallocable,90,T,369202,T,2,C,3599,C,49100200200000,South,Berkeley,54,003,122125,20,NA,1,04,212138
West Virginia,County,Boone,Total - All Government Employment Functions,89,T,272759,T,10,R,9558,R,49100300300000,South,Boone,54,005,21055,20,NA,1,04,136368
West Virginia,County,Boone,Financial Administration,7,T,19494,T,1,T,257,T,49100300300000,South,Boone,54,005,21055,20,NA,1,04,136368
West Virginia,County,Boone,Other Government Administration,2,T,5841,T,0,T,0,T,49100300300000,South,Boone,54,005,21055,20,NA,1,04,136368
