fiscal_year,state_name,county,congressional_district,program_area,program,zip_code,persistent_poverty_community_status,borrower_name,project_name,investment_type,city,lender_name,funding_code,naics_industry_sector,county_fips,naics_national_industry_code,naics_national_industry,portfolio_type,project_announced_description,investment_dollars,number_of_investments
2026,Vermont,Addison,At-Large,Business Programs,Advanced Biofuel Payment Program,05770,Not Persistent Poverty Community,WOODNOTCH FARMS INC,NOT AVAILABLE,Grant Funds,Shoreham,Not Applicable,GRANT FOR PROD OF ADV BIOFUEL,Other or Not Defined,50001,NA,Not Available,Commercial,Detailed Project Description Not Available,351,5
2026,Vermont,Addison,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,BRIARWOOD APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,50001,NA,Not Available,Residential,Detailed Project Description Not Available,379423,1
2026,Vermont,Addison,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,MIDDLEBURY COMMONS VSHA,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,50001,NA,Not Available,Residential,Detailed Project Description Not Available,312284,1
2026,Vermont,Addison,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,SMALLEST CITY HSG C/O ADDISON COUNTY COMMUNITY TRUST,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,50001,NA,Not Available,Residential,Detailed Project Description Not Available,225405,1
2026,Vermont,Addison,At-Large,Single Family Housing,Direct Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,502 LOAN - GENERAL INTEREST SUBSIDY VERY LOW INCOME,Real Estate and Rental and Leasing,50001,NA,Not Available,Residential,Detailed Project Description Not Available,395000,1
2026,Vermont,Bennington,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,BENNINGTON HOUSE,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,50003,NA,Not Available,Residential,Detailed Project Description Not Available,90419,1
2026,Vermont,Bennington,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,HOMESTEAD GREEN,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,50003,NA,Not Available,Residential,Detailed Project Description Not Available,127063,1
2026,Vermont,Bennington,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,SILVER STREET APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,50003,NA,Not Available,Residential,Detailed Project Description Not Available,94558,1
2026,Vermont,Bennington,At-Large,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,EMM LOANS LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,50003,NA,Not Available,Residential,Detailed Project Description Not Available,227272,1
2026,Vermont,Bennington,At-Large,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,GUILD MORTGAGE COMPANY LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,50003,NA,Not Available,Residential,Detailed Project Description Not Available,337373,1
