fiscal_year,state_name,county,congressional_district,program_area,program,zip_code,persistent_poverty_community_status,borrower_name,project_name,investment_type,city,lender_name,funding_code,naics_industry_sector,county_fips,naics_national_industry_code,naics_national_industry,portfolio_type,project_announced_description,investment_dollars,number_of_investments
2026,Washington,Adams,05,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,ADAMS HOUSE,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,53001,NA,Not Available,Residential,Detailed Project Description Not Available,133206,1
2026,Washington,Adams,05,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,LEADERONE FINANCIAL CORP,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,53001,NA,Not Available,Residential,Detailed Project Description Not Available,220707,1
2026,Washington,Asotin,05,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,AMERICAN NEIGHBORHOOD MORTGAGE ACCEPT CO,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,53003,NA,Not Available,Residential,Detailed Project Description Not Available,252525,1
2026,Washington,Asotin,05,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"SYNERGY ONE LENDING, INC.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,53003,NA,Not Available,Residential,Detailed Project Description Not Available,564645,2
2026,Washington,Benton,04,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,LANDLORD,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,53005,NA,Not Available,Residential,Detailed Project Description Not Available,82272,4
2026,Washington,Benton,04,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,RIO DE VIDA,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -LABOR HOUSING,Real Estate and Rental and Leasing,53005,NA,Not Available,Residential,Detailed Project Description Not Available,233676,1
2026,Washington,Benton,04,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,AMERICAN PACIFIC MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,53005,NA,Not Available,Residential,Detailed Project Description Not Available,421212,1
2026,Washington,Benton,04,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,CROSS COUNTRY MORTGAGE LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,53005,NA,Not Available,Residential,Detailed Project Description Not Available,362626,1
2026,Washington,Benton,04,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,LOANDEPOT.COM LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,53005,NA,Not Available,Residential,Detailed Project Description Not Available,383737,1
2026,Washington,Benton,04,Single Family Housing,Repair Grant (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Grant Funds,City Name Withheld,Not Applicable,504 GRANT,Real Estate and Rental and Leasing,53005,NA,Not Available,Residential,Detailed Project Description Not Available,9937,1
2026,Washington,Chelan,08,Business Programs,Business and Industry Loan Guarantees (B&I) (BP),98801,Not Persistent Poverty Community,SHREE RIDHI LLC,FY26 COMFORT SUITES WENATCHEE,Loan Funds - Guaranteed,Wenatchee,"UNITED MIDWEST SAVINGS BANK, NA",GUARANTEED B&I 3% FEE LOAN,Accommodation and Food Services,53007,721110,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,Commercial,"This Rural Development investment will be used for the purchase of a hotel. The borrower is Shree Ridhi LLC and is located in Wenatchee, WA. The project will save or support 18 jobs. The term of the loan is 30 years at a 7.5% interest rate. The lender is United Midwest Savings Bank.",7278000,1
2026,Washington,Chelan,08,Community Facilities,Grant (CF),98801,Not Persistent Poverty Community,CHELAN COUNTY,FY24 CDS WATER TANKS,Grant Funds,Wenatchee,Not Applicable,CPF/CDS - CF,Wholesale Trade,53007,421850,FIRE PROTECTION EQUIPMENT,Commercial,"This Rural Development funding will be used by Chelan County to purchase 20,000+ gallon portable water tanks that are needed to supply firefighting water and reduce response times in the event of a wildfire start or a structure fire that could ignite surrounding vegetation.",893250,1
2026,Washington,Chelan,08,Community Facilities,Grant (CF),98836,Not Persistent Poverty Community,CHELAN COUNTY FIRE DIST 6,FY 26 CDS WILDLAND INTERFACE F,Grant Funds,Monitor,Not Applicable,FY22 CONGRESSIONALLY DIRECTED SPENDING,Public Administration,53007,92217,FIRE TRUCKS,Commercial,"This Rural Development investment will be used by Chelan County Fire District 6 to purchase two fire fighting trucks and associated equipment that are needed for reliable fire fighting equipment and reduce response times in the event of a wildfire start or a structure fire. Chelan County Fire District 6 (CCFD6) provides dedicated fire protection and Emergency Medical Services (EMS) to approximately 7,300 residents across a 45-square-mile coverage area in Washington's Upper Wenatchee Valley.",1000000,1
2026,Washington,Chelan,08,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,BAVARIAN VILLAGE APARTMENTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,53007,NA,Not Available,Residential,Detailed Project Description Not Available,62780,1
2026,Washington,Chelan,08,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,BAYSHORE COURT,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,53007,NA,Not Available,Residential,Detailed Project Description Not Available,185702,1
2026,Washington,Chelan,08,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,BERG ROSE APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,53007,NA,Not Available,Residential,Detailed Project Description Not Available,314060,1
2026,Washington,Chelan,08,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,CHELAN BLUFF,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -LABOR HOUSING,Real Estate and Rental and Leasing,53007,NA,Not Available,Residential,Detailed Project Description Not Available,94210,1
2026,Washington,Chelan,08,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,CHELAN GARDENS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,53007,NA,Not Available,Residential,Detailed Project Description Not Available,141241,1
2026,Washington,Chelan,08,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,COLUMBIA POINTE,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -LABOR HOUSING,Real Estate and Rental and Leasing,53007,NA,Not Available,Residential,Detailed Project Description Not Available,150336,1
2026,Washington,Chelan,08,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,COLUMBIA POINTE,Grant Funds,City Name Withheld,Not Applicable,TRANSFER / ASSUMPTION - LABOR HOUSING KATRINA,Real Estate and Rental and Leasing,53007,NA,Not Available,Residential,Detailed Project Description Not Available,165600,1
2026,Washington,Chelan,08,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,MANSUN VILLA,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,53007,NA,Not Available,Residential,Detailed Project Description Not Available,207818,1
2026,Washington,Chelan,08,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,THE APPLEWOOD,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -LABOR HOUSING,Real Estate and Rental and Leasing,53007,NA,Not Available,Residential,Detailed Project Description Not Available,72028,1
2026,Washington,Chelan,08,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,WENATCHEE II,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -LABOR HOUSING,Real Estate and Rental and Leasing,53007,NA,Not Available,Residential,Detailed Project Description Not Available,100190,1
2026,Washington,Chelan,08,Single Family Housing,Repair Grant (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Grant Funds,City Name Withheld,Not Applicable,504 GRANT,Real Estate and Rental and Leasing,53007,NA,Not Available,Residential,Detailed Project Description Not Available,10000,1
2026,Washington,Clallam,06,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,CLALLAM BAY,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,53009,NA,Not Available,Residential,Detailed Project Description Not Available,242549,1
2026,Washington,Clallam,06,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,MOUNTAIN VIEW COURT,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,53009,NA,Not Available,Residential,Detailed Project Description Not Available,674506,1
2026,Washington,Clallam,06,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,PINE ROAD VILLAGE,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,53009,NA,Not Available,Residential,Detailed Project Description Not Available,120053,1
