cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
465003,Heritage Park Healthcare and Rehabilitation,2700 West 5600 South,Roy,UT,84067,8018259731,280,Weber,Y,For profit - Partnership,176,112.9,NA,Medicare and Medicaid,N,BEAVER VALLEY HOSPITAL,1978-01-01,THE ENSIGN GROUP,507,342,3.2,2.9,2.4,4.4,N,NA,Y,N,N,Resident,Yes,3,NA,2,NA,5,NA,5,NA,5,NA,3,NA,NA,NA,2.23153,0.59653,0.89889,1.49542,3.72695,3.25108,0.53075,0.13749,50,NA,26.9,NA,0,NA,1.60028,1.14989,2.68147,0.98926,0.78114,4.45187,3.9494,1.92711,0.51516,0.77626,3.21853,2.80758,2024-07-02,12,12,1,92,1,0,92,2022-11-15,9,8,1,56,1,0,56,83,NA,1,36645,0,1,"2700 West 5600 South,Roy,UT,84067",41.1616,-112.05,NA,2026-06-01
465006,Mt. Olympus Rehabilitation Center,2200 East 3300 South,Salt Lake City,UT,84109,8014862096,170,Salt Lake,Y,For profit - Corporation,100,70.6,NA,Medicare and Medicaid,N,BEAVER VALLEY HOSPITAL,1977-10-01,CASCADES HEALTHCARE,117,20,2,1.8,2.2,4.1,N,NA,N,Y,N,Resident,Yes,2,NA,1,NA,5,NA,5,NA,NA,2,3,NA,NA,NA,2.03954,0.56197,0.83858,1.40055,3.4401,2.97364,0.51954,0.01437,60.3,NA,57.1,NA,0,NA,1.433,1.02969,2.40118,0.88585,0.69948,3.98652,3.53657,1.96691,0.54196,0.80872,3.31759,2.86774,2024-05-09,9,7,9,165,1,0,165,2023-02-14,25,25,0,304,1,0,304,199.75,NA,5,149703,0,5,"2200 East 3300 South,Salt Lake City,UT,84109",40.6999,-111.83,NA,2026-06-01
465009,Harrison Pointe Healthcare and Rehabilitation,3430 Harrison Boulevard,Ogden,UT,84403,8013995609,280,Weber,Y,For profit - Corporation,63,45.1,NA,Medicare and Medicaid,N,Legal Business Name Not Available,1979-04-30,THE ENSIGN GROUP,507,342,3.2,2.9,2.4,4.4,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,4,NA,5,NA,4,NA,2,NA,NA,NA,2.01971,0.81198,0.74677,1.55874,3.57845,3.07988,0.41447,0.11193,63.5,NA,54.5,NA,NA,26,1.37652,0.9891,2.30653,0.85094,0.67191,3.82938,3.39717,2.02771,0.81519,0.74973,3.59263,3.09209,2026-03-04,5,5,0,36,1,0,36,2024-01-11,10,8,9,56,1,0,56,41,NA,0,0,0,0,"3430 Harrison Boulevard,Ogden,UT,84403",41.2009,-111.95,NA,2026-06-01
465020,Monument Healthcare Pioneer Trail,815 South 200 West,Brigham City,UT,84302,4357235289,010,Box Elder,N,For profit - Corporation,72,35,NA,Medicare and Medicaid,N,GUNNISON VALLEY HOSPITAL,1977-10-01,MONUMENT HEALTH GROUP,770,11,3.2,2.4,2.7,4.9,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,NA,2,3,NA,NA,NA,2.24103,0.48982,1.03333,1.52315,3.76418,3.28528,0.83534,0.00535,53.6,NA,52.9,NA,1,NA,1.34968,0.96982,2.26156,0.83435,0.65881,3.75472,3.33094,2.29465,0.50154,1.05806,3.85424,3.36388,2025-04-03,8,8,1,60,1,0,60,2023-08-24,5,0,5,40,0,0,40,55,NA,2,19747,0,2,"815 South 200 West,Brigham City,UT,84302",41.4949,-112.02,NA,2026-06-01
465049,Spring Creek Healthcare Center,4600 South Highland Drive,Salt Lake City,UT,84117,8012721892,170,Salt Lake,Y,For profit - Limited Liability company,92,82.7,NA,Medicare and Medicaid,N,BEAVER VALLEY HOSPITAL,1974-04-22,CASCADES HEALTHCARE,117,20,2,1.8,2.2,4.1,N,NA,N,N,N,Both,Yes,2,NA,2,NA,2,NA,3,NA,1,NA,2,NA,NA,NA,2.14138,0.30148,0.99629,1.29777,3.43915,2.93951,0.69861,0.01275,68.1,NA,73.1,NA,1,NA,1.44535,1.03856,2.42186,0.89348,0.70551,4.02085,3.56703,2.04749,0.28826,0.95261,3.28836,2.81063,2025-02-03,12,12,0,64,1,0,64,2024-01-11,15,14,2,112,1,0,112,76,NA,1,53472,1,2,"4600 South Highland Drive,Salt Lake City,UT,84117",40.6687,-111.84,NA,2026-06-01
465057,Four Corners Regional Care Center,818 North 400 West,Blanding,UT,84511,4356382251,180,San Juan,N,Government - County,104,51.4,NA,Medicare and Medicaid,N,BEAVER VALLEY HOSPITAL,1977-05-17,CASCADES HEALTHCARE,117,20,2,1.8,2.2,4.1,N,NA,N,N,N,Resident,Yes,1,NA,2,NA,4,NA,3,NA,4,NA,1,24,NA,NA,1.80069,0.69119,0.41267,1.10386,2.90455,2.50036,0.19617,0.00696,61.4,NA,66.7,NA,1,NA,1.3267,0.95331,2.22306,0.82014,0.6476,3.6908,3.27423,1.87571,0.71999,0.42986,3.02556,2.60452,2025-01-09,14,14,1,124,1,0,124,2023-03-15,5,5,0,40,1,0,40,103,NA,1,68471,1,2,"818 North 400 West,Blanding,UT,84511",37.6369,-109.48,NA,2026-06-01
465059,Mission at Richfield Nursing and Rehabilitation,163 East 1000 North,Richfield,UT,84701,4358968211,200,Sevier,N,For profit - Corporation,98,33.8,NA,Medicare and Medicaid,N,GUNNISON VALLEY HOSPITAL,1976-01-26,MISSION HEALTH SERVICES,355,7,3.6,3.1,2.7,4.6,N,NA,N,Y,N,Resident,Yes,4,NA,4,NA,5,NA,5,NA,NA,2,1,NA,NA,NA,1.90639,0.48152,0.97578,1.4573,3.36369,2.9984,0.75941,0.02128,NA,26,NA,26,1,NA,1.6198,1.16391,2.71418,1.00133,0.79066,4.50617,3.99758,1.62649,0.41082,0.83251,2.86982,2.55816,2024-02-07,3,3,1,28,1,0,28,2022-06-15,2,2,0,8,1,0,8,23,NA,1,8148,0,1,"163 East 1000 North,Richfield,UT,84701",38.782,-112.08,NA,2026-06-01
465064,St. George Rehabilitation,1032 East 100 South,St. George,UT,84770,4356280488,260,Washington,Y,For profit - Partnership,99,96.5,NA,Medicare and Medicaid,N,BEAVER VALLEY HOSPITAL,1977-03-12,THE ENSIGN GROUP,507,342,3.2,2.9,2.4,4.4,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,5,NA,3,NA,NA,NA,2.03094,0.86314,0.67921,1.54235,3.57329,3.13683,0.52041,0.10374,46.3,NA,18.2,NA,0,NA,1.40163,1.00715,2.34861,0.86646,0.68417,3.89925,3.45915,2.00245,0.85103,0.66968,3.52317,3.09283,2024-06-07,8,8,3,44,1,0,44,2023-01-12,6,6,0,28,1,0,28,40,NA,0,0,0,0,"1032 East 100 South,St. George,UT,84770",37.1064,-113.56,NA,2026-06-01
465066,Monument Healthcare Taylorsville,6246 South Redwood Road,Salt Lake City,UT,84123,8019691420,170,Salt Lake,Y,For profit - Corporation,120,95.7,NA,Medicare and Medicaid,N,GUNNISON VALLEY HOSPITAL,1977-07-18,MONUMENT HEALTH GROUP,770,11,3.2,2.4,2.7,4.9,N,NA,N,Y,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,5,NA,3,NA,NA,NA,2.0296,0.64608,0.89817,1.54424,3.57385,3.18905,0.68384,0.05548,60.2,NA,53.6,NA,1,NA,1.4063,1.0105,2.35643,0.86935,0.68645,3.91223,3.47067,1.99449,0.6349,0.88263,3.51202,3.13388,2023-11-16,9,8,9,52,1,0,52,2021-11-17,3,0,3,28,0,0,28,46,NA,1,7525,0,1,"6246 South Redwood Road,Salt Lake City,UT,84123",40.6374,-111.94,NA,2026-06-01
465067,Rocky Mountain Care- Clearfield,1481 East 1450 South,Clearfield,UT,84015,8017284300,050,Davis,Y,Non profit - Corporation,168,123.4,NA,Medicare and Medicaid,N,BEAVER VALLEY HOSPITAL,1981-03-02,ROCKY MOUNTAIN CARE,455,10,2.8,2.2,2.6,4.3,N,NA,N,Y,N,Resident,Yes,2,NA,1,NA,5,NA,5,NA,5,NA,2,NA,NA,NA,2.08732,0.47165,1.11625,1.58791,3.67522,3.27453,0.96096,0.04809,57,NA,37.5,NA,1,NA,1.69885,1.22072,2.84664,1.0502,0.82925,4.72609,4.19267,1.69798,0.38368,0.90804,2.9897,2.66375,2024-04-17,18,18,18,156,1,0,156,2022-08-09,16,15,1,84,1,0,84,138,NA,1,58637,0,1,"1481 East 1450 South,Clearfield,UT,84015",41.0928,-112,NA,2026-06-01
