cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
205003,CEDARS NURSING CARE CENTER,630 OCEAN AVENUE,PORTLAND,ME,04112,2077725456,020,Cumberland,Y,Non profit - Corporation,102,80.2,NA,Medicare and Medicaid,N,"CEDARS NURSING CARE CENTER, INC",1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,4,NA,4,NA,5,NA,4,NA,NA,NA,2.81512,0.33483,1.322,1.65683,4.47194,4.26654,1.21544,0.25109,55.1,NA,47.1,NA,0,NA,1.34161,0.96402,2.24804,0.82936,0.65487,3.73228,3.31103,2.8998,0.3449,1.36177,4.60647,4.39488,2025-06-25,8,8,0,48,1,0,48,2024-04-03,13,10,3,72,1,0,72,54,NA,0,0,0,0,"630 OCEAN AVENUE,PORTLAND,ME,04112",43.6878,-70.267,NA,2026-06-01
205004,HIBBARD SKILLED NURSING & REHABILITATION CENTER,1037 WEST MAIN STREET,DOVER FOXCROFT,ME,04426,2075648129,100,Piscataquis,N,For profit - Corporation,93,85.8,NA,Medicare and Medicaid,N,DOVER-FOXCROFT HEALTHCARE LLC,1967-01-01,FIRST ATLANTIC HEALTHCARE,221,10,2.9,3,4,2.7,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,3,NA,2,NA,3,NA,4,NA,NA,NA,2.87589,0.22858,0.91045,1.13903,4.01491,3.53396,0.45335,0.03749,50,NA,25,NA,1,NA,1.29444,0.93012,2.169,0.8002,0.63185,3.60104,3.19461,3.07036,0.24404,0.97201,4.28641,3.77294,2025-06-05,19,15,6,88,1,0,88,2024-07-11,14,8,6,64,1,0,64,82,NA,0,0,0,0,"1037 WEST MAIN STREET,DOVER FOXCROFT,ME,04426",45.1827,-69.253,NA,2026-06-01
205006,Montello Manor,540 COLLEGE ST,LEWISTON,ME,04240,2077832039,000,Androscoggin,Y,For profit - Corporation,37,34.2,NA,Medicare and Medicaid,N,ROUSSEAU ENTERPRISES LLC,1971-07-16,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,3,NA,3,NA,NA,2,4,NA,NA,NA,2.90707,0.64883,0.81722,1.46606,4.37312,3.67886,0.44425,0.13524,57.4,NA,85.7,NA,1,NA,1.31609,0.94568,2.20528,0.81358,0.64242,3.66128,3.24805,3.05258,0.68131,0.85813,4.59203,3.86301,2025-02-20,19,18,4,120,1,0,120,2023-12-12,10,9,9,119,2,60,179,134.75,NA,1,14518,0,1,"540 COLLEGE ST,LEWISTON,ME,04240",44.1196,-70.193,NA,2026-06-01
205011,Barron Center,1145 BRIGHTON AVE,PORTLAND,ME,04102,2075416548,020,Cumberland,Y,Government - City,219,108.4,NA,Medicare and Medicaid,N,CITY OF PORTLAND,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,4,NA,3,NA,4,NA,4,NA,NA,NA,3.63683,0.48824,1.26247,1.75071,5.38754,4.64763,0.86529,0.05093,95.8,NA,96.7,NA,NA,26,1.29418,0.92994,2.16856,0.80004,0.63172,3.60032,3.19396,3.88354,0.52136,1.34811,5.75301,4.96291,2025-08-21,10,10,1,56,1,0,56,2022-07-21,8,7,1,24,1,0,24,48,NA,1,8278,0,1,"1145 BRIGHTON AVE,PORTLAND,ME,04102",43.6761,-70.326,NA,2026-06-01
205012,SUMMER COMMONS,21 JUNE STREET,SANFORD,ME,04073,2072061360,150,York,Y,For profit - Limited Liability company,64,61.5,NA,Medicare and Medicaid,N,"SANFORD SENIOR CARE OPERATIONS, LLC",1972-09-08,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,3,NA,2,NA,4,NA,4,NA,NA,NA,2.83825,1.29219,0.72442,2.01662,4.85486,4.52547,0.31904,0.07022,66,NA,20,NA,0,NA,1.28318,0.92203,2.15013,0.79324,0.62635,3.56972,3.16682,3.05676,1.39168,0.78019,5.22863,4.87388,2025-08-27,6,6,1,20,1,0,20,2022-11-16,10,9,1,52,1,0,52,28,NA,0,0,0,0,"21 JUNE STREET,SANFORD,ME,04073",43.4468,-70.766,NA,2026-06-01
205018,AROOSTOOK HEALTH CENTER,15 HIGHLAND AVE,MARS HILL,ME,04758,2077684915,010,Aroostook,N,For profit - Limited Liability company,66,44.8,NA,Medicare and Medicaid,N,THE AROOSTOOK MEDICAL CENTER,1967-01-04,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,2,NA,2,NA,NA,2,1,23,23,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,26,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-12-17,15,15,0,100,2,50,150,2024-10-17,10,9,1,60,1,0,60,127.5,NA,0,0,0,0,"15 HIGHLAND AVE,MARS HILL,ME,04758",46.5169,-67.871,NA,2026-06-01
205020,Bangor Nursing & Rehabilitation Center,103 TEXAS AVE,BANGOR,ME,04401,2079474557,090,Penobscot,Y,Non profit - Corporation,60,52.2,NA,Medicare and Medicaid,N,BANGOR NURSING & REHABILITATION CENTER,1967-03-09,COVENANT HEALTH,167,11,3,2.8,4.3,2.8,N,NA,N,N,N,None,Yes,1,NA,1,NA,2,NA,1,NA,2,NA,4,NA,NA,NA,2.37213,0.39761,1.21629,1.6139,3.98604,3.66266,0.79386,0.04848,73,NA,77.8,NA,0,NA,1.37005,0.98446,2.2957,0.84694,0.66876,3.81139,3.38122,2.39277,0.40107,1.22687,4.02071,3.69452,2026-01-08,21,20,4,124,1,0,124,2024-12-19,24,16,12,148,1,0,148,130,NA,1,12831,0,1,"103 TEXAS AVE,BANGOR,ME,04401",44.8058,-68.802,NA,2026-06-01
205031,ORONO COMMONS,117 BENNOCH RD,ORONO,ME,04473,2078664914,090,Penobscot,Y,For profit - Corporation,80,72,NA,Medicare and Medicaid,N,"ORONO OPERATIONS, LLC",1969-07-01,GENESIS HEALTHCARE,237,187,2.4,2.3,2.5,3.6,N,NA,N,N,N,None,Yes,2,NA,2,NA,3,NA,3,NA,4,NA,4,NA,NA,NA,2.14989,0.12302,1.29597,1.41899,3.56888,3.32953,0.89004,0.13233,56.3,NA,34.8,NA,0,NA,1.42575,1.02447,2.38902,0.88137,0.69594,3.96633,3.51866,2.08388,0.11925,1.25618,3.45931,3.2273,2025-05-07,14,10,9,96,1,0,96,2024-05-22,22,20,9,100,1,0,100,97,NA,1,10358,0,1,"117 BENNOCH RD,ORONO,ME,04473",44.8908,-68.678,NA,2026-06-01
205052,RUSSELL PARK REHABILITATION & LIVING CENTER,158 RUSSELL ST,LEWISTON,ME,04240,2077860691,000,Androscoggin,Y,For profit - Corporation,50,45.9,NA,Medicare and Medicaid,N,"MEDICAL CARE MANAGEMENT, INC",1981-08-19,NORTH COUNTRY ASSOCIATES,375,9,2.6,2.4,4.1,2.6,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,3,NA,2,NA,3,NA,4,NA,NA,NA,2.92034,0.32727,0.84666,1.17393,4.09427,3.61059,0.58446,0.05542,44.8,NA,25,NA,0,NA,1.44626,1.03921,2.42339,0.89405,0.70595,4.02339,3.56928,2.79053,0.31272,0.80903,3.91228,3.4501,2025-05-21,13,13,3,92,2,46,138,2024-03-14,22,17,10,144,1,0,144,139.5,NA,0,0,0,0,"158 RUSSELL ST,LEWISTON,ME,04240",44.1054,-70.196,NA,2026-06-01
205053,ST MARY'S D'YOUVILLE PAVILION,102 CAMPUS AVE,LEWISTON,ME,04240,2077774200,000,Androscoggin,Y,Non profit - Corporation,210,167.6,NA,Medicare and Medicaid,N,ST MARYS REGIONAL MEDICAL CENTER,1984-02-07,COVENANT HEALTH,167,11,3,2.8,4.3,2.8,N,NA,N,N,N,Both,Yes,1,NA,1,NA,3,NA,2,NA,5,NA,4,NA,NA,NA,2.41015,0.34813,1.33359,1.68172,4.09187,4.02278,1.32375,0.17686,52.8,NA,40.5,NA,NA,26,1.3553,0.97385,2.27097,0.83782,0.66155,3.77034,3.3448,2.45758,0.35498,1.35984,4.1724,4.10196,2025-03-28,11,9,2,131,1,0,131,2024-01-26,14,12,2,80,2,40,120,128.25,NA,0,0,0,0,"102 CAMPUS AVE,LEWISTON,ME,04240",44.1016,-70.199,NA,2026-06-01
