cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
435004,PRAIRIE HEIGHTS HEALTHCARE,400 8TH AVENUE NW,ABERDEEN,SD,57401,6052252550,060,Brown,N,For profit - Limited Liability company,99,62.3,NA,Medicare and Medicaid,N,ABERDEEN NURSING AND REHAB CENTER LLC,1967-01-01,EDURO HEALTHCARE,193,35,2.3,2.4,2,3.2,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,4,NA,5,NA,2,NA,NA,NA,2.21372,0.85475,0.48519,1.33994,3.55366,2.9821,0.30292,0.1973,NA,26,NA,26,NA,26,1.2789,0.91896,2.14296,0.79059,0.62426,3.55782,3.15626,2.39213,0.92363,0.52429,3.84006,3.22243,2025-07-31,1,1,0,16,1,0,16,2024-03-07,4,2,2,36,1,0,36,21,NA,0,0,0,0,"400 8TH AVENUE NW,ABERDEEN,SD,57401",45.4739,-98.494,NA,2026-06-01
435009,AVANTARA MILBANK,1103 SOUTH SECOND STREET,MILBANK,SD,57252,6054324556,250,Grant,N,For profit - Corporation,55,41.2,NA,Medicare and Medicaid,N,"MILBANK SD SKILLED NURSING FACILITY, LLC",1967-02-01,LEGACY HEALTHCARE,306,89,2.9,2.9,2.6,3.4,N,NA,N,N,N,Both,Yes,2,NA,2,NA,2,NA,2,NA,NA,2,2,NA,NA,NA,1.78225,0.23556,0.97888,1.21444,2.99669,2.74706,0.7015,0.05201,86.4,NA,87.5,NA,1,NA,1.40193,1.00736,2.34911,0.86665,0.68432,3.90008,3.45989,1.75688,0.2322,0.96494,2.95403,2.70794,2025-03-13,4,4,0,32,1,0,32,2023-11-08,13,5,8,160,1,0,160,64,NA,3,55361,0,3,"1103 SOUTH SECOND STREET,MILBANK,SD,57252",45.2113,-96.637,NA,2026-06-01
435020,AVANTARA HURON,1345 MICHIGAN AVENUE SW,HURON,SD,57350,6053528471,020,Beadle,N,For profit - Limited Liability company,119,67.1,NA,Medicare and Medicaid,N,"HURON SD SKILLED NURSING FACILITY, LLC",1968-05-03,LEGACY HEALTHCARE,306,89,2.9,2.9,2.6,3.4,N,NA,Y,N,N,Resident,Yes,1,NA,1,NA,2,NA,1,NA,3,NA,2,NA,NA,NA,2.28054,0.52905,0.66125,1.19031,3.47084,2.98754,0.35547,0.04402,54.2,NA,25,NA,0,NA,1.4792,1.06288,2.47858,0.91441,0.72203,4.11503,3.65058,2.13064,0.49428,0.61779,3.24271,2.79117,2026-03-12,12,11,4,199,1,0,199,2024-11-14,9,7,2,80,1,0,80,169.25,NA,1,8338,0,1,"1345 MICHIGAN AVENUE SW,HURON,SD,57350",44.3501,-98.231,NA,2026-06-01
435029,Avera Rosebud Country Care Center,126 S LOGAN AVE,GREGORY,SD,57533,6058358296,260,Gregory,N,Non profit - Corporation,30,29.5,NA,Medicare and Medicaid,N,AVERA MCKENNAN,1975-07-01,AVERA HEALTH,61,13,3.4,3.2,4.1,3.1,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,3,NA,3,NA,NA,2,4,NA,NA,NA,3.15481,0.63562,1.06368,1.6993,4.85411,4.14646,0.59268,0.04275,NA,26,NA,26,NA,26,1.10216,0.79196,1.84681,0.68133,0.53799,3.06614,2.72008,3.95574,0.79699,1.33372,6.08644,5.19913,2025-02-13,5,5,0,36,1,0,36,2023-10-26,3,1,2,16,1,0,16,31,NA,0,0,0,0,"126 S LOGAN AVE,GREGORY,SD,57533",43.2305,-99.423,NA,2026-06-01
435033,Westhills Village Health Care Facility,255 TEXAS ST,RAPID CITY,SD,57701,6053420255,510,Pennington,Y,Non profit - Other,44,41.2,NA,Medicare,N,"PRESBYTERIAN RETIREMENT VILLAGE OF RAPID CITY, INC.",1985-03-01,NA,NA,NA,NA,NA,NA,NA,Y,NA,N,N,N,Resident,Yes,4,NA,4,NA,4,NA,4,NA,5,NA,3,NA,NA,NA,2.09159,0.46165,1.20888,1.67053,3.76212,2.99556,0.78531,0.14494,53.8,NA,53.8,NA,NA,26,1.27429,0.91565,2.13524,0.78774,0.62201,3.54499,3.14488,2.26833,0.50066,1.31103,4.08003,3.24868,2026-03-12,5,3,2,36,1,0,36,2024-11-21,6,6,1,44,1,0,44,38,NA,1,13520,0,1,"255 TEXAS ST,RAPID CITY,SD,57701",44.0494,-103.22,NA,2026-06-01
435034,AVERA MARYHOUSE LONG TERM CARE,717 EAST DAKOTA,PIERRE,SD,57501,6052243163,320,Hughes,N,Non profit - Corporation,80,59.1,NA,Medicare and Medicaid,Y,AVERA ST MARYS,1985-08-26,AVERA HEALTH,61,13,3.4,3.2,4.1,3.1,N,NA,N,N,N,Resident,Yes,5,NA,5,NA,3,NA,1,NA,5,NA,5,NA,NA,NA,2.7089,0.76841,1.01796,1.78636,4.49527,3.94036,0.57073,0.05286,54.9,NA,23.1,NA,0,NA,1.13317,0.81424,1.89876,0.7005,0.55313,3.15238,2.79659,3.3037,0.93713,1.24147,5.48229,4.80554,2025-09-11,3,2,1,12,1,0,12,2024-03-21,3,3,0,16,1,0,16,13,NA,0,0,0,0,"717 EAST DAKOTA,PIERRE,SD,57501",44.3606,-100.34,NA,2026-06-01
435035,ROLLING HILLS HEALTHCARE,2200 13TH AVE,BELLE FOURCHE,SD,57717,6058923331,090,Butte,N,For profit - Limited Liability company,83,54.5,NA,Medicare and Medicaid,N,BELLE FOURCHE NURSING AND REHAB CENTER LLC,1986-03-10,EDURO HEALTHCARE,193,35,2.3,2.4,2,3.2,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,2,NA,3,NA,2,NA,1,NA,NA,NA,2.26022,0.61118,0.42796,1.03915,3.29937,2.51494,0.21111,0.03418,74.4,NA,75,NA,1,NA,1.2874,0.92506,2.1572,0.79584,0.62841,3.58145,3.17723,2.42626,0.65608,0.4594,3.54175,2.6997,2026-02-12,13,9,4,112,1,0,112,2024-10-17,14,8,7,254,1,0,254,147.5,NA,4,94359,0,4,"2200 13TH AVE,BELLE FOURCHE,SD,57717",44.6504,-103.84,NA,2026-06-01
435036,JENKIN'S LIVING CENTER,215 SOUTH MAPLE STREET,WATERTOWN,SD,57201,6058865777,140,Codington,N,Non profit - Corporation,110,70.7,NA,Medicare and Medicaid,N,JENKINS LIVING CENTER INC,1987-02-06,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,3,NA,3,NA,3,NA,4,NA,NA,NA,1.98044,0.92726,0.66941,1.59667,3.57711,3.06928,0.5188,0.07199,55,NA,20,NA,0,NA,1.12569,0.80887,1.88624,0.69588,0.54948,3.13159,2.77814,2.43131,1.13837,0.82182,4.3915,3.76806,2025-01-30,9,8,1,68,1,0,68,2023-10-06,14,8,6,207,1,0,207,102.75,NA,2,53086,0,2,"215 SOUTH MAPLE STREET,WATERTOWN,SD,57201",44.8977,-97.114,NA,2026-06-01
435037,CLARKSON HEALTH CARE,1015 MT VIEW RD,RAPID CITY,SD,57702,6053435882,510,Pennington,Y,Non profit - Other,49,46.9,NA,Medicare and Medicaid,N,"PRESBYTERIAN RETIREMENT VILLAGE OF RAPID CITY, INC.",1988-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,NA,NA,2.00522,0.76849,0.84483,1.61332,3.61854,2.95967,0.42675,0.04906,36.2,NA,36.4,NA,0,NA,1.2478,0.89661,2.09084,0.77136,0.60908,3.47129,3.0795,2.22083,0.85113,0.93567,4.00763,3.27792,2025-07-24,4,3,1,32,1,0,32,2024-02-01,1,1,0,8,1,0,8,26,NA,0,0,0,0,"1015 MT VIEW RD,RAPID CITY,SD,57702",44.063,-103.28,22,2026-06-01
435038,TEKAKWITHA LIVING CENTER,6 E CHESTNUT,SISSETON,SD,57262,6056987693,540,Roberts,N,Non profit - Corporation,40,37.5,NA,Medicare and Medicaid,N,TEKAKWITHA NURSING CENTER INC,1988-10-07,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,3,NA,3,NA,3,NA,2,NA,NA,NA,1.66096,0.42714,0.69195,1.11909,2.78005,2.2908,0.55317,0.01079,NA,26,NA,26,NA,26,1.08115,0.77686,1.8116,0.66834,0.52773,3.00767,2.66821,2.12311,0.54599,0.88449,3.55359,2.92821,2026-01-22,13,10,3,100,1,0,100,2024-07-18,10,8,2,108,1,0,108,102,NA,3,37079,0,3,"6 E CHESTNUT,SISSETON,SD,57262",45.6674,-97.051,NA,2026-06-01
