cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
425003,Palmetto Patriots,120 Hampshire Drive,Gaffney,SC,29341,8036492000,100,Cherokee,N,Government - State,52,49.9,NA,Medicare and Medicaid,N,STATE OF SOUTH CAROLINA COMPTROLLER GENERAL,2023-06-08,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Both,Yes,5,NA,5,NA,4,NA,4,NA,NA,2,3,NA,NA,NA,3.14353,1.79626,0.68253,2.47879,5.62232,5.05671,0.32465,0.07345,NA,26,NA,26,NA,26,1.04525,0.75107,1.75145,0.64615,0.51021,2.90782,2.57962,4.1562,2.37491,0.9024,7.43351,6.6857,2026-04-03,0,0,0,0,0,0,0,2025-03-26,0,0,0,0,0,0,0,0,0,9,30147,0,9,"120 Hampshire Drive,Gaffney,SC,29341",35.0965,-81.654,NA,2026-06-01
425004,Brushy Creek Post Acute,101 Cottage Creek Circle,Greer,SC,29650,8646883800,220,Greenville,Y,For profit - Limited Liability company,144,141.7,NA,Medicare and Medicaid,N,"GREER POST ACUTE, LLC",1967-01-01,PACS GROUP,690,280,3,2.5,2.4,4.3,N,NA,Y,N,N,Resident,Yes,2,NA,1,NA,5,NA,5,NA,5,NA,2,NA,NA,NA,2.09579,0.86987,0.66124,1.53111,3.6269,3.18295,0.40094,0.0764,42.4,NA,28.6,NA,NA,26,1.56564,1.125,2.62343,0.96785,0.76423,4.35551,3.86392,1.84993,0.76782,0.58367,3.20141,2.80955,2025-12-12,7,5,2,174,1,0,174,2024-10-31,8,4,5,36,1,0,36,139.5,NA,1,30665,0,1,"101 Cottage Creek Circle,Greer,SC,29650",34.9224,-82.246,NA,2026-06-01
425005,Cheraw Healthcare,400 Moffat Road,Cheraw,SC,29520,8435375253,120,Chesterfield,N,For profit - Corporation,120,112.2,NA,Medicare and Medicaid,N,Legal Business Name Not Available,1967-02-06,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,2,NA,3,NA,1,NA,3,NA,NA,NA,2.21832,0.68926,0.52934,1.2186,3.43692,2.9411,0.37964,0.01341,39.6,NA,57.1,NA,1,NA,1.34411,0.96582,2.25223,0.8309,0.65609,3.73922,3.31719,2.28081,0.70868,0.54425,3.53373,3.02394,2026-03-12,6,5,1,44,1,0,44,2024-11-15,6,5,1,40,1,0,40,43,NA,1,14901,0,1,"400 Moffat Road,Cheraw,SC,29520",34.6895,-79.912,NA,2026-06-01
425008,Forest Acres Post Acute,2601 Forest Drive,Columbia,SC,29204,8032564983,390,Richland,Y,For profit - Limited Liability company,132,123.7,NA,Medicare and Medicaid,N,"FOREST ACRES COMMUNITY HEALTHCARE, LLC",1972-02-28,PACS GROUP,690,280,3,2.5,2.4,4.3,N,NA,N,N,N,Resident,Yes,1,NA,2,NA,4,NA,5,NA,2,NA,1,NA,NA,NA,1.68847,1.00705,0.1535,1.16055,2.84902,2.62706,0.0931,0.04847,74.1,NA,90.9,NA,2,NA,1.31545,0.94522,2.20421,0.81319,0.64211,3.6595,3.24647,1.77385,1.05797,0.16126,2.99308,2.7599,2025-05-15,1,1,0,4,1,0,4,2024-02-15,9,9,9,135,2,68,203,53.75,NA,1,82018,1,2,"2601 Forest Drive,Columbia,SC,29204",34.0142,-81.007,NA,2026-06-01
425009,Faith Healthcare Center,617 West Marion Street,Florence,SC,29501,8436699958,200,Florence,Y,For profit - Limited Liability company,104,98.1,NA,Medicare and Medicaid,N,PALMETTO FAITH OPERATING LLC,1978-02-23,FUNDAMENTAL HEALTHCARE,231,68,2.4,2.5,2.2,3.6,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,2,NA,4,NA,1,NA,3,NA,NA,NA,1.97901,1.11819,0.32307,1.44126,3.42028,3.06169,0.19363,0.04599,36,NA,33.3,NA,0,NA,1.23656,0.88854,2.07201,0.76442,0.6036,3.44003,3.05177,2.21173,1.24968,0.36106,3.82248,3.42173,2026-03-11,5,4,1,36,1,0,36,2025-02-06,9,9,0,48,1,0,48,39,NA,1,8281,0,1,"617 West Marion Street,Florence,SC,29501",34.2016,-79.776,NA,2026-06-01
425012,Ellen Sagar Nursing Center,1817 Jonesville Highway,Union,SC,29379,8643013500,430,Union,Y,Government - Hospital district,113,97.9,NA,Medicare and Medicaid,N,ELLEN SAGAR NURSING CENTER,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,4,NA,4,NA,NA,2,3,NA,NA,NA,1.98502,1.12779,0.4531,1.58089,3.56591,3.46579,0.32954,0.05507,NA,26,NA,26,0,NA,1.20191,0.86363,2.01395,0.74299,0.58668,3.34362,2.96624,2.28241,1.29675,0.52099,4.10015,3.98502,2025-03-07,6,6,0,32,1,0,32,2023-08-04,2,2,0,12,1,0,12,27,NA,0,0,0,0,"1817 Jonesville Highway,Union,SC,29379",34.7671,-81.639,NA,2026-06-01
425013,PruittHealth- Columbia,2451 Forest Drive,Columbia,SC,29204,9643416758,390,Richland,Y,For profit - Corporation,144,136.4,NA,Medicare and Medicaid,N,PRUITTHEALTH-COLUMBIA LLC,1967-01-01,PRUITTHEALTH,434,99,2.8,2.8,2.5,3.7,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,3,NA,4,NA,2,NA,4,NA,NA,NA,2.17099,0.72354,0.6091,1.33264,3.50363,3.08347,0.36557,0.02249,52,NA,8.3,NA,2,NA,1.21123,0.87034,2.02957,0.74876,0.59123,3.36956,2.98925,2.47703,0.82553,0.69496,3.99752,3.51812,2025-07-18,5,5,0,44,2,22,66,2024-08-01,17,8,9,321,3,225,546,186,0,2,101973,0,2,"2451 Forest Drive,Columbia,SC,29204",34.0133,-81.011,NA,2026-06-01
425014,Carlyle Senior Care of Aiken,123 Dupont Dr Northeast,Aiken,SC,29801,8036480434,010,Aiken,Y,For profit - Limited Liability company,86,73.8,NA,Medicare and Medicaid,N,"CARLYLE SENIOR CARE OF AIKEN, LLC",1980-09-01,CARLYLE SENIOR CARE,599,7,2.1,2.7,3.1,1.3,N,NA,Y,N,N,Resident,Yes,1,NA,1,NA,1,NA,2,NA,1,NA,4,NA,NA,NA,2.54672,1.15465,0.49727,1.65193,4.19865,3.73384,0.34956,0.04154,44.8,NA,33.3,NA,0,NA,1.21173,0.87069,2.03041,0.74907,0.59148,3.37095,2.99049,2.90451,1.31687,0.56714,4.78853,4.25842,2025-09-12,8,5,4,119,1,0,119,2024-10-03,2,0,2,8,0,0,8,91.25,NA,0,0,0,0,"123 Dupont Dr Northeast,Aiken,SC,29801",33.5769,-81.711,NA,2026-06-01
425016,Linley Park Post Acute,208 James Street,Anderson,SC,29625,8642263427,030,Anderson,Y,For profit - Limited Liability company,88,84.8,NA,Medicare and Medicaid,N,"ANDERSON COMMUNITY HEALTHCARE, LLC",1967-01-01,PACS GROUP,690,280,3,2.5,2.4,4.3,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,5,NA,5,NA,4,NA,1,NA,NA,NA,1.63751,1.16232,0.4738,1.63611,3.27363,2.80528,0.40734,0.10156,60,NA,81.8,NA,0,NA,1.45287,1.04396,2.43446,0.89813,0.70918,4.04178,3.5856,1.55761,1.1056,0.45068,3.11389,2.66839,2025-12-16,4,4,0,16,1,0,16,2024-07-16,4,4,0,20,1,0,20,17,NA,0,0,0,0,"208 James Street,Anderson,SC,29625",34.5251,-82.661,NA,2026-06-01
425017,White Oak Manor - Lancaster,253 Craig Manor Road,Lancaster,SC,29720,8032861464,280,Lancaster,Y,For profit - Corporation,132,122.8,NA,Medicare and Medicaid,N,Legal Business Name Not Available,1967-01-01,WHITE OAK MANAGEMENT,564,11,2.8,2.5,3.5,3.7,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,5,NA,4,NA,NA,NA,2.66136,0.89296,0.39041,1.28337,3.94473,3.45491,0.20687,0.02883,33.6,NA,35.7,NA,0,NA,1.27598,0.91686,2.13806,0.78878,0.62283,3.54967,3.14904,2.88245,0.96713,0.42284,4.27242,3.74191,2025-05-06,4,4,0,28,1,0,28,2023-09-14,2,2,0,20,1,0,20,26,NA,0,0,0,0,"253 Craig Manor Road,Lancaster,SC,29720",34.7488,-80.771,NA,2026-06-01
