cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
115002,A.G. RHODES HOME WESLEY WOODS,"1819 CLIFTON ROAD, N.E.",ATLANTA,GA,30329,4043150900,370,De Kalb,Y,Non profit - Corporation,150,126.2,NA,Medicare and Medicaid,N,A. G. RHODES HOME INC. AT WESLEY WOODS,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,4,NA,5,NA,4,NA,NA,NA,2.8487,1.26627,0.52431,1.79058,4.63928,4.15015,0.30588,0.09819,37.1,NA,26.3,NA,0,NA,1.45677,1.04676,2.44099,0.90054,0.71108,4.05262,3.59521,2.70244,1.20125,0.4974,4.4011,3.93708,2025-09-11,5,5,0,20,1,0,20,2024-04-07,4,4,0,44,1,0,44,26,NA,1,8018,1,2,"1819 CLIFTON ROAD, N.E.,ATLANTA,GA,30329",33.8252,-84.32,22,2026-06-01
115004,MAGNOLIA MANOR METHODIST NSG C,2001 SOUTH LEE STREET,AMERICUS,GA,31709,2299249352,870,Sumter,N,Non profit - Corporation,238,154.4,NA,Medicare and Medicaid,N,MAGNOLIA MANOR INC,1967-01-01,MAGNOLIA MANOR SENIOR LIVING,329,5,2.8,2.6,3.8,3.8,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,4,NA,4,NA,3,NA,4,NA,NA,NA,2.33965,1.21438,0.42409,1.63846,3.97811,3.21656,0.2112,0.05403,42.1,NA,18.8,NA,0,NA,1.31073,0.94183,2.1963,0.81027,0.6398,3.64637,3.23482,2.46681,1.28038,0.44714,4.19432,3.39138,2025-03-14,5,3,2,44,1,0,44,2023-12-07,5,5,4,24,1,0,24,39,NA,0,0,0,0,"2001 SOUTH LEE STREET,AMERICUS,GA,31709",32.0463,-84.223,NA,2026-06-01
115005,PARK PLACE NURSING FACILITY,1865 BOLD SPRINGS ROAD,MONROE,GA,30655,7702678677,930,Walton,Y,For profit - Limited Liability company,175,158.7,NA,Medicare and Medicaid,N,MONROE NURSING HOME INC,1993-11-11,MICHAEL FEIST,769,7,3.7,3.4,2.4,4.3,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,3,NA,3,NA,3,NA,2,NA,NA,NA,2.7208,1.18221,0.49665,1.67886,4.39966,3.80211,0.44562,0.16498,44.1,NA,75,NA,0,NA,1.64174,1.17967,2.75093,1.01489,0.80137,4.56719,4.05171,2.2903,0.99515,0.41807,3.70352,3.20053,2025-04-10,4,4,0,16,1,0,16,2023-01-20,5,3,2,12,1,0,12,15,0,0,0,0,0,"1865 BOLD SPRINGS ROAD,MONROE,GA,30655",33.8005,-83.709,NA,2026-06-01
115012,HARBORVIEW DECATUR,2787 NORTH DECATUR ROAD,DECATUR,GA,30033,4042920626,370,De Kalb,Y,For profit - Limited Liability company,73,69.8,NA,Medicare and Medicaid,N,"HARBORVIEW DECATUR, LLC",1976-09-01,HARBORVIEW HEALTH SYSTEMS,246,22,2,2.1,2.3,2.3,N,NA,N,N,N,Resident,Yes,2,NA,3,NA,1,NA,1,NA,2,NA,3,NA,NA,NA,2.02188,0.84488,1.21784,2.06272,4.08461,4.55394,2.25319,0.12514,70.5,NA,85.7,NA,0,NA,1.64125,1.17933,2.75012,1.01459,0.80113,4.56584,4.05052,1.70247,0.71141,1.02545,3.43934,3.83453,2025-05-07,10,10,2,40,1,0,40,2023-06-08,3,3,3,16,1,0,16,34,NA,2,6292,0,2,"2787 NORTH DECATUR ROAD,DECATUR,GA,30033",33.7932,-84.279,NA,2026-06-01
115020,"BELL MINOR HOME, THE",2200 OLD HAMILTON PLACE NE,GAINESVILLE,GA,30507,7705322066,550,Hall,Y,For profit - Partnership,104,99.3,NA,Medicare and Medicaid,N,HAMILTON MILL ASSOCIATES LP,1967-01-01,WELLINGTON HEALTH CARE SERVICES,559,14,1.8,2,1.8,2.2,N,SFF Candidate,Y,N,N,Resident,Yes,1,NA,1,NA,2,NA,4,NA,1,NA,1,NA,NA,NA,1.83083,1.04827,0.26772,1.31599,3.14682,2.62158,0.18001,0.10092,80.2,NA,100,NA,0,NA,1.45224,1.04351,2.43342,0.89775,0.70888,4.04004,3.58406,1.74224,0.99754,0.25477,2.99455,2.49473,2025-03-30,20,20,20,401,1,0,401,2023-11-16,10,9,1,68,1,0,68,317.75,0,2,74979,0,2,"2200 OLD HAMILTON PLACE NE,GAINESVILLE,GA,30507",34.3195,-83.786,NA,2026-06-01
115022,"WILLIAM BREMAN JEWISH HOME, THE",3150 HOWELL MILL ROAD N.W.,ATLANTA,GA,30327,4043518410,470,Fulton,Y,Non profit - Corporation,96,86.7,NA,Medicare and Medicaid,N,"THE WILLIAM BREMAN JEWISH HOME, INC",1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,5,NA,5,NA,4,NA,NA,NA,2.7856900000000002,0.72384,0.63541,1.35925,4.14494,3.57959,0.32308,0.14348,42.9,NA,40,NA,1,NA,1.31072,0.94182,2.19627,0.81026,0.63979,3.64632,3.23477,2.93713,0.76319,0.66995,4.37028,3.7742,2024-12-12,3,3,3,24,1,0,24,2022-07-31,3,3,0,24,1,0,24,24,0,0,0,0,0,"3150 HOWELL MILL ROAD N.W.,ATLANTA,GA,30327",33.8659,-84.425,22,2026-06-01
115025,GLENWOOD HEALTH CENTER BY HARBORVIEW,4115 GLENWOOD RD,DECATUR,GA,30032,4042846414,370,De Kalb,Y,For profit - Limited Liability company,225,201.7,NA,Medicare and Medicaid,N,"GLENWOOD HEALTH CENTER BY HARBORVIEW, LLC",1967-02-17,HARBORVIEW HEALTH SYSTEMS,246,22,2,2.1,2.3,2.3,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,1,20,1,20,NA,20,1,NA,NA,NA,1.6944,0.91294,0.46815,1.3811,3.0755,2.84076,0.4979,0.02649,64.9,NA,81.8,NA,2,NA,1.60321,1.15199,2.68638,0.99107,0.78256,4.46001,3.95663,1.46058,0.78696,0.40355,2.65109,2.44875,2026-01-03,10,2,8,72,1,0,72,2024-10-11,20,16,20,295,1,0,295,127.75,NA,2,13043,2,4,"4115 GLENWOOD RD,DECATUR,GA,30032",33.7379,-84.25,NA,2026-06-01
115039,MILLER NURSING HOME,206 GRACE ST,COLQUITT,GA,39837,2297584270,741,Miller,N,Government - Hospital district,157,151.8,NA,Medicare and Medicaid,Y,THE HOSPITAL AUTHORITY OF MILLER COUNTY,1967-02-10,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Both,Yes,5,NA,4,NA,5,NA,5,NA,NA,2,2,NA,NA,NA,2.52878,1.65268,1.15109,2.80377,5.33255,4.65878,0.81454,0.0151,33.3,NA,35.4,NA,0,NA,2.76135,1.98417,4.62698,1.70701,1.34788,7.68187,6.81485,1.26558,0.82712,0.57609,2.66879,2.33158,2025-02-07,3,3,0,20,1,0,20,2022-08-04,0,0,0,0,0,0,0,15,NA,0,0,0,0,"206 GRACE ST,COLQUITT,GA,39837",31.1749,-84.736,NA,2026-06-01
115040,"CENTER FOR ADVANCED REHAB AT PARKSIDE, THE",110 PARK CITY ROAD,ROSSVILLE,GA,30741,7068585000,200,Catoosa,Y,For profit - Limited Liability company,125,121.3,NA,Medicare and Medicaid,N,PARKSIDE OPERATION LLC,1967-01-31,EPHRAM LAHASKY,205,23,1.8,1.9,2,2.8,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,4,NA,3,NA,5,NA,2,NA,NA,NA,2.59408,1.18713,0.60978,1.79691,4.39099,3.51417,0.48222,0.08089,45.7,NA,45,NA,2,NA,1.6172,1.16204,2.70981,0.99972,0.78939,4.49893,3.99115,2.21677,1.01446,0.52108,3.75232,3.00303,2025-03-13,7,6,7,40,1,0,40,2022-11-10,1,1,0,8,1,0,8,32,0,0,0,0,0,"110 PARK CITY ROAD,ROSSVILLE,GA,30741",34.9426,-85.266,NA,2026-06-01
115044,AZALEA HEALTH CENTER BY HARBORVIEW,1600 ANTHONY ROAD,AUGUSTA,GA,30904,7067383301,840,Richmond,Y,For profit - Limited Liability company,99,89.8,NA,Medicare and Medicaid,N,"AZALEA HEALTH CENTER BY HARBORVIEW, LLC",1969-03-01,HARBORVIEW HEALTH SYSTEMS,246,22,2,2.1,2.3,2.3,N,NA,N,N,N,Resident,Yes,1,NA,2,NA,1,NA,4,NA,1,NA,1,NA,NA,NA,2.00381,0.68115,0.91734,1.59849,3.60231,3.2809,0.96502,0.07754,58.5,NA,78.9,NA,1,NA,1.73823,1.24901,2.91261,1.07454,0.84847,4.83562,4.28984,1.59313,0.54155,0.72933,2.86401,2.60848,2025-03-16,10,7,10,64,1,0,64,2023-04-20,3,3,0,12,1,0,12,51,NA,0,0,0,0,"1600 ANTHONY ROAD,AUGUSTA,GA,30904",33.4663,-82.019,NA,2026-06-01
