cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
335003,THE EMERALD PEEK REHABILITATION AND NURSING CENTER,2000 EAST MAIN STREET,PEEKSKILL,NY,10566,9147378400,800,Westchester,Y,For profit - Corporation,100,90.6,NA,Medicare and Medicaid,N,WEST LEDGE OP LLC,1967-01-01,CARERITE CENTERS,110,34,3.5,2.7,2.1,4.8,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,5,NA,5,NA,5,NA,1,NA,NA,NA,1.7987,0.87233,0.47826,1.35059,3.1493,2.86397,0.33709,0.14557,39.7,NA,43.8,NA,0,NA,1.7125,1.23052,2.8695,1.05863,0.83591,4.76405,4.22635,1.45154,0.70396,0.38595,2.54146,2.3112,2024-11-08,9,9,1,40,1,0,40,2021-12-22,10,7,3,84,1,0,84,51,NA,1,139425,0,1,"2000 EAST MAIN STREET,PEEKSKILL,NY,10566",41.2966,-73.891,NA,2026-06-01
335004,AUBURN REHABILITATION & NURSING CENTER,85 THORNTON AVENUE,AUBURN,NY,13021,3152537351,050,Cayuga,N,For profit - Limited Liability company,92,81.8,NA,Medicare and Medicaid,N,AURNC OPERATING LLC,1970-06-01,PERSONAL HEALTHCARE MANAGEMENT,677,21,3,2.9,3.2,3,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,2,NA,4,NA,1,NA,2,NA,NA,NA,1.92734,0.76179,0.60423,1.36602,3.29336,2.75621,0.28777,0.12419,50,NA,38.5,NA,2,NA,1.43022,1.02769,2.39651,0.88413,0.69812,3.97877,3.5297,1.86232,0.7361,0.58384,3.18227,2.66324,2025-01-07,12,12,6,88,1,0,88,2023-02-14,6,6,0,24,1,0,24,72,NA,1,10901,0,1,"85 THORNTON AVENUE,AUBURN,NY,13021",42.914,-76.579,NA,2026-06-01
335005,BRIARCLIFF MANOR CENTER FOR REHAB AND NURSING CARE,620 SLEEPY HOLLOW ROAD,BRIARCLIFF MANOR,NY,10510,9149415100,800,Westchester,Y,For profit - Partnership,120,115,NA,Medicare and Medicaid,N,"SAPPHIRE HC, LLC",1967-01-01,EXCELSIOR CARE GROUP,217,33,2.8,2.2,2.4,4.5,N,NA,Y,N,N,None,Yes,1,NA,1,NA,4,NA,4,NA,4,NA,1,NA,NA,NA,1.84819,0.79893,0.37686,1.17579,3.02398,2.717,0.19736,0.14038,54.7,NA,61.9,NA,1,NA,1.53956,1.10626,2.57973,0.95173,0.7515,4.28296,3.79956,1.65901,0.71715,0.33828,2.71444,2.43888,2025-03-12,11,10,2,60,1,0,60,2024-02-02,16,10,10,151,1,0,151,82.75,NA,2,97282,0,2,"620 SLEEPY HOLLOW ROAD,BRIARCLIFF MANOR,NY,10510",41.1261,-73.835,NA,2026-06-01
335006,KATHERINE LUTHER RESIDENTIAL HLTH CARE & REHAB,110 UTICA ROAD,CLINTON,NY,13323,3158535515,510,Oneida,Y,Non profit - Church related,280,115.3,NA,Medicare and Medicaid,N,KATHERINE LUTHER RESIDENTIAL HEALTHCARE & REHABILITATION CENTER INC,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,3,NA,2,NA,4,NA,1,NA,NA,NA,1.74604,0.81689,0.56902,1.38591,3.13195,2.6472,0.30363,0.08645,NA,26,NA,26,3,NA,1.35085,0.97066,2.26352,0.83507,0.65938,3.75797,3.33383,1.78627,0.83571,0.58212,3.20411,2.70818,2024-08-07,10,10,2,56,1,0,56,2022-04-19,10,7,3,139,1,0,139,76.75,NA,2,80558,0,2,"110 UTICA ROAD,CLINTON,NY,13323",43.057,-75.364,NA,2026-06-01
335008,St. John's Health Care Corporation,150 Highland Avenue,Rochester,NY,14620,5857601300,370,Monroe,Y,For profit - Corporation,455,331,NA,Medicare and Medicaid,N,ST JOHNS HEALTH CARE CORPORATION,1972-06-19,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,3,NA,2,NA,4,NA,4,NA,NA,NA,2.27467,1.23824,0.64238,1.88062,4.1553,3.58911,0.41542,0.04425,49.2,NA,57.1,NA,1,NA,1.32719,0.95366,2.22388,0.82044,0.64784,3.69216,3.27544,2.36856,1.28935,0.6689,4.3268,3.73724,2025-06-09,14,14,2,108,3,76,184,2023-12-13,11,11,11,72,1,0,72,156,NA,2,141034,0,2,"150 Highland Avenue,Rochester,NY,14620",43.1301,-77.611,NA,2026-06-01
335011,ST PATRICKS HOME,66 VAN CORTLANDT PARK SOUTH,BRONX,NY,10463,7185192800,020,Bronx,Y,Non profit - Church related,264,260.4,NA,Medicare and Medicaid,N,ST. PATRICK'S HOME FOR THE AGED AND INFIRM,1967-01-01,CARMELITE SISTERS FOR THE AGED & INFIRM,802,9,2.6,2.1,3.6,4,N,NA,N,Y,N,Resident,Yes,3,NA,3,NA,5,NA,5,NA,5,NA,1,NA,NA,NA,2.24899,0.91241,0.32673,1.23914,3.48813,2.93391,0.21566,0.12081,62.8,NA,62.1,NA,1,NA,1.56753,1.12635,2.62659,0.96901,0.76515,4.36075,3.86857,1.98276,0.8044,0.28805,3.07522,2.58661,2024-02-15,4,4,2,24,1,0,24,2021-11-17,7,4,3,52,1,0,52,31,NA,1,51500,0,1,"66 VAN CORTLANDT PARK SOUTH,BRONX,NY,10463",40.8845,-73.889,NA,2026-06-01
335014,SCHENECTADY CENTER FOR REHABILITATION AND NURSING,526 ALTAMONT AVE,SCHENECTADY,NY,12303,5183466121,650,Schenectady,Y,For profit - Corporation,240,235.2,NA,Medicare and Medicaid,N,CLR SCHENECTADY LLC,1967-01-01,CENTERS HEALTH CARE,127,37,2.2,2.1,1.9,4.1,N,NA,N,N,N,Resident,Yes,2,NA,1,NA,5,NA,5,NA,5,NA,3,NA,NA,NA,2.43089,1.04919,0.38905,1.43824,3.86913,3.25241,0.18736,0.12338,52.3,NA,32,NA,1,NA,1.39628,1.0033,2.33964,0.86315,0.68156,3.88434,3.44593,2.40599,1.03844,0.38506,3.8295,3.2191,2025-08-19,15,15,3,124,1,0,124,2023-04-05,5,2,3,28,1,0,28,100,NA,0,0,0,0,"526 ALTAMONT AVE,SCHENECTADY,NY,12303",42.7926,-73.933,NA,2026-06-01
335015,SCHERVIER NURSING CARE CENTER,2975 INDEPENDENCE AVE,BRONX,NY,10463,7185481700,020,Bronx,Y,For profit - Limited Liability company,366,349.4,NA,Medicare and Medicaid,N,RIVERDALE SNF LLC,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,5,NA,2,NA,NA,NA,2.01329,0.59761,0.40981,1.00742,3.02071,2.84482,0.27511,0.06078,44.9,NA,38.3,NA,0,NA,1.32157,0.94962,2.21445,0.81697,0.64509,3.67651,3.26155,2.10531,0.62492,0.42855,3.15878,2.97485,2025-03-31,6,6,1,20,1,0,20,2023-10-11,24,20,10,108,1,0,108,42,NA,3,22894,0,3,"2975 INDEPENDENCE AVE,BRONX,NY,10463",40.8828,-73.917,NA,2026-06-01
335017,BEECHTREE CENTER FOR REHABILITATION AND NURSING,318 SOUTH ALBANY STREET,ITHACA,NY,14850,6072734166,730,Tompkins,Y,For profit - Corporation,120,116.2,NA,Medicare and Medicaid,N,"BTRNC, LLC",1967-01-01,UPSTATE SERVICES GROUP,538,17,2.1,2,2.6,3.1,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,3,NA,5,NA,2,NA,2,NA,NA,NA,1.94769,0.8178,0.4954,1.31321,3.2609,2.67661,0.22362,0.14577,49.5,NA,46.7,NA,0,NA,1.4646,1.05239,2.45412,0.90538,0.71491,4.07441,3.61454,1.83781,0.77167,0.46746,3.07694,2.52561,2025-08-29,6,6,2,40,1,0,40,2023-11-17,10,10,8,48,1,0,48,42,NA,0,0,0,0,"318 SOUTH ALBANY STREET,ITHACA,NY,14850",42.4366,-76.502,NA,2026-06-01
335019,REGEIS CARE CENTER,3200 BAYCHESTER AVENUE,BRONX,NY,10475,7183203700,020,Bronx,Y,For profit - Limited Liability company,236,211.1,NA,Medicare and Medicaid,N,REGEIS CARE CENTER,1970-02-22,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,4,NA,4,NA,4,NA,4,NA,NA,NA,2.48323,0.69037,0.54412,1.23449,3.71772,3.0875,0.28466,0.10861,25.4,NA,31.3,NA,0,NA,1.38279,0.99361,2.31703,0.85481,0.67497,3.84682,3.41264,2.48177,0.68997,0.5438,3.7155300000000002,3.08568,2025-01-21,10,5,5,103,1,0,103,2022-12-05,4,4,0,20,1,0,20,82.25,NA,0,0,0,0,"3200 BAYCHESTER AVENUE,BRONX,NY,10475",40.8771,-73.836,NA,2026-06-01
