cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
355024,THE MEADOWS ON UNIVERSITY,1315 S UNIVERSITY DR,FARGO,ND,58103,7012373030,080,Cass,Y,For profit - Limited Liability company,95,63.8,NA,Medicare and Medicaid,N,FARGO NURSING AND REHAB CENTER LLC,1967-03-21,EDURO HEALTHCARE,193,35,2.3,2.4,2,3.2,N,NA,N,N,N,Both,Yes,2,NA,2,NA,3,NA,4,NA,2,NA,2,NA,NA,NA,2.30655,0.56936,0.70309,1.27246,3.57901,3.18827,0.61867,0.16504,59.7,NA,83.3,NA,0,NA,1.49541,1.07453,2.50574,0.92443,0.72995,4.16012,3.69058,2.13159,0.52617,0.64976,3.30752,2.94642,2025-04-09,10,8,10,68,1,0,68,2024-02-08,10,4,6,44,1,0,44,62,NA,1,41041,0,1,"1315 S UNIVERSITY DR,FARGO,ND,58103",46.8611,-96.798,NA,2026-06-01
355031,"MINOT HEALTH AND REHAB, LLC",600 S MAIN ST,MINOT,ND,58701,7018521255,500,Ward,Y,For profit - Limited Liability company,108,27.4,NA,Medicare and Medicaid,N,MINOT HEALTH AND REHAB LLC,1971-07-01,NORTH SHORE HEALTHCARE,377,59,2.7,2.8,3.5,2.6,N,NA,Y,N,N,Resident,Yes,2,NA,2,NA,2,NA,2,NA,2,NA,3,NA,NA,NA,2.10605,0.88057,1.07323,1.9538,4.05985,3.64226,0.84785,0.14764,88.7,NA,93.3,NA,2,NA,1.38341,0.99405,2.31807,0.85519,0.67527,3.84854,3.41417,2.10387,0.87966,1.07212,4.05564,3.63849,2025-06-10,11,6,11,72,1,0,72,2024-05-16,7,5,4,76,1,0,76,73,NA,3,39212,0,3,"600 S MAIN ST,MINOT,ND,58701",48.2312,-101.29,NA,2026-06-01
355033,ST CATHERINES LIVING CENTER,1307 N 7TH ST,WAHPETON,ND,58075,7016426667,380,Richland,N,Non profit - Corporation,49,44.4,NA,Medicare and Medicaid,N,BENEDICTINE LIVING COMMUNITIES INC,1976-07-01,BENEDICTINE HEALTH SYSTEM,75,23,3,2.7,4,2.9,N,NA,Y,N,N,Resident,Yes,2,NA,2,NA,2,NA,1,NA,2,NA,4,NA,NA,NA,1.93768,0.99774,0.56336,1.56109,3.49877,3.0261,0.3475,0.02939,47.1,NA,14.3,NA,0,NA,1.2449,0.89453,2.08599,0.76957,0.60767,3.46323,3.07235,2.15103,1.10759,0.62539,3.88401,3.35929,2026-01-28,5,5,5,40,1,0,40,2024-11-26,2,1,2,95,1,0,95,53.75,NA,3,56329,0,3,"1307 N 7TH ST,WAHPETON,ND,58075",46.279,-96.609,NA,2026-06-01
355034,TIOGA MEDICAL CENTER LTC,810 N WELO ST,TIOGA,ND,58852,7016643305,520,Williams,N,Non profit - Corporation,30,25.1,NA,Medicare and Medicaid,Y,TIOGA MEDICAL CENTER,1978-03-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,2,NA,3,NA,1,NA,1,NA,NA,2,4,NA,NA,NA,4.60021,0.64221,0.92154,1.56375,6.16396,5.55462,0.61925,0.02036,62,NA,71.4,NA,0,NA,1.26273,0.90734,2.11586,0.78059,0.61637,3.51282,3.11634,5.03463,0.70286,1.00856,6.74605,6.07916,2025-03-12,5,5,0,20,1,0,20,2024-02-05,7,6,1,44,1,0,44,26,0,1,11408,0,1,"810 N WELO ST,TIOGA,ND,58852",48.4023,-102.93,NA,2026-06-01
355036,MARIAN MANOR HEALTHCARE CENTER,604 ASH AVE E,GLEN ULLIN,ND,58631,7013483107,290,Morton,Y,Non profit - Corporation,54,52,NA,Medicare and Medicaid,N,MARIAN MANOR COMMUNITY CORPORATION,1978-04-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,4,NA,4,NA,NA,2,1,25,25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,26,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-03-13,6,6,5,107,1,0,107,2024-01-25,6,6,0,28,1,0,28,87.25,NA,1,22835,0,1,"604 ASH AVE E,GLEN ULLIN,ND,58631",46.8141,-101.82,NA,2026-06-01
355037,SMP HEALTH - ST ALOISIUS,325 E BREWSTER ST,HARVEY,ND,58341,7013244651,510,Wells,N,Non profit - Church related,65,63.9,NA,Medicare and Medicaid,N,"ST ALOISIUS HOSPITAL, INC.",1978-05-01,NA,NA,NA,NA,NA,NA,NA,Y,NA,N,N,N,Resident,Yes,5,NA,5,NA,5,NA,5,NA,NA,2,5,NA,NA,NA,3.11881,0.6419,0.8516,1.4935,4.61231,4.02723,0.50617,0,35,NA,21.4,NA,0,NA,1.14538,0.82301,1.91922,0.70805,0.55909,3.18636,2.82672,3.76306,0.77449,1.02751,5.56506,4.85912,2026-04-29,0,0,0,0,0,0,0,2025-03-05,1,1,0,8,1,0,8,2,NA,0,0,0,0,"325 E BREWSTER ST,HARVEY,ND,58341",47.7677,-99.932,NA,2026-06-01
355038,ST GERARD'S COMMUNITY OF CARE,613 1ST AVE SW,HANKINSON,ND,58041,7012427891,380,Richland,N,Non profit - Church related,34,31.7,NA,Medicare and Medicaid,N,ST GERARDS COMMUNITY OF CARE,1978-05-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,3,NA,2,NA,2,NA,2,NA,NA,2,5,NA,NA,NA,3.08178,0.61122,0.82024,1.43146,4.51324,3.8218,0.51413,0.04158,41,NA,25,NA,0,NA,1.26099,0.90609,2.11295,0.77952,0.61552,3.50799,3.11206,3.37745,0.66986,0.89893,4.94624,4.18847,2025-07-23,2,2,0,8,1,0,8,2024-06-13,7,7,0,290,1,0,290,78.5,NA,1,48233,0,1,"613 1ST AVE SW,HANKINSON,ND,58041",46.0671,-96.904,NA,2026-06-01
355039,GRIGGS COUNTY CARE CENTER,107 12TH ST S,COOPERSTOWN,ND,58425,7017972221,190,Griggs,N,Non profit - Corporation,40,38.8,NA,Medicare and Medicaid,N,GRIGGS COUNTY NURSING HOME,1978-04-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Both,Yes,5,NA,4,NA,3,NA,3,NA,NA,2,5,NA,NA,NA,2.84826,0.31509,0.9348,1.24989,4.09816,3.43454,0.60369,0.00673,50,NA,50,NA,0,NA,1.04555,0.75128,1.75195,0.64634,0.51036,2.90864,2.58035,3.76474,0.41648,1.23559,5.41681,4.53967,2025-08-06,2,2,0,8,1,0,8,2024-07-31,2,1,1,36,1,0,36,15,NA,0,0,0,0,"107 12TH ST S,COOPERSTOWN,ND,58425",47.4393,-98.119,NA,2026-06-01
355040,LUTHER MEMORIAL HOME,750 MAIN ST E,MAYVILLE,ND,58257,7017863401,480,Traill,N,Non profit - Corporation,62,60.9,NA,Medicare and Medicaid,N,LUTHER MEMORIAL HOME,1978-06-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,3,NA,3,NA,NA,2,5,NA,NA,NA,3.62649,0.60343,0.96258,1.56601,5.19251,4.38536,0.57163,0.01537,48.5,NA,26.7,NA,0,NA,1.15156,0.82746,1.92958,0.71187,0.5621,3.20355,2.84198,4.35212,0.72418,1.15518,6.23147,5.26282,2025-12-31,3,3,0,16,1,0,16,2024-10-10,3,2,3,83,1,0,83,32.75,NA,1,5814,0,1,"750 MAIN ST E,MAYVILLE,ND,58257",47.5018,-97.315,NA,2026-06-01
355041,LUTHERAN HOME OF THE GOOD SHEPHERD,1226 1ST AVE N,NEW ROCKFORD,ND,58356,7019472944,130,Eddy,N,Non profit - Corporation,51,45.6,NA,Medicare and Medicaid,N,LUTHERAN HOME OF THE GOOD SHEPHERD INC,1978-05-01,NA,NA,NA,NA,NA,NA,NA,N,NA,Y,N,N,Resident,Yes,4,NA,2,NA,5,NA,4,NA,5,NA,5,NA,NA,NA,3.11881,0.65126,0.93515,1.58641,4.70522,3.85675,0.52785,0.03162,53.2,NA,36.4,NA,0,NA,1.10459,0.7937,1.85087,0.68283,0.53918,3.07288,2.72606,3.90201,0.81481,1.16998,5.8868,4.82526,2025-08-28,4,3,1,48,1,0,48,2024-07-10,5,5,5,66,1,0,66,52.5,NA,3,31829,0,3,"1226 1ST AVE N,NEW ROCKFORD,ND,58356",47.6812,-99.146,NA,2026-06-01
