cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
155001,HOOVERWOOD,7001 HOOVER RD,INDIANAPOLIS,IN,46260,3172512261,480,Marion,Y,Non profit - Corporation,155,127.8,NA,Medicare and Medicaid,N,HANCOCK REGIONAL HOSPITAL,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,Y,N,N,Both,Yes,1,NA,1,NA,3,NA,2,NA,3,NA,3,NA,NA,NA,3.16683,0.93667,0.59759,1.53426,4.70109,4.33313,0.20761,0.0363,NA,26,NA,26,NA,26,1.34042,0.96317,2.24605,0.82862,0.65429,3.72897,3.30809,3.26499,0.9657,0.61611,4.8468,4.46744,2026-04-20,7,4,3,107,0,0,107,2025-03-26,23,8,15,152,1,0,152,118.25,NA,2,25124,0,2,"7001 HOOVER RD,INDIANAPOLIS,IN,46260",39.882,-86.174,NA,2026-06-01
155003,MASON HEALTH CARE CENTER,900 PROVIDENT DRIVE,WARSAW,IN,46580,5743712500,420,Kosciusko,N,Non profit - Corporation,105,79.5,NA,Medicare and Medicaid,N,RIVERVIEW HOSPITAL,1977-09-01,TLC MANAGEMENT,520,20,3.8,3.3,3.1,4.8,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,4,NA,4,NA,3,NA,3,NA,NA,NA,2.16213,0.4588,0.6144,1.0732,3.23533,2.83945,0.32961,0.04868,45.5,NA,50,NA,0,NA,1.30519,0.93785,2.18701,0.80684,0.6371,3.63095,3.22114,2.28932,0.48579,0.65054,3.42566,3.00649,2025-08-26,14,10,5,68,1,0,68,2024-08-30,18,6,12,92,1,0,92,74,NA,0,0,0,0,"900 PROVIDENT DRIVE,WARSAW,IN,46580",41.2478,-85.826,NA,2026-06-01
155005,BEAUMONT REHABILITATION AND HEALTHCARE CENTER,1345 N MADISON AVE,ANDERSON,IN,46011,7656442888,470,Madison,Y,Non profit - Corporation,200,119.2,NA,Medicare and Medicaid,Y,DAVIESS COUNTY HOSPITAL,1967-01-01,CASTLE HEALTHCARE,121,9,3.1,2.7,1.4,4.7,N,NA,N,N,N,Resident,Yes,2,NA,1,NA,5,NA,5,NA,4,NA,1,NA,NA,NA,2.15676,0.92858,0.23376,1.16234,3.3191,3.22055,0.15604,0.08703,53.2,NA,44.4,NA,1,NA,1.5158,1.08918,2.53991,0.93704,0.7399,4.21685,3.74091,1.96634,0.8466,0.21312,3.02606,2.93621,2025-09-19,15,7,8,96,1,0,96,2024-07-02,18,13,7,100,1,0,100,97,NA,1,14901,0,1,"1345 N MADISON AVE,ANDERSON,IN,46011",40.1286,-85.692,NA,2026-06-01
155006,WATERS OF WABASH SKILLED NURSING FACILITY EAST THE,1900 N  ALBER ST,WABASH,IN,46992,2605637427,840,Wabash,N,For profit - Limited Liability company,84,47.5,NA,Medicare and Medicaid,N,JOHNSON MEMORIAL HOSPITAL,1974-03-01,INFINITY HEALTHCARE CONSULTING,763,70,2,2.2,1.4,3.7,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,4,NA,5,NA,3,NA,1,NA,NA,NA,2.04499,0.80083,0.30274,1.10357,3.14856,2.84076,0.2762,0.01678,30.6,NA,NA,27,0,NA,1.56608,1.12531,2.62416,0.96812,0.76444,4.35672,3.86499,1.80459,0.70669,0.26715,2.77843,2.50681,2025-05-22,16,11,5,92,2,46,138,2024-08-05,7,0,7,28,0,0,28,110.5,0,0,0,0,0,"1900 N  ALBER ST,WABASH,IN,46992",40.8205,-85.83,NA,2026-06-01
155019,MAJESTIC CARE OF BLOOMINGTON,1100 S CURRY PK,BLOOMINGTON,IN,47403,8123391657,520,Monroe,Y,For profit - Corporation,158,108.4,NA,Medicare and Medicaid,N,Legal Business Name Not Available,1967-01-01,MAJESTIC CARE,331,35,2.5,2.3,1.5,4.6,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,4,NA,5,NA,3,NA,2,NA,NA,NA,2.01822,0.98831,0.51863,1.50694,3.52516,3.15315,0.30767,0.02973,41.6,NA,25,NA,NA,26,1.61889,1.16326,2.71266,1.00077,0.79022,4.50364,3.99533,1.72286,0.84368,0.44273,3.00926,2.6917,2025-09-08,4,4,0,32,1,0,32,2024-11-04,4,3,1,12,1,0,12,27,0,0,0,0,0,"1100 S CURRY PK,BLOOMINGTON,IN,47403",39.1571,-86.583,NA,2026-06-01
155022,WILLOWS OF SHELBYVILLE,2309 S MILLER ST,SHELBYVILLE,IN,46176,3173989781,720,Shelby,Y,Government - City/county,121,79.9,NA,Medicare and Medicaid,N,MAJOR HOSPITAL,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,5,NA,3,NA,5,NA,1,NA,NA,NA,2.65193,0.93767,0.42121,1.35888,4.01081,3.52044,0.27709,0.04458,50,NA,66.7,NA,1,NA,1.85624,1.3338,3.11036,1.14749,0.90607,5.16392,4.58109,1.97437,0.6981,0.31359,2.98606,2.62098,2025-12-23,4,4,0,20,1,0,20,2024-10-01,17,7,11,124,1,0,124,46,NA,0,0,0,0,"2309 S MILLER ST,SHELBYVILLE,IN,46176",39.5025,-85.787,NA,2026-06-01
155026,GREENWOOD VILLAGE SOUTH,295 VILLAGE LANE,GREENWOOD,IN,46143,3178594444,400,Johnson,Y,Non profit - Corporation,137,121.2,NA,Medicare and Medicaid,N,JOHNSON MEMORIAL HOSPITAL,1969-08-05,LIFE CARE SERVICES,312,44,4.1,3.7,4.5,4.1,Y,NA,N,N,N,Resident,Yes,5,NA,5,NA,5,NA,5,NA,5,NA,4,NA,NA,NA,3.00853,0.73386,0.44529,1.17915,4.18768,3.78259,0.40787,0.03977,41.3,NA,40,NA,0,NA,1.37387,0.9872,2.3021,0.8493,0.67062,3.82202,3.39064,3.02626,0.73818,0.44792,4.21237,3.80489,2025-07-29,0,0,0,0,0,0,0,2024-08-13,1,1,0,8,1,0,8,2,NA,0,0,0,0,"295 VILLAGE LANE,GREENWOOD,IN,46143",39.6013,-86.103,NA,2026-06-01
155029,COMMUNITY NURSING AND REHABILITATION CENTER,5600 E 16TH ST,INDIANAPOLIS,IN,46218,3173560911,480,Marion,Y,Government - County,115,48.9,NA,Medicare and Medicaid,N,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,1967-01-01,AMERICAN SENIOR COMMUNITIES,33,91,3.9,3.4,2.2,4.7,N,NA,N,N,N,Resident,Yes,2,NA,1,NA,5,NA,5,NA,NA,2,2,NA,NA,NA,1.82817,1.10069,0.56969,1.67038,3.49855,2.91797,0.43934,0.04612,58.3,NA,44.4,NA,2,NA,1.38361,0.9942,2.31842,0.85532,0.67538,3.84911,3.41468,1.826,1.09938,0.56902,3.4944,2.91452,2026-04-23,14,6,10,72,0,0,72,2025-04-25,16,16,2,84,2,42,126,85.5,NA,0,0,0,0,"5600 E 16TH ST,INDIANAPOLIS,IN,46218",39.7889,-86.073,NA,2026-06-01
155038,WATERS EDGE VILLAGE,2200 WEST WHITE RIVER BLVD,MUNCIE,IN,47303,7652893341,170,Delaware,Y,For profit - Individual,74,62.6,NA,Medicare and Medicaid,Y,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,1967-01-01,AMERICAN SENIOR COMMUNITIES,33,91,3.9,3.4,2.2,4.7,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,3,NA,2,NA,NA,NA,2.39584,0.47527,0.63508,1.11035,3.50618,2.93786,0.37212,0.05815,51.6,NA,50,NA,0,NA,1.58349,1.13782,2.65334,0.97888,0.77294,4.40516,3.90797,2.09094,0.41479,0.55425,3.05998,2.56398,2026-03-13,5,1,4,24,0,0,24,2025-01-31,8,4,4,36,1,0,36,27,NA,0,0,0,0,"2200 WEST WHITE RIVER BLVD,MUNCIE,IN,47303",40.1864,-85.411,NA,2026-06-01
155039,"WATERS OF PERU SKILLED NURSING FACILITY, THE",317 BLAIR PIKE,PERU,IN,46970,7654734426,510,Miami,N,For profit - Corporation,130,45.6,NA,Medicare and Medicaid,N,JOHNSON MEMORIAL HOSPITAL,1972-11-01,INFINITY HEALTHCARE CONSULTING,763,70,2,2.2,1.4,3.7,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,4,NA,5,NA,3,NA,2,NA,NA,NA,1.97778,0.78627,0.67417,1.46044,3.43822,3.09227,0.59041,0.01715,37.8,NA,42.9,NA,1,NA,1.59199,1.14393,2.66758,0.98414,0.77709,4.42881,3.92895,1.71687,0.68254,0.58523,2.98464,2.68433,2025-06-27,3,3,0,12,1,0,12,2024-07-24,10,10,0,44,1,0,44,20,NA,0,0,0,0,"317 BLAIR PIKE,PERU,IN,46970",40.7581,-86.086,NA,2026-06-01
