cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
515001,Pine Lodge,405 STANAFORD ROAD,BECKLEY,WV,25801,3042526317,400,Raleigh,Y,For profit - Corporation,120,116.5,NA,Medicare and Medicaid,N,SUNBRIDGE BECKLEY HEALTH CARE LLC,1967-01-01,GENESIS HEALTHCARE,237,187,2.4,2.3,2.5,3.6,N,NA,N,N,N,Resident,Yes,2,NA,3,NA,3,NA,4,NA,1,NA,1,NA,NA,NA,1.75679,0.86197,0.59129,1.45326,3.21005,2.69427,0.31529,0.01014,44.1,NA,33.3,NA,2,NA,1.76608,1.26903,2.9593,1.09176,0.86207,4.91312,4.3586,1.3747,0.6745,0.46269,2.51189,2.10828,2025-06-19,6,6,0,28,1,0,28,2023-11-15,31,24,7,244,1,0,244,82,6,0,0,0,0,"405 STANAFORD ROAD,BECKLEY,WV,25801",37.8004,-81.168,NA,2026-06-01
515002,PETERSON REHABILITATION AND HEALTHCARE,20 HOMESTEAD AVENUE,WHEELING,WV,26003,3042340500,340,Ohio,Y,For profit - Limited Liability company,150,134.7,NA,Medicare and Medicaid,N,WHEELING REHABILITATION AND HEALTHCARE CENTER LLC,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,3,NA,2,NA,5,NA,5,NA,5,NA,4,NA,NA,NA,2.33633,0.67777,0.7068,1.38457,3.72091,3.36661,0.4219,0.10423,37.9,NA,17.6,NA,0,NA,1.45431,1.045,2.43688,0.89902,0.70988,4.04578,3.58915,2.22013,0.64406,0.67165,3.53583,3.19916,2025-02-13,21,14,8,116,1,0,116,2023-06-07,28,18,10,377,1,0,377,181.25,0,4,147234,0,4,"20 HOMESTEAD AVENUE,WHEELING,WV,26003",40.0805,-80.694,NA,2026-06-01
515007,HUNTINGTON HEALTH AND REHABILITATION CENTER,1720 17TH STREET,HUNTINGTON,WV,25701,3045296031,050,Cabell,Y,For profit - Limited Liability company,186,181.3,NA,Medicare and Medicaid,N,HUNTINGTON SNF OPERATIONS LLC,1978-08-01,HILL VALLEY HEALTHCARE,270,44,1.9,1.8,1.8,3.9,N,NA,N,N,N,None,Yes,1,NA,2,NA,4,NA,5,NA,3,NA,1,NA,NA,NA,1.64536,1.23146,0.40704,1.6385,3.28386,2.66969,0.18669,0.03435,55,NA,48,NA,1,NA,1.53373,1.10206,2.56995,0.94812,0.74865,4.26672,3.78515,1.48256,1.10961,0.36677,2.95894,2.40554,2025-03-24,24,19,9,156,1,0,156,2023-08-03,17,15,6,112,1,0,112,145,NA,0,0,0,0,"1720 17TH STREET,HUNTINGTON,WV,25701",38.4085,-82.424,NA,2026-06-01
515012,ST. BARBARA'S MEMORIAL NURSING HOME,134 ST BARBARAS ROAD,MONONGAH,WV,26554,3045345220,240,Marion,N,Non profit - Corporation,57,48.6,NA,Medicare and Medicaid,N,ST. BARBARAS MEMORIAL NURSING HOME INC,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,4,NA,4,NA,NA,2,3,NA,NA,NA,2.26621,0.84491,0.73426,1.57917,3.84538,3.39976,0.55059,0.02737,53.2,NA,70,NA,0,NA,1.41368,1.0158,2.36879,0.87391,0.69005,3.93275,3.48887,2.21539,0.82596,0.71779,3.75914,3.32352,2025-08-14,8,8,0,56,1,0,56,2023-10-11,8,7,1,44,1,0,44,53,NA,0,0,0,0,"134 ST BARBARAS ROAD,MONONGAH,WV,26554",39.4596,-80.229,NA,2026-06-01
515021,MADISON PARK HEALTHCARE,700 MADISON AVENUE,HUNTINGTON,WV,25704,3045220032,050,Cabell,Y,For profit - Limited Liability company,41,39.2,NA,Medicare and Medicaid,N,"FAIRHAVEN OPCO, LLC",1967-03-23,PROVIDENCE HEALTH GROUP,431,2,4,4,3.5,4,N,NA,N,N,N,Both,Yes,5,NA,5,NA,5,NA,5,NA,NA,2,4,NA,NA,NA,1.98617,0.85442,0.91893,1.77335,3.75952,2.96194,0.51635,0.03088,40.8,NA,22.2,NA,0,NA,1.40623,1.01045,2.35631,0.8693,0.68641,3.91202,3.47048,1.95191,0.83968,0.90308,3.69468,2.91086,2026-01-14,3,3,0,16,1,0,16,2024-08-05,13,13,0,72,1,0,72,30,NA,0,0,0,0,"700 MADISON AVENUE,HUNTINGTON,WV,25704",38.4127,-82.466,NA,2026-06-01
515025,ELKINS REHABILITATION & CARE CENTER,2533 Beverly Pike,ELKINS,WV,26241,3046361391,410,Randolph,N,Non profit - Corporation,111,104,NA,Medicare and Medicaid,N,ELKINS REGIONAL CONVALESCENT CENTER,1967-06-29,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Both,Yes,5,NA,4,NA,2,NA,2,NA,2,NA,5,NA,NA,NA,2.15109,1.26855,0.78477,2.05332,4.20441,3.58193,0.55087,0.03579,36.8,NA,13.3,NA,0,NA,1.30961,0.94103,2.19442,0.80958,0.63925,3.64325,3.23205,2.26994,1.33864,0.82813,4.43672,3.77984,2025-08-28,7,4,4,48,1,0,48,2023-10-25,11,11,0,60,1,0,60,51,NA,1,8278,0,1,"2533 Beverly Pike,ELKINS,WV,26241",38.8809,-79.842,NA,2026-06-01
515028,GLENWOOD HEALTHCARE CENTER,1924 GLEN WOOD PARK ROAD,PRINCETON,WV,24739,3044258128,270,Mercer,N,For profit - Corporation,80,77.3,NA,Medicare and Medicaid,N,"GLENWOOD PARK LEASING CO., LLC",1968-01-01,COMMUNICARE HEALTH,153,121,3,2.5,2.6,4.4,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,4,NA,4,NA,NA,2,4,NA,NA,NA,2.23164,0.95296,0.82258,1.77554,4.00718,3.4333,0.35988,0.0389,37.2,NA,41.2,NA,0,NA,1.54307,1.10878,2.58561,0.9539,0.75321,4.29271,3.80821,1.99866,0.85347,0.7367,3.58883,3.07486,2025-02-13,8,8,0,36,1,0,36,2023-01-25,18,6,12,92,1,0,92,50,3,0,0,0,0,"1924 GLEN WOOD PARK ROAD,PRINCETON,WV,24739",37.3371,-81.153,NA,2026-06-01
515035,RIVERSIDE VALLEY OF JOURNEY,6500 MACCORKLE AVENUE SW,SAINT ALBANS,WV,25177,3047680002,190,Kanawha,Y,For profit - Limited Liability company,90,85.1,NA,Medicare and Medicaid,N,"RIVERSIDE VALLEY OF JOURNEY, LLC",1970-03-20,JOURNEY HEALTHCARE,766,34,2,2.4,1.4,2.6,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,4,NA,5,NA,2,NA,2,NA,NA,NA,2.07187,0.69822,0.67614,1.37436,3.44623,3.15867,0.50781,0.02865,NA,26,NA,26,0,NA,1.4112,1.01402,2.36464,0.87237,0.68884,3.92585,3.48275,2.02897,0.68376,0.66213,3.37486,3.09326,2025-07-08,12,10,5,64,1,0,64,2024-08-01,17,12,6,112,1,0,112,76,NA,0,0,0,0,"6500 MACCORKLE AVENUE SW,SAINT ALBANS,WV,25177",38.3716,-81.77,NA,2026-06-01
515037,WEIRTON GERIATRIC CENTER,2525 PENNSYLVANIA AVENUE,WEIRTON,WV,26062,3047234300,140,Hancock,Y,For profit - Corporation,137,127.6,NA,Medicare and Medicaid,N,WEIRTON GERIATRIC CENTER INC,1970-05-21,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Both,Yes,5,NA,4,NA,2,NA,4,NA,1,NA,5,NA,NA,NA,3.11328,0.5836,0.93659,1.52018,4.63347,4.18224,0.56246,0.04082,18.4,NA,12.9,NA,0,NA,1.40025,1.00615,2.34629,0.8656,0.6835,3.89539,3.45573,3.07265,0.57598,0.92436,4.57299,4.12766,2025-04-24,6,6,0,28,1,0,28,2023-03-29,18,16,2,80,1,0,80,41,NA,0,0,0,0,"2525 PENNSYLVANIA AVENUE,WEIRTON,WV,26062",40.4177,-80.558,NA,2026-06-01
515038,GOOD SHEPHERD NURSING HOME,159 EDGINGTON LANE,WHEELING,WV,26003,3042421093,340,Ohio,Y,Non profit - Church related,192,175.9,NA,Medicare and Medicaid,N,GOOD SHEPHERD NURSING HOME LC,1971-01-15,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,4,NA,5,NA,3,NA,NA,NA,2.43075,0.74912,0.4735,1.22262,3.65337,3.39418,0.28868,0.03212,41.3,NA,34.8,NA,0,NA,1.36227,0.97886,2.28265,0.84213,0.66496,3.78973,3.362,2.46591,0.75996,0.48035,3.70622,3.44327,2025-08-22,13,13,0,76,1,0,76,2023-06-28,10,10,0,52,1,0,52,70,NA,0,0,0,0,"159 EDGINGTON LANE,WHEELING,WV,26003",40.0784,-80.679,NA,2026-06-01
