cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
045070,ROGERS HEALTH AND REHABILITATION CENTER,1149 W NEW HOPE RD,ROGERS,AR,72758,4796366290,030,Benton,Y,For profit - Limited Liability company,118,64.5,NA,Medicare and Medicaid,N,"ROGERS SNF OPERATIONS, LLC",1982-06-01,SOUTHERN ADMINISTRATIVE SERVICES,480,35,3.7,3.2,3.9,4.5,N,NA,N,N,N,Resident,Yes,3,NA,2,NA,5,NA,5,NA,NA,2,4,NA,NA,NA,2.5512,1.0975,0.32458,1.42208,3.97329,3.37154,0.18413,0.0252,47.1,NA,40,NA,0,NA,1.19143,0.85611,1.99639,0.73652,0.58157,3.31448,2.94038,2.95921,1.27302,0.37649,4.60872,3.91074,2025-01-24,2,2,0,16,1,0,16,2023-12-01,17,14,7,120,1,0,120,42,NA,0,0,0,0,"1149 W NEW HOPE RD,ROGERS,AR,72758",36.3119,-94.133,NA,2026-06-01
045098,THE BLOSSOMS AT HOT SPRINGS REHAB AND NURSING CENT,552 GOLF LINKS ROAD,HOT SPRINGS,AR,71901,5016247149,250,Garland,Y,For profit - Corporation,152,78.3,NA,Medicare and Medicaid,N,GOLF LINKS ROAD OPERATING LLC,1984-11-01,THE BLOSSOMS REHAB & NURSING CENTER,505,24,2.6,2.6,2.3,3,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,3,NA,4,NA,2,NA,2,NA,NA,NA,2.35499,0.85433,0.26925,1.12358,3.47857,2.88268,0.13317,0.00992,52.2,NA,77.8,NA,0,NA,1.14188,0.8205,1.91336,0.70589,0.55738,3.17663,2.8181,2.85015,1.03396,0.32586,4.20997,3.48879,2024-12-12,1,1,0,8,1,0,8,2024-01-26,7,7,0,60,1,0,60,21,NA,0,0,0,0,"552 GOLF LINKS ROAD,HOT SPRINGS,AR,71901",34.472,-93.045,NA,2026-06-01
045125,BUTTERFIELD TRAIL VILLAGE,1923 EAST JOYCE BLVD,FAYETTEVILLE,AR,72703,4796958065,710,Washington,Y,Non profit - Corporation,87,38,NA,Medicare,N,BUTTERFIELD TRAIL VILLAGE INC,1986-06-16,NA,NA,NA,NA,NA,NA,NA,Y,NA,N,N,N,Resident,Yes,3,NA,3,NA,3,NA,4,NA,2,NA,4,NA,NA,NA,4.59974,1.50106,0.80724,2.3083,6.90804,5.8867,0.68589,0.03343,71.6,NA,64.3,NA,2,NA,1.1163,0.80212,1.87049,0.69007,0.54489,3.10546,2.75496,5.69447,1.85831,0.99936,8.55214,7.28773,2025-12-05,0,0,0,0,0,0,0,2024-07-11,8,4,4,87,1,0,87,21.75,NA,1,58006,1,2,"1923 EAST JOYCE BLVD,FAYETTEVILLE,AR,72703",36.1201,-94.134,NA,2026-06-01
045134,THE SPRINGS JONESBORO,1705 LATOURETTE DRIVE,JONESBORO,AR,72404,8709357550,150,Craighead,Y,For profit - Limited Liability company,136,115.4,NA,Medicare and Medicaid,N,JONESBORO WELLNESS LLC,1989-03-01,THE SPRINGS ARKANSAS,516,26,3.6,3.2,2.8,4.1,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,5,NA,3,NA,4,NA,NA,NA,2.64179,0.87288,0.43192,1.3048,3.94659,3.15873,0.40748,0.04632,41.7,NA,25,NA,1,NA,1.28892,0.92616,2.15975,0.79679,0.62915,3.58569,3.18099,2.83251,0.9359,0.4631,4.2315,3.38676,2025-06-13,4,2,2,24,1,0,24,2024-07-25,4,1,3,28,1,0,28,25,NA,0,0,0,0,"1705 LATOURETTE DRIVE,JONESBORO,AR,72404",35.8011,-90.686,NA,2026-06-01
045135,THE SPRINGS MAGNOLIA,2642 NORTH DUDNEY ROAD,MAGNOLIA,AR,71753,8702347000,130,Columbia,N,For profit - Limited Liability company,140,79.6,NA,Medicare and Medicaid,N,MAGNOLIA HEALTHCARE LLC,1989-03-01,THE SPRINGS ARKANSAS,516,26,3.6,3.2,2.8,4.1,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,5,NA,4,NA,2,NA,NA,NA,2.19758,0.96852,0.30792,1.27643,3.47401,3.00993,0.25109,0.00502,39.3,NA,80,NA,0,NA,1.22264,0.87853,2.04869,0.75581,0.5968,3.4013,3.01741,2.48397,1.09473,0.34804,3.92674,3.40218,2025-08-28,3,1,2,12,1,0,12,2024-06-20,8,5,3,48,1,0,48,21,NA,0,0,0,0,"2642 NORTH DUDNEY ROAD,MAGNOLIA,AR,71753",33.3466,-93.198,NA,2026-06-01
045138,VALLEY SPRINGS REHABILITATION AND HEALTH CENTER,228 POINTER TRAIL WEST,VAN BUREN,AR,72956,4794745276,160,Crawford,Y,For profit - Limited Liability company,105,82.1,NA,Medicare and Medicaid,N,VAN BUREN SNF OPERATIONS LLC,1989-03-01,SOUTHERN ADMINISTRATIVE SERVICES,480,35,3.7,3.2,3.9,4.5,N,NA,N,N,N,Both,Yes,4,NA,3,NA,5,NA,5,NA,NA,2,4,NA,NA,NA,2.54844,0.86213,0.38289,1.24503,3.79346,3.32366,0.16332,0.00917,31.3,NA,28.6,NA,0,NA,1.1869,0.85285,1.9888,0.73372,0.57936,3.30187,2.9292,2.96728,1.00383,0.44583,4.41694,3.86991,2025-01-24,8,8,1,48,1,0,48,2023-12-21,7,7,1,64,1,0,64,52,NA,0,0,0,0,"228 POINTER TRAIL WEST,VAN BUREN,AR,72956",35.4592,-94.364,NA,2026-06-01
045140,The Springs Searcy,1205 Skyline Drive,Searcy,AR,72143,5012686188,720,White,N,For profit - Corporation,245,130.2,NA,Medicare and Medicaid,N,SEARCY HEALTHCARE LLC,1989-03-01,THE SPRINGS ARKANSAS,516,26,3.6,3.2,2.8,4.1,N,NA,N,N,N,Resident,Yes,3,NA,2,NA,5,NA,5,NA,4,NA,3,NA,NA,NA,2.7496,0.92965,0.19351,1.12315,3.87276,3.32538,0.13028,0.01361,46.8,NA,66.7,NA,0,NA,1.22882,0.88297,2.05904,0.75963,0.59982,3.41848,3.03265,3.09231,1.04552,0.21762,4.35545,3.73984,2026-03-26,4,4,1,36,1,0,36,2024-10-03,6,4,2,48,1,0,48,39,NA,1,12735,0,1,"1205 Skyline Drive,Searcy,AR,72143",35.245,-91.758,NA,2026-06-01
045142,THE SPRINGS OF PARK AVE,1401 PARK AVENUE,HOT SPRINGS,AR,71901,5016233781,250,Garland,Y,For profit - Limited Liability company,95,76,NA,Medicare and Medicaid,N,CANYON SPRINGS HEALTHCARE LLC,1989-04-10,THE SPRINGS ARKANSAS,516,26,3.6,3.2,2.8,4.1,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,4,NA,4,NA,4,NA,3,NA,NA,NA,2.35502,0.933,0.39271,1.32571,3.68072,3.53446,0.45886,0.0138,47.7,NA,55.6,NA,0,NA,1.23547,0.88775,2.07019,0.76374,0.60306,3.437,3.04907,2.63427,1.04363,0.43928,4.11718,3.95357,2025-08-06,3,3,0,24,1,0,24,2024-05-08,10,8,2,64,1,0,64,34,NA,0,0,0,0,"1401 PARK AVENUE,HOT SPRINGS,AR,71901",34.533,-93.038,NA,2026-06-01
045143,"Concordia Nursing & Rehab, LLC",7 Professional Drive,Bella Vista,AR,72714,4798553735,030,Benton,Y,For profit - Limited Liability company,102,30.2,NA,Medicare and Medicaid,N,CONCORDIA NURSING & REHAB LLC,1989-06-01,BRADFORD MONTGOMERY,87,11,2,2.5,1.7,2.8,N,SFF Candidate,N,N,N,Resident,Yes,1,NA,1,NA,4,NA,4,NA,NA,2,1,NA,NA,NA,1.64788,0.94328,0.30807,1.25135,2.89923,2.56616,0.40426,0,NA,26,NA,26,2,NA,1.15339,0.82877,1.93265,0.713,0.563,3.20866,2.84651,1.97446,1.13022,0.36913,3.4738,3.07472,2025-05-06,22,22,1,905,2,453,1358,2024-02-01,11,10,1,96,1,0,96,1042.5,NA,2,123918,1,3,"7 Professional Drive,Bella Vista,AR,72714",36.4748,-94.254,NA,2026-06-01
045146,THE BLOSSOMS AT MOUNTAIN VIEW REHAB & NURSING CEN,706 OAK GROVE ST,MOUNTAIN VIEW,AR,72560,8702695835,680,Stone,N,For profit - Limited Liability company,97,76.9,NA,Medicare and Medicaid,N,OAK GROVE STREET OPERATING LLC,1989-08-23,THE BLOSSOMS REHAB & NURSING CENTER,505,24,2.6,2.6,2.3,3,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,4,NA,5,NA,3,NA,2,NA,NA,NA,1.71793,0.81989,0.35559,1.17548,2.89342,2.51548,0.28621,0.07413,37.1,NA,50,NA,0,NA,1.28993,0.92688,2.16143,0.79741,0.62965,3.58849,3.18347,1.84052,0.87839,0.38097,3.09988,2.69498,2026-03-26,1,1,0,16,1,0,16,2024-09-12,2,2,0,12,1,0,12,15,NA,0,0,0,0,"706 OAK GROVE ST,MOUNTAIN VIEW,AR,72560",35.8692,-92.107,NA,2026-06-01
045147,BROOKRIDGE COVE REHABILITATION AND CARE  CENTER,1000 BROOKRIDGE LANE,MORRILTON,AR,72110,5013544585,140,Conway,N,For profit - Individual,134,108.4,NA,Medicare and Medicaid,N,"MORRILTON SNF OPERATIONS, LLC",1989-08-23,SOUTHERN ADMINISTRATIVE SERVICES,480,35,3.7,3.2,3.9,4.5,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,5,NA,4,NA,NA,NA,3.00929,0.73118,0.40754,1.13873,4.14802,3.68113,0.19385,0.03645,44,NA,30,NA,0,NA,1.25642,0.9028,2.10528,0.77669,0.61329,3.49526,3.10077,3.31002,0.80425,0.44827,4.56254,4.04899,2025-08-01,4,4,0,32,1,0,32,2024-04-25,4,3,1,40,1,0,40,34,NA,0,0,0,0,"1000 BROOKRIDGE LANE,MORRILTON,AR,72110",35.168,-92.733,NA,2026-06-01
045148,CAVE CITY NURSING HOME INC,442 TAYLOR CIRCLE,CAVE CITY,AR,72521,8702835313,670,Sharp,N,Non profit - Corporation,90,73,NA,Medicare and Medicaid,N,"CAVE CITY NURSING HOME, INC",1989-11-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,5,NA,5,NA,2,NA,4,NA,1,NA,3,NA,NA,NA,3.47028,0.9167,0.4196,1.3363,4.80658,3.66816,0.21524,0.00624,NA,26,NA,26,NA,26,1.14163,0.82032,1.91295,0.70574,0.55726,3.17594,2.81749,4.20085,1.10968,0.50793,5.81847,4.44038,2025-07-02,2,2,0,8,1,0,8,2024-04-04,5,5,2,36,1,0,36,15,NA,0,0,0,0,"442 TAYLOR CIRCLE,CAVE CITY,AR,72521",35.948,-91.551,NA,2026-06-01
