cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
125002,HILO BENIOFF MEDICAL CENTER,1190 WAIANUENUE AVENUE,HILO,HI,96720,8089323000,010,Hawaii,N,Government - State,52,54.9,NA,Medicare and Medicaid,N,HILO BENIOFF MEDICAL CENTER,1967-01-01,HAWAII HEALTH SYSTEMS CORPORATION,250,6,4.2,3.3,4.7,4.3,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,2,NA,2,NA,NA,2,5,NA,NA,NA,3.27683,0.84903,1.48765,2.33668,5.61351,4.8916,1.23524,0,27.6,NA,22.2,NA,NA,27,1.40194,1.00737,2.34912,0.86665,0.68432,3.90009,3.4599,3.23016,0.83694,1.46647,5.53357,4.82194,2025-02-07,15,15,1,92,1,0,92,2024-01-11,1,1,0,4,1,0,4,70,NA,0,0,0,0,"1190 WAIANUENUE AVENUE,HILO,HI,96720",19.7174,-155.11,NA,2026-06-01
125003,KULA HOSPITAL,100 KEOKEA PLACE,KULA,HI,96790,8088781221,050,Maui,Y,Non profit - Corporation,105,92.9,NA,Medicare and Medicaid,Y,MAUI HEALTH SYSTEM A KAISER FOUNDATION HOSPITALS LLC,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,2,NA,5,NA,5,NA,NA,2,5,NA,NA,NA,3.30167,0.03499,2.09155,2.12654,5.42822,4.52442,1.39631,0.04656,56.9,NA,43.4,NA,1,NA,1.28311,0.92198,2.15002,0.79319,0.62632,3.56953,3.16665,3.55606,0.03769,2.2527,5.84645,4.87301,2024-06-06,10,10,0,68,1,0,68,2023-06-05,14,12,7,108,1,0,108,78,NA,0,0,0,0,"100 KEOKEA PLACE,KULA,HI,96790",20.7012,-156.36,NA,2026-06-01
125004,GARDEN ISLE HEALTHCARE AND REHABILITATION CENTER,"3-3420 KUHIO HIGHWAY, SUITE 300",LIHUE,HI,96766,8082451802,040,Kauai,N,For profit - Corporation,110,72.9,NA,Medicare and Medicaid,N,"GARDEN ISLE HEALTHCARE, LLC",1967-01-01,OHANA PACIFIC MANAGEMENT CO.,382,6,3.2,2.7,4,3.8,N,NA,N,N,N,Both,Yes,5,NA,3,NA,5,NA,5,NA,5,NA,5,NA,NA,NA,2.42801,0.1448,1.57724,1.72204,4.15005,3.77959,1.39657,0.09567,23.9,NA,15.4,NA,0,NA,1.39318,1.00107,2.33444,0.86123,0.68004,3.87572,3.43828,2.40849,0.14363,1.56456,4.11668,3.74919,2025-02-21,11,11,0,48,1,0,48,2024-02-23,10,9,3,48,1,0,48,48,NA,0,0,0,0,"3-3420 KUHIO HIGHWAY, SUITE 300,LIHUE,HI,96766",21.9789,-159.37,22,2026-06-01
125009,Maluhia,1027 Hala Drive,Honolulu,HI,96817,8088323000,020,Honolulu,Y,Government - State,158,86.8,NA,Medicare and Medicaid,N,MALUHIA,1967-01-01,HAWAII HEALTH SYSTEMS CORPORATION,250,6,4.2,3.3,4.7,4.3,N,NA,N,N,N,Resident,Yes,5,NA,5,NA,5,NA,5,NA,NA,2,4,NA,NA,NA,2.30915,0,1.65169,1.65169,3.96084,2.97994,1.03233,0.05588,27.3,NA,20,NA,0,NA,1.46743,1.05443,2.45887,0.90714,0.71629,4.08229,3.62154,2.17467,0,1.5555,3.73017,2.8064,2025-07-10,1,1,0,4,1,0,4,2024-07-03,10,7,3,56,1,0,56,17,NA,1,8278,0,1,"1027 Hala Drive,Honolulu,HI,96817",21.3297,-157.86,NA,2026-06-01
125010,LEAHI HOSPITAL,3675 KILAUEA AVENUE,HONOLULU,HI,96816,8087338000,020,Honolulu,Y,Government - State,155,94.5,NA,Medicare and Medicaid,N,LEAHI HOSPITAL,1969-01-01,HAWAII HEALTH SYSTEMS CORPORATION,250,6,4.2,3.3,4.7,4.3,N,NA,N,N,N,Both,Yes,5,NA,4,NA,4,NA,4,NA,NA,2,5,NA,NA,NA,2.61325,0.04599,1.79506,1.84105,4.45429,3.45646,1.24179,0.05168,17.8,NA,11.1,NA,0,NA,1.39081,0.99937,2.33048,0.85977,0.67889,3.86914,3.43245,2.59664,0.0457,1.78365,4.42599,3.43449,2025-07-25,6,6,0,28,0,0,28,2024-08-01,7,3,6,48,1,0,48,33,NA,0,0,0,0,"3675 KILAUEA AVENUE,HONOLULU,HI,96816",21.2736,-157.8,NA,2026-06-01
125011,HALE NANI REHABILITATION AND NURSING CENTER,1677 PENSACOLA STREET,HONOLULU,HI,96822,8085373371,020,Honolulu,Y,For profit - Limited Liability company,288,271.8,NA,Medicare and Medicaid,N,HALE NANI REHAB & NURSING CENTER LLC,1974-05-01,VOLARE HEALTH,628,16,1.9,1.6,3,3.4,N,SFF Candidate,N,N,N,Both,Yes,2,NA,1,NA,5,NA,5,NA,4,NA,5,NA,NA,NA,2.60347,0.17611,1.25216,1.42827,4.03174,3.74565,1.00606,0.06469,21.8,NA,28,NA,0,NA,1.40405,1.00889,2.35267,0.86796,0.68535,3.90598,3.46513,2.56253,0.17334,1.2324600000000001,3.96834,3.68675,2026-05-01,26,23,3,152,0,0,152,2025-05-15,46,28,18,256,1,0,256,178,NA,1,27885,0,1,"1677 PENSACOLA STREET,HONOLULU,HI,96822",21.3086,-157.84,NA,2026-06-01
125013,MAUNALANI NURSING AND REHABILITATION CENTER,5113 MAUNALANI CIRCLE,HONOLULU,HI,96816,8087320771,020,Honolulu,Y,Non profit - Other,100,90,NA,Medicare and Medicaid,N,MAUNALANI NURSING AND REHABILITATION CENTER,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Both,Yes,5,NA,5,NA,5,NA,4,NA,5,NA,1,24,NA,NA,0.40457,0.09485,0.1006,0.19545,0.60002,0.52353,0.09131,0.11563,99.1,NA,100,NA,NA,26,1.52851,1.09831,2.56121,0.94489,0.7461,4.2522,3.77227,0.36579,0.08576,0.09095,0.5425,0.47334,2024-08-29,3,3,1,12,1,0,12,2023-08-31,11,7,4,76,1,0,76,28,NA,2,32133,0,2,"5113 MAUNALANI CIRCLE,HONOLULU,HI,96816",21.2979,-157.79,NA,2026-06-01
125014,ARCADIA RETIREMENT RESIDENCE,1434 PUNAHOU STREET,HONOLULU,HI,96822,8089410941,020,Honolulu,Y,Non profit - Corporation,91,85.3,NA,Medicare,N,ARCADIA RETIREMENT RESIDENCE,1967-02-09,NA,NA,NA,NA,NA,NA,NA,Y,NA,N,N,N,None,Yes,5,NA,3,NA,5,NA,5,NA,4,NA,5,NA,NA,NA,2.94677,0.14558,1.63642,1.782,4.72876,4.2549,1.27213,0.02977,26.6,NA,17.1,NA,0,NA,1.23626,0.88832,2.07151,0.76423,0.60345,3.43918,3.05102,3.2941,0.16274,1.8293,5.28613,4.75641,2024-10-04,7,6,1,44,1,0,44,2023-11-03,17,13,4,88,1,0,88,55,NA,1,12854,0,1,"1434 PUNAHOU STREET,HONOLULU,HI,96822",21.3015,-157.83,NA,2026-06-01
125019,THE CARE CENTER OF HONOLULU,1900 BACHELOT STREET,HONOLULU,HI,96817,8085315302,020,Honolulu,Y,For profit - Corporation,182,169.5,NA,Medicare and Medicaid,N,DIVERSIFIED MEDICAL ENTERPRISES INC,1969-04-15,NA,NA,NA,NA,NA,NA,NA,N,SFF Candidate,N,N,N,Resident,Yes,1,NA,1,NA,4,NA,5,NA,4,NA,3,NA,NA,NA,2.74754,0.34789,1.57217,1.92006,4.66761,4.0473,1.19613,0.05918,37.7,NA,38.1,NA,1,NA,1.93792,1.3925,3.24722,1.19798,0.94594,5.39114,4.78267,1.95934,0.24809,1.12115,3.32858,2.88623,2024-08-15,23,19,4,132,1,0,132,2023-08-10,21,20,8,104,2,52,156,138,NA,1,8018,0,1,"1900 BACHELOT STREET,HONOLULU,HI,96817",21.3234,-157.85,NA,2026-06-01
125020,"AVALON CARE CENTER - HONOLULU, LLC",1930 KAMEHAMEHA IV RD,HONOLULU,HI,96819,8088474834,020,Honolulu,Y,For profit - Corporation,108,96.2,NA,Medicare and Medicaid,N,"AVALON CARE CENTER - HONOLULU, LLC",1971-01-26,AVALON HEALTH CARE,57,16,3.4,2.8,3.9,4.2,N,NA,N,N,N,Resident,Yes,3,NA,2,NA,5,NA,5,NA,5,NA,4,NA,NA,NA,2.49226,0.22128,1.84298,2.06425,4.55651,4.1072,1.36014,0.15891,40,NA,37.5,NA,0,NA,1.53489,1.1029,2.5719,0.94884,0.74922,4.26996,3.78802,2.24396,0.19923,1.65937,4.10256,3.69801,2025-04-03,18,18,0,92,1,0,92,2024-04-05,18,18,2,100,1,0,100,94,0,0,0,0,0,"1930 KAMEHAMEHA IV RD,HONOLULU,HI,96819",21.3452,-157.87,NA,2026-06-01
