cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
225002,HOLDEN REHABILITATION & NURSING CENTER,32 MAYO ROAD,HOLDEN,MA,01520,5088291104,170,Worcester,Y,For profit - Corporation,123,110.8,NA,Medicare and Medicaid,N,"HOLDEN NURSING HOME, INC",1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,3,NA,3,NA,3,NA,3,NA,NA,NA,2.33127,1.32522,1.00253,2.32775,4.65902,4.31823,0.67972,0.03865,42,NA,32.1,NA,1,NA,2.055,1.47663,3.44341,1.27036,1.0031,5.71687,5.07163,1.56776,0.8912,0.67419,3.13315,2.90397,2025-02-13,5,5,0,16,1,0,16,2023-12-15,4,4,0,24,1,0,24,18,NA,0,0,0,0,"32 MAYO ROAD,HOLDEN,MA,01520",42.346,-71.854,NA,2026-06-01
225009,HERMITAGE HEALTHCARE (THE),383 MILL STREET,WORCESTER,MA,01602,5087918131,170,Worcester,Y,For profit - Corporation,101,91.7,NA,Medicare and Medicaid,N,383 MILL STREET OPERATOR LLC,1967-01-01,NEXT STEP HEALTHCARE,371,14,1.9,2.1,2.4,2.4,N,NA,N,N,N,Resident,Yes,2,NA,3,NA,1,NA,2,NA,1,NA,3,NA,NA,NA,2.10163,0.95172,0.51708,1.4688,3.57043,3.24128,0.26116,0.00737,21.4,NA,16.7,NA,0,NA,1.43498,1.03111,2.40448,0.88707,0.70045,3.992,3.54144,2.024,0.91657,0.49798,3.43855,3.12156,2025-08-20,12,12,0,48,1,0,48,2024-06-04,4,4,0,16,1,0,16,40,NA,0,0,0,0,"383 MILL STREET,WORCESTER,MA,01602",42.2622,-71.851,NA,2026-06-01
225014,SPAULDING NURSING AND THERAPY CENTER - BRIGHTON,100 N BEACON STREET,BOSTON,MA,02134,6177269701,160,Suffolk,Y,Non profit - Corporation,123,93.4,NA,Medicare and Medicaid,N,"SPAULDING NURSING AND THERAPY CENTER BRIGHTON, INC.",1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,5,NA,5,NA,3,NA,2,NA,4,NA,5,NA,NA,NA,4.0512,0.34837,3.46423,3.8126,7.86381,6.85427,2.528,0.47537,37,NA,48.1,NA,2,NA,1.32067,0.94897,2.21295,0.81641,0.64465,3.67402,3.25935,4.23924,0.36454,3.62503,8.2288,7.17241,2026-03-05,0,0,0,0,0,0,0,2025-03-12,6,5,1,28,1,0,28,7,0,0,0,0,0,"100 N BEACON STREET,BOSTON,MA,02134",42.3545,-71.143,NA,2026-06-01
225016,Knollwood Nursing Center,87 BRIARWOOD CIRCLE,WORCESTER,MA,01606,5088536910,170,Worcester,Y,Non profit - Corporation,82,76.3,NA,Medicare and Medicaid,N,SALEM COMMUNITY CORPORATION,1970-01-07,NA,NA,NA,NA,NA,NA,NA,Y,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,5,NA,4,NA,3,NA,NA,NA,2.47355,1.15376,0.62094,1.7747,4.24826,3.79665,0.46319,0.05871,NA,26,NA,26,NA,26,1.31778,0.94689,2.2081,0.81462,0.64324,3.66596,3.2522,2.59406,1.20996,0.65119,4.45521,3.9816,2025-12-15,5,5,0,24,1,0,24,2024-08-27,8,8,0,32,1,0,32,26,NA,0,0,0,0,"87 BRIARWOOD CIRCLE,WORCESTER,MA,01606",42.3178,-71.773,NA,2026-06-01
225038,Life Care Center of Leominster,370 WEST STREET,LEOMINSTER,MA,01453,9785370771,170,Worcester,Y,For profit - Corporation,133,109.5,NA,Medicare and Medicaid,N,"FAIRLAWN MEDICAL INVESTORS, LLC",1967-01-01,LIFE CARE CENTERS OF AMERICA,311,194,3.5,2.9,3.3,4.5,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,5,NA,5,NA,5,NA,1,24,NA,NA,2.29222,1.46039,0.30102,1.76141,4.05363,3.58781,0.07101,0.08356,43.4,NA,57.1,NA,0,NA,1.36594,0.9815,2.28881,0.8444,0.66675,3.79996,3.37107,2.31912,1.47753,0.30455,4.1012,3.62992,2025-08-21,7,6,1,36,1,0,36,2024-07-01,5,5,0,20,1,0,20,32,NA,0,0,0,0,"370 WEST STREET,LEOMINSTER,MA,01453",42.536,-71.775,NA,2026-06-01
225040,JULIAN J LEVITT FAMILY NURSING HOME,770 CONVERSE STREET,LONGMEADOW,MA,01106,4135676211,070,Hampden,Y,Non profit - Corporation,200,179.1,NA,Medicare and Medicaid,N,"JEWISH NURSING HOME OF WESTERN MASS., INC.",1967-01-01,CHELSEA JEWISH LIFECARE,138,5,4.8,4.2,3.8,4.8,N,NA,N,N,N,Both,Yes,4,NA,3,NA,5,NA,5,NA,5,NA,3,NA,NA,NA,2.62774,1.05984,0.46288,1.52272,4.15046,3.79325,0.36738,0.06225,39.9,NA,35.3,NA,0,NA,1.47581,1.06045,2.47291,0.91232,0.72038,4.10561,3.64223,2.46065,0.99245,0.43345,3.88655,3.55205,2025-05-07,7,7,0,32,1,0,32,2024-02-21,12,8,4,84,1,0,84,45,NA,1,11468,0,1,"770 CONVERSE STREET,LONGMEADOW,MA,01106",42.0632,-72.552,NA,2026-06-01
225048,PILGRIM REHABILITATION & SKILLED NURSING CENTER,96 FOREST STREET,PEABODY,MA,01960,9785320303,040,Essex,Y,For profit - Corporation,152,122.5,NA,Medicare and Medicaid,N,"PEABODY MANAGEMENT SYSTEMS, INC",1967-01-01,INTEGRITUS HEALTHCARE,603,15,3,3.1,3.3,2.6,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,2,NA,3,NA,2,NA,4,NA,NA,NA,2.456,0.83268,0.8663,1.69898,4.15498,3.71637,0.73102,0.08157,42.6,NA,26.1,NA,0,NA,1.57314,1.13039,2.636,0.97248,0.76789,4.37637,3.88242,2.15754,0.73149,0.76103,3.65007,3.26475,2026-01-29,0,0,0,0,0,0,0,2025-01-30,6,6,0,36,1,0,36,9,NA,0,0,0,0,"96 FOREST STREET,PEABODY,MA,01960",42.529,-70.955,NA,2026-06-01
225054,JOHN SCOTT HOUSE NURSING & REHABILITATION CENTER,233 MIDDLE STREET,BRAINTREE,MA,02184,7818431860,130,Norfolk,Y,For profit - Limited Liability company,138,112.7,NA,Medicare and Medicaid,N,BANE JOHN SCOTT LLC,1967-01-01,BANECARE MANAGEMENT,68,8,4,3.9,3.4,3.8,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,5,NA,4,NA,4,NA,NA,NA,2.0517,0.9305,0.6545,1.58501,3.6367,3.27439,0.4733,0.0366,36.9,NA,57.7,NA,0,NA,1.3238,0.95122,2.2182,0.81835,0.64618,3.68273,3.26707,2.14185,0.97139,0.68326,3.7965,3.41827,2025-04-02,8,6,2,36,1,0,36,2024-04-30,4,3,1,20,1,0,20,32,0,0,0,0,0,"233 MIDDLE STREET,BRAINTREE,MA,02184",42.2181,-70.992,NA,2026-06-01
225058,ROYAL BRAINTREE NURSING AND REHABILITATION CENTER,95 COMMERCIAL STREET,BRAINTREE,MA,02184,7816646818,130,Norfolk,Y,For profit - Limited Liability company,204,185.1,NA,Medicare and Medicaid,N,"95 COMMERCIAL, LLC",1967-01-01,ROYAL HEALTH GROUP,457,12,2.8,3,2,3.2,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,4,NA,5,NA,3,NA,3,NA,NA,NA,2.09694,0.84137,0.63578,1.47715,3.57409,3.21456,0.4407,0.02609,30.9,NA,46.7,NA,1,NA,1.38058,0.99202,2.31333,0.85344,0.67389,3.84067,3.40719,2.09906,0.84223,0.63642,3.5777,3.21781,2026-02-11,11,9,2,84,1,0,84,2024-11-15,9,6,3,44,1,0,44,74,0,0,0,0,0,"95 COMMERCIAL STREET,BRAINTREE,MA,02184",42.2209,-70.972,NA,2026-06-01
225063,MARLBOROUGH HILLS REHABILITATION & HEALTH CARE CEN,121 NORTHBORO ROAD,MARLBOROUGH,MA,01752,5084854040,090,Middlesex,Y,For profit - Limited Liability company,186,172.3,NA,Medicare and Medicaid,N,MARLBORO HILLS MA SNF LLC,1967-01-01,ATHENA HEALTHCARE SYSTEMS,52,24,1.6,1.7,2.8,2.7,N,NA,N,N,N,Resident,Partial,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,NA,NA,1.89487,0.9417,0.41454,1.35625,3.25112,2.90814,0.24004,0.04601,25.3,NA,36.4,NA,3,NA,1.37855,0.99056,2.30994,0.85219,0.67291,3.83504,3.40219,1.89957,0.94404,0.41557,3.25918,2.91536,2025-03-11,14,13,1,167,1,0,167,2023-12-22,15,7,8,60,1,0,60,140.25,NA,1,71202,0,1,"121 NORTHBORO ROAD,MARLBOROUGH,MA,01752",42.3418,-71.585,NA,2026-06-01
225067,WEDGEMERE HEALTHCARE,146 DEAN STREET,TAUNTON,MA,02780,5088230767,020,Bristol,Y,For profit - Corporation,94,76,NA,Medicare and Medicaid,N,146 DEAN STREET OPERATOR LLC,1967-01-01,NEXT STEP HEALTHCARE,371,14,1.9,2.1,2.4,2.4,N,NA,N,N,N,Resident,Yes,1,NA,2,NA,2,NA,2,NA,2,NA,1,NA,NA,NA,2.05959,1.09813,0.4273,1.52543,3.58502,3.15239,0.35307,0.03127,44.8,NA,70,NA,2,NA,1.45867,1.04813,2.44419,0.90172,0.71201,4.05792,3.59992,1.9513,1.04039,0.40483,3.39652,2.98664,2025-01-21,10,8,2,52,1,0,52,2023-12-18,24,19,3,195,1,0,195,87.75,2,1,129794,0,1,"146 DEAN STREET,TAUNTON,MA,02780",41.9058,-71.071,NA,2026-06-01
225080,RIVERCREST LONG TERM CARE,DEACONESS ROAD,W CONCORD,MA,01742,9783695151,090,Middlesex,Y,Non profit - Corporation,151,37.8,NA,Medicare and Medicaid,N,NEW ENGLAND DEACONESS ASSOCIATION,1967-01-01,NA,NA,NA,NA,NA,NA,NA,Y,NA,N,N,N,Both,Yes,5,NA,5,NA,4,NA,4,NA,4,NA,5,NA,NA,NA,2.56345,0.68662,1.29676,1.98338,4.54683,4.28173,1.02437,0.23385,31.8,NA,8.3,NA,0,NA,1.28365,0.92237,2.15091,0.79352,0.62658,3.57102,3.16797,2.75981,0.73921,1.39609,4.89512,4.6097,2025-08-28,0,0,0,0,0,0,0,2024-09-05,2,1,1,8,1,0,8,2,NA,0,0,0,0,"DEACONESS ROAD,W CONCORD,MA,01742",42.4513,-71.377,NA,2026-06-01
