cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
285002,Sumner Place,1750 South 20th Street,Lincoln,NE,68502,4024756791,540,Lancaster,Y,Non profit - Corporation,104,81.6,NA,Medicare and Medicaid,N,VSL LINCOLN SUMNER LLC,1967-01-01,VETTER SENIOR LIVING,547,22,4.3,3.8,4.5,4,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,5,NA,NA,2,4,NA,NA,NA,2.92684,0.60935,0.60288,1.21224,4.13908,3.7212,0.72776,0.01565,28.6,NA,31.3,NA,0,NA,1.27315,0.91483,2.13332,0.78704,0.62146,3.54182,3.14207,3.17701,0.66144,0.65441,4.49286,4.03927,2025-05-13,3,3,0,24,1,0,24,2024-06-27,0,0,0,0,0,0,0,18,NA,0,0,0,0,"1750 South 20th Street,Lincoln,NE,68502",40.7947,-96.692,NA,2026-06-01
285004,St. Jane de Chantal,2200 South 52nd Street,Lincoln,NE,68506,4024133607,540,Lancaster,Y,Non profit - Corporation,103,80.4,NA,Medicare and Medicaid,Y,MADONNA REHABILITATION HOSPITAL,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,5,NA,3,NA,5,NA,3,NA,5,NA,5,NA,NA,NA,3.9871,1.44589,1.74124,3.18713,7.17423,6.55715,1.55468,0.09235,37.1,NA,30,NA,1,NA,1.96261,1.41024,3.28859,1.21324,0.958,5.45983,4.8436,2.80752,1.01813,1.2261,5.05175,4.61723,2026-01-08,8,8,0,36,1,0,36,2024-09-12,3,3,0,12,1,0,12,30,NA,0,0,0,0,"2200 South 52nd Street,Lincoln,NE,68506",40.7903,-96.649,NA,2026-06-01
285019,Douglas County Health Center,4102 Woolworth Avenue,Omaha,NE,68105,4024447041,270,Douglas,Y,Government - City/county,254,230.9,NA,Medicare and Medicaid,N,DOUGLAS COUNTY NEBRASKA,1967-03-24,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,3,NA,2,NA,4,NA,4,NA,4,NA,5,NA,NA,NA,3.2869,0.59258,0.89158,1.48416,4.77106,4.38282,0.60276,0.03525,16.7,NA,14.3,NA,0,NA,1.14889,0.82554,1.92512,0.71022,0.5608,3.19614,2.8354,3.95373,0.71279,1.07246,5.73898,5.27197,2025-05-13,16,14,5,92,1,0,92,2024-04-26,11,8,3,44,1,0,44,80,NA,0,0,1,1,"4102 Woolworth Avenue,Omaha,NE,68105",41.2452,-95.974,NA,2026-06-01
285036,Eastmont,6315 O Street,Lincoln,NE,68510,4024896591,540,Lancaster,Y,Non profit - Corporation,23,16.6,NA,Medicare,N,CHRISTIAN RETIREMENT HOMES INC,1968-09-04,NA,NA,NA,NA,NA,NA,NA,Y,NA,N,N,N,Resident,Yes,2,NA,3,NA,4,NA,5,NA,3,NA,1,24,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,26,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-08-12,5,3,2,36,1,0,36,2024-08-01,3,2,1,20,1,0,20,32,NA,0,0,0,0,"6315 O Street,Lincoln,NE,68510",40.8133,-96.63,NA,2026-06-01
285049,Emerald Nursing & Rehab Brookside LLC,4735 South 54th Street,Lincoln,NE,68516,4024880977,540,Lancaster,Y,For profit - Corporation,173,100.8,NA,Medicare and Medicaid,N,EMERALD NURSING & REHAB BROOKSIDE LLC,1975-01-03,EMERALD HEALTHCARE,630,14,1.5,1.6,1.9,1.9,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,2.56507,0.51173,0.33964,0.85138,3.41644,3.22697,0.30812,0.03763,65.2,NA,76.9,NA,0,NA,1.41505,1.01679,2.37109,0.87475,0.69072,3.93656,3.49225,2.50512,0.49977,0.3317,3.33659,3.15155,2026-02-11,10,5,5,40,1,0,40,2024-08-22,28,9,23,271,1,0,271,97.75,NA,3,37998,2,5,"4735 South 54th Street,Lincoln,NE,68516",40.7656,-96.647,NA,2026-06-01
285055,Falls City Nursing and Rehabilitation Center,1720 Burton Drive,Falls City,NE,68355,4022454466,730,Richardson,N,For profit - Corporation,63,45.9,NA,Medicare and Medicaid,N,STANTON LAKE HEALTHCARE INC,1979-03-19,THE ENSIGN GROUP,507,342,3.2,2.9,2.4,4.4,N,NA,N,N,N,Resident,Yes,3,NA,4,NA,3,NA,3,NA,2,NA,1,NA,NA,NA,2.02808,0.69623,0.44837,1.1446,3.17268,2.83941,0.38653,0.12922,60.5,NA,NA,27,NA,27,1.35651,0.97473,2.273,0.83857,0.66215,3.77372,3.34779,2.06615,0.70929,0.45679,3.23223,2.89271,2025-07-31,3,3,1,24,1,0,24,2024-07-11,3,2,1,28,1,0,28,25,NA,0,0,0,0,"1720 Burton Drive,Falls City,NE,68355",40.0625,-95.588,NA,2026-06-01
285057,Eventide Lincoln Care Center,4720 Randolph Street,Lincoln,NE,68510,4024837671,540,Lancaster,Y,Non profit - Corporation,197,138.2,NA,Medicare and Medicaid,N,"TABITHA, INC.",1981-04-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,4,NA,3,NA,5,NA,4,NA,NA,NA,3.48415,0.82399,0.79314,1.61713,5.10129,4.593,0.52433,0.06686,48.2,NA,45.7,NA,1,NA,1.26806,0.91117,2.12479,0.78389,0.61897,3.52765,3.12949,3.79715,0.89802,0.86439,5.55956,5.00561,2024-12-17,11,7,4,64,1,0,64,2024-01-09,5,3,2,20,1,0,20,53,NA,0,0,0,0,"4720 Randolph Street,Lincoln,NE,68510",40.8062,-96.655,NA,2026-06-01
285058,Emerald Nursing & Rehabilitation Mercy,7410 Mercy Road,Omaha,NE,68124,4023971220,270,Douglas,Y,For profit - Limited Liability company,174,92.8,NA,Medicare and Medicaid,N,MERCY CARE CENTER LLC,1981-06-22,EMERALD HEALTHCARE,630,14,1.5,1.6,1.9,1.9,N,SFF Candidate,N,N,N,Resident,Yes,1,NA,1,NA,2,NA,4,NA,1,NA,1,NA,NA,NA,2.16534,1.10728,0.31371,1.42099,3.58633,3.24436,0.17491,0.06561,64.3,NA,75,NA,0,NA,1.3532,0.97235,2.26746,0.83652,0.66053,3.76451,3.33963,2.21137,1.13082,0.32038,3.66257,3.31334,2025-03-20,30,9,30,188,1,0,188,2024-02-15,29,12,21,275,1,0,275,209.75,NA,3,73921,1,4,"7410 Mercy Road,Omaha,NE,68124",41.2379,-96.028,NA,2026-06-01
285059,Rose Blumkin Jewish Home,323 South 132nd Street,Omaha,NE,68154,4023304272,270,Douglas,Y,Non profit - Other,105,90.3,NA,Medicare and Medicaid,N,"JEWISH FEDERATION OF OMAHA, INC",1983-01-05,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,2,NA,1,NA,2,NA,5,NA,NA,NA,3.01638,1.15282,0.80348,1.95631,4.97269,4.55613,0.66071,0.08163,43,NA,33.3,NA,0,NA,1.23775,0.88939,2.074,0.76515,0.60418,3.44333,3.0547,3.36785,1.28715,0.89711,5.55211,5.08702,2024-10-31,3,2,1,12,1,0,12,2023-09-06,1,1,0,16,1,0,16,13,NA,0,0,0,0,"323 South 132nd Street,Omaha,NE,68154",41.2567,-96.12,NA,2026-06-01
285062,Midwest Covenant Home,615 East 9th Street,Stromsburg,NE,68666,4027642711,710,Polk,N,Non profit - Corporation,51,41.4,NA,Medicare and Medicaid,N,"MIDWEST COVENANT HOME, INC.",1983-09-20,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,4,NA,4,NA,4,NA,4,NA,NA,NA,2.84457,0.95774,0.64887,1.60661,4.45118,3.91173,0.37616,0.03005,48.2,NA,14.3,NA,2,NA,1.20621,0.86673,2.02116,0.74566,0.58878,3.3556,2.97686,3.25906,1.0973,0.74342,5.09978,4.48173,2025-03-26,3,3,1,24,1,0,24,2024-04-02,6,6,2,40,1,0,40,28,NA,0,0,0,0,"615 East 9th Street,Stromsburg,NE,68666",41.1193,-97.589,NA,2026-06-01
285063,Highland Park Care Center,1633 Sweetwater,Alliance,NE,69301,3087622525,060,Box Butte,N,Non profit - Corporation,60,54.7,NA,Medicare and Medicaid,N,VSL ALLIANCE LLC,1984-03-27,VETTER SENIOR LIVING,547,22,4.3,3.8,4.5,4,N,NA,N,N,N,Resident,Yes,5,NA,5,NA,4,NA,5,NA,4,NA,5,NA,NA,NA,2.97783,0.67258,0.51456,1.18715,4.16498,3.35924,0.36599,0.00701,23.2,NA,0,NA,0,NA,1.2036,0.86485,2.01678,0.74404,0.58751,3.34833,2.97041,3.41915,0.77226,0.59082,4.78223,3.85708,2025-08-06,1,1,0,4,1,0,4,2024-08-21,5,5,0,24,1,0,24,9,NA,0,0,0,0,"1633 Sweetwater,Alliance,NE,69301",42.1118,-102.87,NA,2026-06-01
285065,Gold Crest Retirement Center,200 Levi Lane,Adams,NE,68301,4029887115,330,Gage,N,Non profit - Other,52,32.6,NA,Medicare and Medicaid,N,"COFFMAN-LEVI CHARITABLE TRUST, INC",1984-06-07,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,3,NA,3,NA,NA,2,5,NA,NA,NA,3.16711,0.31085,1.03235,1.3432,4.51031,3.98243,0.55963,0,56.9,NA,12.5,NA,2,NA,1.19988,0.86218,2.01056,0.74174,0.58569,3.33799,2.96125,3.64773,0.35802,1.18901,5.19477,4.58679,2025-03-12,3,3,0,24,1,0,24,2024-04-02,6,5,1,28,1,0,28,25,NA,0,0,0,0,"200 Levi Lane,Adams,NE,68301",40.4532,-96.522,NA,2026-06-01
285066,Ambassador Health of Lincoln,4405 Normal Blvd,Lincoln,NE,68506,4024882355,540,Lancaster,Y,For profit - Corporation,122,78.1,NA,Medicare and Medicaid,N,"THE AMBASSADOR LINCOLN, INC.",1984-02-24,AMBASSADOR HEALTH,28,4,3.8,3.8,3.8,4,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,4,NA,5,NA,3,NA,4,NA,NA,NA,3.18241,1.24301,1.1479,2.39091,5.57333,4.77735,0.62681,0.0527,38.5,NA,33.3,NA,0,NA,1.75802,1.26323,2.94578,1.08677,0.85813,4.89068,4.33868,2.50169,0.97713,0.90236,4.38118,3.75547,2024-11-13,7,5,3,52,1,0,52,2023-12-21,3,3,0,12,1,0,12,42,NA,0,0,0,0,"4405 Normal Blvd,Lincoln,NE,68506",40.7893,-96.658,NA,2026-06-01
285067,"Holdrege Memorial Homes, Inc",1320 11th Avenue,Holdrege,NE,68949,3089958631,680,Phelps,N,Non profit - Corporation,94,76.9,NA,Medicare and Medicaid,N,"HOLDREGE MEMORIAL HOMES, INC.",1984-08-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,3,NA,2,NA,5,NA,2,NA,NA,NA,2.44538,0.46362,0.75944,1.22306,3.66845,3.40887,0.55213,0.02495,NA,26,NA,26,NA,26,1.3374,0.96099,2.24098,0.82675,0.65282,3.72055,3.30063,2.52688,0.47908,0.78475,3.79071,3.52248,2025-08-05,9,9,0,84,1,0,84,2024-07-11,4,3,1,24,1,0,24,69,NA,0,0,1,1,"1320 11th Avenue,Holdrege,NE,68949",40.4454,-99.362,NA,2026-06-01
285071,Heritage Estates,2325 Lodge Drive,Gering,NE,69341,3084365007,780,Scott Bluff,N,Non profit - Corporation,102,96.3,NA,Medicare and Medicaid,N,VSL GERING LLC,1985-12-20,VETTER SENIOR LIVING,547,22,4.3,3.8,4.5,4,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,4,NA,5,NA,4,NA,5,NA,NA,NA,3.09999,0.48634,0.88994,1.37627,4.47626,3.95102,0.63005,0.04917,46.9,NA,22.7,NA,0,NA,1.21668,0.87425,2.0387,0.75213,0.59389,3.38472,3.0027,3.52113,0.55241,1.01084,5.08438,4.48778,2025-04-16,4,4,0,28,1,0,28,2024-04-18,3,2,1,12,1,0,12,24,NA,0,0,0,0,"2325 Lodge Drive,Gering,NE,69341",41.8196,-103.68,NA,2026-06-01
285072,Good Samaritan Society - Hastings Village,926 East E Street,Hastings,NE,68901,4024633181,000,Adams,N,Non profit - Corporation,108,43.7,NA,Medicare and Medicaid,N,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,1985-12-27,GOOD SAMARITAN SOCIETY,726,92,2.9,2.8,3.9,3,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,4,NA,2,NA,5,NA,4,NA,NA,NA,2.41188,0.55751,0.84504,1.40255,3.81443,3.3015,0.45617,0.0475,42.9,NA,44.4,NA,0,NA,1.21511,0.87312,2.03607,0.75116,0.59313,3.38035,2.99882,2.74308,0.63407,0.96108,4.33823,3.75487,2025-03-06,4,4,0,44,1,0,44,2024-02-29,5,5,0,91,1,0,91,55.75,NA,2,39704,0,2,"926 East E Street,Hastings,NE,68901",40.5778,-98.368,NA,2026-06-01
285073,Park View Haven Nursing Home,309 North Madison Street,Coleridge,NE,68727,4022834224,130,Cedar,N,Government - City,34,26.9,NA,Medicare and Medicaid,N,PARK VIEW HAVEN NURSING HOME,1986-07-28,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,2,NA,3,NA,2,NA,2,NA,NA,2,1,25,25,6,NA,NA,NA,NA,NA,NA,NA,NA,68.6,NA,50,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-01-28,3,3,2,40,1,0,40,2024-01-22,6,4,3,24,1,0,24,36,0,1,34512,1,2,"309 North Madison Street,Coleridge,NE,68727",42.5091,-97.207,NA,2026-06-01
285074,Brookestone of David City,260 South 10th Street,David City,NE,68632,4023673144,110,Butler,N,Non profit - Corporation,86,56.1,NA,Medicare and Medicaid,N,VSL DAVID CITY LLC,1986-08-14,VETTER SENIOR LIVING,547,22,4.3,3.8,4.5,4,N,NA,N,N,N,Resident,Yes,5,NA,5,NA,5,NA,5,NA,NA,2,5,NA,NA,NA,2.98138,0.61957,0.52669,1.14626,4.12764,3.51951,0.19972,0.01721,20,NA,28.6,NA,0,NA,1.17591,0.84496,1.97039,0.72693,0.57399,3.27131,2.90209,3.50381,0.72814,0.61898,4.85094,4.13624,2025-02-13,3,3,0,12,1,0,12,2024-03-12,1,1,0,4,1,0,4,10,NA,0,0,0,0,"260 South 10th Street,David City,NE,68632",41.248,-97.122,NA,2026-06-01
285076,Adept Nursing & Rehab of South Sioux City,3501 Dakota Avenue,South Sioux City,NE,68776,4024944273,210,Dakota,Y,For profit - Limited Liability company,72,41,NA,Medicare and Medicaid,N,PALM AT REGENCY SQUARE LLC,1986-07-01,AVID HEALTHCARE GROUP,700,11,1.7,1.9,2.5,2.1,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,2,NA,2,NA,1,NA,4,NA,NA,NA,2.27911,0.83238,0.90214,1.73452,4.01363,3.58163,0.87545,0.04161,46.3,NA,30,NA,2,NA,1.40886,1.01234,2.36072,0.87093,0.6877,3.91935,3.47699,2.23562,0.81649,0.88492,3.93703,3.51328,2025-08-20,7,5,2,36,1,0,36,2024-06-27,18,11,12,154,1,0,154,65.5,NA,1,33784,0,1,"3501 Dakota Avenue,South Sioux City,NE,68776",42.4574,-96.414,NA,2026-06-01
285078,St. Joseph Villa Nursing Center,2305 South 10th Street,Omaha,NE,68108,4023455683,270,Douglas,Y,For profit - Limited Liability company,184,154.9,NA,Medicare and Medicaid,N,"DELMAR GARDENS OF OMAHA, LLC",1987-07-13,DELMAR GARDENS,180,12,2.9,3.1,2.9,2.4,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,2,NA,1,NA,3,NA,3,NA,NA,NA,2.97033,0.61896,0.2668,0.88576,3.8561,3.6746,0.20619,0.05067,33.1,NA,46.2,NA,1,NA,1.22094,0.87731,2.04584,0.75476,0.59597,3.39658,3.01322,3.36209,0.70059,0.30199,4.36468,4.15924,2026-01-08,18,15,7,92,1,0,92,2024-08-22,9,9,4,64,1,0,64,85,NA,1,12048,0,1,"2305 South 10th Street,Omaha,NE,68108",41.2381,-95.929,NA,2026-06-01
