cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
525019,"DEERFIELD CARE CENTER, LLC",575 HOSPITAL RD,NEW RICHMOND,WI,54017,7152433930,540,St. Croix,Y,Non profit - Corporation,50,44.6,NA,Medicare and Medicaid,N,"DEERFIELD CARE CENTER, LLC",1977-11-01,PRESBYTERIAN HOMES & SERVICES,412,21,4.3,3.6,4.9,3,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,3,NA,2,NA,4,NA,5,NA,NA,NA,2.45894,0.25615,1.44706,1.70322,4.16216,3.82524,1.07589,0.16508,20.4,NA,13.3,NA,0,NA,1.2367,0.88863,2.07224,0.7645,0.60366,3.4404,3.05209,2.7478,0.28624,1.61705,4.6511,4.2746,2026-02-18,3,3,0,24,1,0,24,2024-11-27,6,6,4,40,1,0,40,28,NA,0,0,0,0,"575 HOSPITAL RD,NEW RICHMOND,WI,54017",45.1158,-92.553,NA,2026-06-01
525061,Lincoln Park Nursing and Rehab LLC,1700 C A BECKER DR,RACINE,WI,53406,2626379751,500,Racine,Y,For profit - Individual,122,72.9,NA,Medicare and Medicaid,N,LINCOLN PARK NURSING AND REHAB LLC,1967-01-01,SHLOMO HOFFMAN,713,10,2.4,2.4,3.3,3.1,N,NA,Y,N,N,Resident,Yes,1,NA,1,NA,3,NA,4,NA,1,NA,3,NA,NA,NA,2.25206,0.9454,0.81445,1.75985,4.0119,3.41721,0.42116,0.07107,54.7,NA,46.2,NA,0,NA,1.56328,1.1233,2.61946,0.96639,0.76307,4.34892,3.85808,1.99087,0.83575,0.71999,3.54662,3.0209,2024-11-14,20,16,7,120,1,0,120,2023-12-21,29,13,18,310,1,0,310,167.5,NA,2,182618,0,2,"1700 C A BECKER DR,RACINE,WI,53406",42.7109,-87.848,NA,2026-06-01
525064,Lindengrove New Berlin,13755 W FIELDPOINTE DR,NEW BERLIN,WI,53151,2627963660,660,Waukesha,Y,Non profit - Church related,110,84,NA,Medicare and Medicaid,N,LINDENGROVE COMMUNITIES LLC,1967-01-01,NA,NA,NA,NA,NA,NA,NA,Y,NA,N,N,N,Resident,Yes,1,NA,1,NA,3,NA,2,NA,4,NA,3,NA,NA,NA,2.16237,0.57786,0.59153,1.16939,3.33177,2.96351,0.37094,0.06,40.6,NA,23.1,NA,1,NA,1.34804,0.96864,2.25881,0.83333,0.65801,3.75015,3.32688,2.21681,0.59241,0.60642,3.41564,3.03811,2025-01-21,13,8,5,128,2,64,192,2023-11-07,10,6,4,52,1,0,52,157,NA,1,44806,1,2,"13755 W FIELDPOINTE DR,NEW BERLIN,WI,53151",42.9903,-88.084,NA,2026-06-01
525069,Maplewood Center,8615 W BELOIT RD,WEST ALLIS,WI,53227,4146074100,390,Milwaukee,Y,Non profit - Corporation,150,116.6,NA,Medicare and Medicaid,N,METHODIST MANOR HEALTH CENTER INC.,1969-10-01,NA,NA,NA,NA,NA,NA,NA,Y,NA,N,N,N,Resident,Yes,1,NA,1,NA,2,NA,1,NA,2,NA,4,NA,NA,NA,2.56089,1.53476,0.83645,2.37121,4.9321,4.46187,0.50125,0.09008,51.7,NA,50,NA,NA,26,1.55334,1.11616,2.60282,0.96024,0.75822,4.32129,3.83356,2.27837,1.36544,0.74417,4.38798,3.96962,2025-05-01,25,24,8,353,1,0,353,2024-04-04,40,8,35,503,1,0,503,390.5,NA,4,355451,1,5,"8615 W BELOIT RD,WEST ALLIS,WI,53227",42.99,-88.021,NA,2026-06-01
525085,EASTCASTLE PL BRADFORD TER CONV CTR,2505 E BRADFORD AVE,MILWAUKEE,WI,53211,4149636151,390,Milwaukee,Y,Non profit - Corporation,40,44.9,NA,Medicare and Medicaid,N,"EASTCASTLE PLACE, INC",1967-01-01,LIFE CARE SERVICES,312,44,4.1,3.7,4.5,4.1,Y,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,5,NA,4,NA,NA,NA,3.05786,1.00834,0.84143,1.84977,4.90763,4.35279,0.3933,0.04373,50.7,NA,14.3,NA,1,NA,1.35391,0.97286,2.26864,0.83696,0.66088,3.76648,3.34137,3.12125,1.02924,0.85887,5.00935,4.44301,2026-02-18,14,13,1,72,1,0,72,2024-11-27,2,2,0,8,1,0,8,56,0,16,99452,0,16,"2505 E BRADFORD AVE,MILWAUKEE,WI,53211",43.0637,-87.879,NA,2026-06-01
525088,Edgewater Haven Nursing Home,1351 Wisconsin River Dr,Port Edwards,WI,54469,7158858300,700,Wood,N,Government - County,50,47.6,NA,Medicare and Medicaid,N,COUNTY OF WOOD,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,NA,NA,2.49658,0.52842,1.11824,1.64666,4.14323,3.68786,0.76345,0.05992,25.5,NA,40,NA,0,NA,1.4301,1.0276,2.39632,0.88406,0.69807,3.97845,3.52941,2.41255,0.51063,1.0806,4.00379,3.56374,2025-08-13,4,4,0,20,1,0,20,2024-06-26,5,5,0,44,1,0,44,26,NA,0,0,0,0,"1351 Wisconsin River Dr,Port Edwards,WI,54469",44.3578,-89.862,NA,2026-06-01
525098,WAUNAKEE VALLEY SENIOR LIVING,801 KLEIN DR,WAUNAKEE,WI,53597,6088495016,120,Dane,Y,For profit - Corporation,94,56.6,NA,Medicare and Medicaid,N,"AHR WAUNAKEE TRS SUB, LLC",1967-01-01,TRILOGY HEALTH SERVICES,524,124,4.2,3.5,3.2,4.8,Y,NA,N,N,N,Resident,Yes,3,NA,2,NA,5,NA,5,NA,5,NA,2,NA,NA,NA,2.03698,0.88799,0.59652,1.48451,3.52149,3.04464,0.2456,0.13513,56.6,NA,70,NA,2,NA,1.39547,1.00272,2.33829,0.86265,0.68116,3.8821,3.44394,2.01728,0.8794,0.59075,3.48743,3.01519,2026-04-09,5,5,0,64,1,0,64,2025-01-23,16,5,13,183,1,0,183,93.75,NA,2,32856,1,3,"801 KLEIN DR,WAUNAKEE,WI,53597",43.1853,-89.464,NA,2026-06-01
525108,Resolve at West Allis Respiratory and Rehab,9047 W GREENFIELD AVE,WEST ALLIS,WI,53214,4144539290,390,Milwaukee,Y,For profit - Limited Liability company,152,73.6,NA,Medicare and Medicaid,N,Legal Business Name Not Available,1967-01-13,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,2,NA,4,NA,1,NA,1,NA,NA,NA,2.37128,1.70437,0.76904,2.4734,4.84469,4.16736,0.46631,0.06365,NA,26,NA,26,NA,26,1.96257,1.41021,3.28853,1.21322,0.95798,5.45973,4.84351,1.66978,1.20016,0.54153,3.41146,2.93451,2024-12-05,22,4,20,104,1,0,104,2024-06-11,35,4,32,384,1,0,384,174,NA,1,130322,1,2,"9047 W GREENFIELD AVE,WEST ALLIS,WI,53214",43.0165,-88.025,NA,2026-06-01
525114,SAUK CO HEALTH CARE CENTER,1051 CLARK ST,REEDSBURG,WI,53959,6085247500,550,Sauk,N,Government - County,82,52.8,NA,Medicare and Medicaid,N,SAUK COUNTY,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,1,NA,1,NA,1,NA,4,NA,NA,NA,3.08306,0.68703,1.02106,1.7081,4.79116,4.31917,0.73822,0.02113,68.8,NA,87.5,NA,2,NA,1.19582,0.85926,2.00375,0.73923,0.58371,3.3267,2.95122,3.56299,0.79398,1.18001,5.53698,4.99152,2025-04-07,10,5,5,131,1,0,131,2024-05-01,6,3,3,245,1,0,245,159.5,NA,3,160977,0,3,"1051 CLARK ST,REEDSBURG,WI,53959",43.5315,-90.031,NA,2026-06-01
525132,NORTH CENTRAL HEALTH CARE,"2400 MARSHALL STREET, STE A",WAUSAU,WI,54403,7158415178,360,Marathon,Y,Government - County,159,123.8,NA,Medicare and Medicaid,N,HUMAN SERVICES BOARD SERVING NORTH CENTRAL HEALTH CARE FACILITY,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,4,NA,5,NA,3,NA,4,NA,NA,NA,2.64611,0.27004,1.39806,1.6681,4.31421,3.96016,1.12272,0.01174,34.7,NA,33.3,NA,0,NA,1.59889,1.14888,2.67913,0.9884,0.78046,4.44799,3.94596,2.28713,0.23341,1.20839,3.72892,3.4229,2025-08-21,14,13,1,104,1,0,104,2024-06-06,5,3,3,52,1,0,52,91,NA,2,79192,0,2,"2400 MARSHALL STREET, STE A,WAUSAU,WI,54403",44.9607,-89.599,22,2026-06-01
