cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
215001,AUTUMN LAKE HEALTHCARE AT BALLENGER CREEK,347 BALLENGER DRIVE,FREDERICK,MD,21701,3016635181,100,Frederick,Y,For profit - Corporation,130,116.3,NA,Medicare and Medicaid,N,347 BALLENGER OPCO LLC,1969-12-05,AUTUMN LAKE HEALTHCARE,56,60,3,2.6,2.5,4.2,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,4,NA,4,NA,5,NA,3,NA,NA,NA,2.00743,1.16362,0.5943,1.75792,3.76535,3.46,0.43921,0.05956,36.4,NA,39.1,NA,0,NA,1.59353,1.14504,2.67017,0.98509,0.77784,4.4331,3.93275,1.74092,1.00913,0.5154,3.26545,3.00064,2025-06-30,28,23,9,172,1,0,172,2022-11-15,24,24,0,168,2,84,252,192,NA,0,0,0,0,"347 BALLENGER DRIVE,FREDERICK,MD,21701",39.4183,-77.336,22,2026-06-01
215005,COMPLETE CARE AT ANNAPOLIS,900 VAN BUREN STREET,ANNAPOLIS,MD,21403,4102678653,010,Anne Arundel,Y,For profit - Corporation,97,75,NA,Medicare and Medicaid,N,COMPLETE CARE AT ANNAPOLIS LLC,1976-07-01,COMPLETE CARE,157,85,3.2,2.8,2.5,4.4,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,5,NA,4,NA,3,NA,NA,NA,1.84255,1.2081,0.71444,1.92253,3.76508,3.14246,0.44739,0.08064,45.2,NA,53.8,NA,0,NA,1.45476,1.04532,2.43763,0.8993,0.7101,4.04704,3.59027,1.75036,1.14765,0.67869,3.5767,2.98523,2026-03-10,8,8,1,36,1,0,36,2024-12-11,8,6,3,32,1,0,32,35,NA,0,0,0,0,"900 VAN BUREN STREET,ANNAPOLIS,MD,21403",38.9616,-76.49,NA,2026-06-01
215007,Wicomico Nursing Home,900 BOOTH STREET,SALISBURY,MD,21801,4107428896,220,Wicomico,Y,Government - County,102,65.7,NA,Medicare and Medicaid,N,WICOMICO NURSING HOME,1972-09-24,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,3,NA,2,NA,5,NA,4,NA,NA,NA,2.54364,0.37628,0.82859,1.20487,3.74851,3.32872,0.451,0.08067,31,NA,38.5,NA,0,NA,1.32108,0.94927,2.21364,0.81667,0.64485,3.67515,3.26035,2.66088,0.39363,0.86678,3.92129,3.48215,2026-02-05,4,4,0,16,1,0,16,2024-08-29,12,4,8,84,1,0,84,33,NA,1,28343,0,1,"900 BOOTH STREET,SALISBURY,MD,21801",38.3772,-75.615,NA,2026-06-01
215010,PINES NURSING AND REHAB,610 DUTCHMAN'S LANE,EASTON,MD,21601,4108224000,200,Talbot,N,For profit - Corporation,195,108.3,NA,Medicare and Medicaid,N,"PINES NURSING AND REHAB, LLC",1967-01-01,KEY HEALTH MANAGEMENT,767,7,1.6,1.6,1.9,2.7,N,SFF Candidate,N,N,N,Resident,Yes,1,NA,1,NA,2,NA,2,NA,3,NA,1,NA,NA,NA,2.11496,0.63396,0.53511,1.16907,3.28403,2.99041,0.47268,0.08253,50,NA,60,NA,0,NA,1.52238,1.09391,2.55093,0.9411,0.74311,4.23514,3.75714,1.9199,0.57549,0.48576,2.98116,2.71462,2025-09-04,50,37,18,292,1,0,292,2022-09-28,101,64,37,1116,3,781,1897,693.25,NA,1,24088,0,1,"610 DUTCHMAN'S LANE,EASTON,MD,21601",38.7597,-76.063,NA,2026-06-01
215013,ST. MARY'S NURSING CENTER INC,21585 PEABODY STREET,LEONARDTOWN,MD,20650,3014758000,180,St. Marys,Y,Non profit - Corporation,160,112.7,NA,Medicare and Medicaid,N,"ST. MARY'S NURSING CENTER, INC.",1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,5,NA,5,NA,5,NA,5,NA,5,NA,4,NA,NA,NA,2.23343,0.90705,0.51611,1.42316,3.65659,3.17416,0.31506,0.06006,41.7,NA,21.4,NA,0,NA,1.32293,0.9506,2.21674,0.81781,0.64576,3.68031,3.26493,2.3331,0.94753,0.53914,3.81978,3.31581,2024-11-22,6,6,1,28,1,0,28,2019-08-27,10,5,5,44,1,0,44,32,NA,0,0,0,0,"21585 PEABODY STREET,LEONARDTOWN,MD,20650",38.2992,-76.636,NA,2026-06-01
215014,AUTUMN LAKE HEALTHCARE AT ARCOLA,901 ARCOLA AVENUE,SILVER SPRING,MD,20902,3016492400,150,Montgomery,Y,For profit - Corporation,151,141.6,NA,Medicare and Medicaid,N,901 ARCOLA AVENUE OPCO LLC,1967-01-01,AUTUMN LAKE HEALTHCARE,56,60,3,2.6,2.5,4.2,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,5,NA,3,NA,NA,NA,1.99527,0.84765,0.58578,1.43343,3.4287,3.14702,0.41691,0.04094,33.9,NA,33.3,NA,0,NA,1.37207,0.9859,2.29907,0.84818,0.66974,3.817,3.38619,2.00967,0.85376,0.59001,3.45345,3.16974,2025-12-19,18,18,0,104,1,0,104,2024-07-02,19,17,4,88,1,0,88,100,NA,0,0,0,0,"901 ARCOLA AVENUE,SILVER SPRING,MD,20902",39.0356,-77.026,NA,2026-06-01
215015,FAIRLAND CENTER,2101 FAIRLAND ROAD,SILVER SPRING,MD,20904,3013846161,150,Montgomery,Y,For profit - Corporation,92,72.6,NA,Medicare and Medicaid,N,2101 FAIRLAND ROAD OPERATIONS LLC,1967-01-01,GENESIS HEALTHCARE,237,187,2.4,2.3,2.5,3.6,N,NA,N,N,N,None,Yes,1,NA,2,NA,3,NA,3,NA,2,NA,1,NA,NA,NA,1.6132,0.88705,1.23247,2.11952,3.73272,3.40211,0.89379,0.09002,51.3,NA,53.8,NA,2,NA,2.15784,1.55052,3.61573,1.33393,1.05329,6.00295,5.32542,1.03316,0.56811,0.78933,2.3906,2.17886,2025-04-16,29,25,16,132,1,0,132,2021-04-27,20,7,13,92,1,0,92,122,NA,0,0,0,0,"2101 FAIRLAND ROAD,SILVER SPRING,MD,20904",39.0771,-76.968,NA,2026-06-01
215017,AUTUMN LAKE HEALTHCARE AT LONG VIEW,3332 MAIN STREET,MANCHESTER,MD,21102,4102397139,060,Carroll,Y,For profit - Limited Liability company,109,99.1,NA,Medicare and Medicaid,N,3332 MAIN STREET OPCO LLC,1967-01-01,AUTUMN LAKE HEALTHCARE,56,60,3,2.6,2.5,4.2,N,NA,N,N,N,Both,Yes,4,NA,4,NA,3,NA,4,NA,3,NA,3,NA,NA,NA,2.47716,0.94224,0.67645,1.61869,4.09584,3.77154,0.38035,0.04603,47.5,NA,33.3,NA,0,NA,1.52447,1.09541,2.55443,0.94239,0.74413,4.24096,3.7623,2.24561,0.85416,0.61322,3.713,3.41901,2025-12-01,6,4,2,24,1,0,24,2024-04-22,17,17,4,80,1,0,80,38,NA,0,0,0,0,"3332 MAIN STREET,MANCHESTER,MD,21102",39.6653,-76.887,NA,2026-06-01
215020,Forestville Rehabilitation and Wellness Center,7420 MARLBORO PIKE,FORESTVILLE,MD,20747,3017360240,160,Prince Georges,Y,For profit - Limited Liability company,162,150.8,NA,Medicare and Medicaid,N,"MARLBORO LEASING CO., LLC",1971-02-20,COMMUNICARE HEALTH,153,121,3,2.5,2.6,4.4,N,NA,Y,N,N,Resident,Yes,2,NA,1,NA,5,NA,5,NA,4,NA,2,NA,NA,NA,1.94778,1.05595,0.35124,1.40719,3.35497,3.02847,0.20684,0.06489,32.8,NA,41.2,NA,2,NA,1.26618,0.90982,2.12165,0.78273,0.61805,3.52243,3.12487,2.1259,1.15251,0.38336,3.66178,3.30542,2026-01-12,28,24,7,136,2,68,204,2024-06-03,23,22,3,120,2,60,180,198,NA,1,16039,0,1,"7420 MARLBORO PIKE,FORESTVILLE,MD,20747",38.8481,-76.879,NA,2026-06-01
215022,KING DAVID NURSING AND REHABILITATION CENTER,4204 OLD MILFORD MILL ROAD,BALTIMORE,MD,21208,4104861500,020,Baltimore,Y,For profit - Limited Liability company,100,99.5,NA,Medicare and Medicaid,N,KING DAVID AT AUTUMN LAKE LLC,1967-01-01,AUTUMN LAKE HEALTHCARE,56,60,3,2.6,2.5,4.2,N,NA,Y,N,N,Resident,Yes,2,NA,2,NA,4,NA,3,NA,5,NA,2,NA,NA,NA,2.45533,1.0338,0.28253,1.31632,3.77166,3.49078,0.15773,0.13323,44.6,NA,42.9,NA,0,NA,1.61629,1.16139,2.70829,0.99916,0.78895,4.49639,3.9889,2.09938,0.88393,0.24157,3.22488,2.98472,2025-04-21,30,9,23,136,1,0,136,2021-04-30,29,24,5,140,1,0,140,137,NA,0,0,0,0,"4204 OLD MILFORD MILL ROAD,BALTIMORE,MD,21208",39.3642,-76.716,NA,2026-06-01
