cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
135004,Boundary County Nursing Home,6640 Kaniksu Street,Bonners Ferry,ID,83805,2082673141,100,Boundary,N,For profit - Individual,20,17.9,NA,Medicare and Medicaid,Y,BOUNDARY COMMUNITY HOSPITAL,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,2,NA,5,NA,5,NA,NA,2,5,NA,NA,NA,2.97693,0.52935,2.24441,2.77376,5.75069,4.96596,1.77944,0.01324,29.6,NA,22.2,NA,0,NA,1.10125,0.79131,1.84529,0.68077,0.53755,3.06361,2.71783,3.73578,0.66429,2.81653,7.21659,6.23182,2026-05-01,14,14,0,76,0,0,76,2024-09-13,12,2,12,84,1,0,84,78,NA,0,0,0,0,"6640 Kaniksu Street,Bonners Ferry,ID,83805",48.7026,-116.32,NA,2026-06-01
135006,St Luke's Elmore Long Term Care,895 North 6th East,Mountain Home,ID,83647,2085870360,190,Elmore,N,Non profit - Corporation,38,15.8,NA,Medicare and Medicaid,N,ST LUKES REGIONAL MEDICAL CENTER,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,4,NA,4,NA,NA,2,5,NA,NA,NA,4.11653,0.92609,1.65923,2.58533,6.70186,5.73063,0.86711,0.27179,33.3,NA,16.7,NA,0,NA,1.24829,0.89697,2.09167,0.77167,0.60932,3.47267,3.08072,4.55737,1.02527,1.83692,7.41956,6.34432,2026-01-23,5,5,0,44,1,0,44,2025-01-24,3,3,0,12,1,0,12,36,NA,0,0,0,0,"895 North 6th East,Mountain Home,ID,83647",43.1393,-115.69,NA,2026-06-01
135007,Bingham Memorial Skilled Nursing & Rehabilitation,98 Poplar Street,Blackfoot,ID,83221,2087854101,050,Bingham,N,Non profit - Other,27,15.3,NA,Medicare and Medicaid,Y,BMH INC,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,None,Yes,3,NA,2,NA,5,NA,5,NA,4,NA,4,NA,NA,NA,4.58262,1.58404,1.61472,3.19876,7.78138,5.0025,1.1725,0,NA,26,NA,26,NA,26,1.27337,0.91499,2.1337,0.78717,0.62157,3.54244,3.14262,4.97345,1.71914,1.75243,8.44501,5.42913,2025-11-20,9,9,0,48,1,0,48,2024-08-22,14,8,6,96,1,0,96,60,NA,0,0,0,0,"98 Poplar Street,Blackfoot,ID,83221",43.1937,-112.35,NA,2026-06-01
135010,Weiser Care of Cascadia,331 East Park Street,Weiser,ID,83672,2085492416,430,Washington,N,For profit - Limited Liability company,76,46.5,NA,Medicare and Medicaid,N,"WEISER OF CASCADIA, LLC",1972-01-01,CASCADIA HEALTHCARE,118,44,3.2,2.9,2.8,4,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,3,NA,4,NA,3,NA,2,NA,NA,NA,2.08737,0.57929,0.72393,1.30322,3.39059,2.87376,0.33331,0.08005,53.3,NA,57.1,NA,1,NA,1.49149,1.07172,2.49918,0.92201,0.72803,4.14923,3.68092,1.93409,0.53676,0.67077,3.14161,2.66274,2026-02-20,12,12,12,60,1,0,60,2024-09-26,10,10,10,60,1,0,60,60,NA,0,0,0,0,"331 East Park Street,Weiser,ID,83672",44.2493,-116.97,NA,2026-06-01
135011,Gateway Transitional Care Center,527 Memorial Drive,Pocatello,ID,83201,2084783333,020,Bannock,Y,For profit - Corporation,88,85.3,NA,Medicare and Medicaid,N,"POCATELLO HEALTH SERVICES, INC.",1967-01-01,THE ENSIGN GROUP,507,342,3.2,2.9,2.4,4.4,N,NA,N,N,N,Resident,Yes,3,NA,2,NA,5,NA,4,NA,5,NA,2,NA,NA,NA,1.87383,0.8099,0.75482,1.5647200000000001,3.43855,3.161,0.61368,0.15231,47.9,NA,21.4,NA,0,NA,1.63178,1.17252,2.73425,1.00873,0.79651,4.53949,4.02714,1.58697,0.68591,0.63927,2.91215,2.67709,2025-07-24,15,15,0,68,1,0,68,2024-07-11,12,12,1,64,1,0,64,67,NA,0,0,0,0,"527 Memorial Drive,Pocatello,ID,83201",42.8683,-112.43,NA,2026-06-01
135014,Caldwell Care of Cascadia,210 Cleveland Boulevard,Caldwell,ID,83605,2084591522,130,Canyon,Y,For profit - Corporation,68,58.1,NA,Medicare and Medicaid,N,CALDWELL OF CASCADIA LLC,1970-05-01,CASCADIA HEALTHCARE,118,44,3.2,2.9,2.8,4,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,4,NA,4,NA,NA,2,3,NA,NA,NA,2.50848,0.83845,0.46414,1.30259,3.81107,3.26091,0.34871,0.00668,40,NA,37.5,NA,0,NA,1.3437,0.96552,2.25154,0.83065,0.65589,3.73809,3.31618,2.57993,0.86233,0.47735,3.91961,3.35378,2026-03-06,18,18,17,100,1,0,100,2024-10-11,13,13,13,80,1,0,80,95,NA,0,0,0,0,"210 Cleveland Boulevard,Caldwell,ID,83605",43.6685,-116.7,NA,2026-06-01
135015,Payette Healthcare of Cascadia,1019 Third Avenue South,Payette,ID,83661,2086424455,370,Payette,N,For profit - Limited Liability company,80,48.7,NA,Medicare and Medicaid,N,"PAYETTE OF CASCADIA, LLC",1977-07-01,CASCADIA HEALTHCARE,118,44,3.2,2.9,2.8,4,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,3,NA,4,NA,3,NA,4,NA,NA,NA,2.05825,0.37077,1.10464,1.47541,3.53366,3.02097,0.61085,0.02137,38.3,NA,16.7,NA,0,NA,1.40072,1.00649,2.34708,0.8659,0.68373,3.89671,3.4569,2.0307,0.3658,1.08986,3.48636,2.98053,2025-09-12,10,10,10,40,1,0,40,2024-08-09,8,8,8,40,1,0,40,40,NA,0,0,0,0,"1019 Third Avenue South,Payette,ID,83661",44.0715,-116.93,NA,2026-06-01
135018,Monte Vista Hills Healthcare Center,1071 Renee Avenue,Pocatello,ID,83201,2082331411,020,Bannock,Y,For profit - Corporation,113,59.7,NA,Medicare and Medicaid,N,"VALLEY VIEW HEALTH SERVICES, INC.",1967-01-01,THE ENSIGN GROUP,507,342,3.2,2.9,2.4,4.4,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,5,NA,5,NA,2,NA,NA,NA,2.34699,0.7238,0.58508,1.30888,3.65588,3.12712,0.39376,0.09682,45.1,NA,64.7,NA,0,NA,1.53454,1.10265,2.57131,0.94862,0.74905,4.26898,3.78715,2.11365,0.65184,0.52691,3.29241,2.81622,2025-12-17,8,8,0,36,1,0,36,2024-07-26,9,9,9,68,1,0,68,44,NA,0,0,0,0,"1071 Renee Avenue,Pocatello,ID,83201",42.8935,-112.43,NA,2026-06-01
135019,"Orchards of Cascadia, The",404 North Horton Street,Nampa,ID,83651,2084669292,130,Canyon,Y,For profit - Limited Liability company,100,91.5,NA,Medicare and Medicaid,N,NAMPA WEST OF CASCADIA LLC,1970-05-01,CASCADIA HEALTHCARE,118,44,3.2,2.9,2.8,4,N,SFF Candidate,N,N,N,Resident,Yes,1,NA,1,NA,4,NA,4,NA,4,NA,3,NA,NA,NA,2.35194,0.96305,0.62823,1.59128,3.94322,3.23889,0.34789,0.02629,48.4,NA,46.2,NA,0,NA,1.43237,1.02923,2.40011,0.88546,0.69917,3.98475,3.53501,2.26919,0.92917,0.60612,3.80448,3.12493,2025-12-01,7,5,2,103,2,52,155,2024-06-06,3,3,1,28,1,0,28,123.25,NA,2,34954,0,2,"404 North Horton Street,Nampa,ID,83651",43.5873,-116.59,NA,2026-06-01
135020,River's Edge Rehabilitation & Living Center,714 North Butte Avenue,Emmett,ID,83617,2083654425,220,Gem,Y,For profit - Corporation,74,63,NA,Medicare and Medicaid,N,"GEM HEALTHCARE, INC.",1970-05-01,THE ENSIGN GROUP,507,342,3.2,2.9,2.4,4.4,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,3,NA,5,NA,4,NA,NA,NA,1.96712,0.59593,0.93805,1.53398,3.5011,3.04416,0.51731,0.12336,49.2,NA,25,NA,1,NA,1.26083,0.90597,2.11268,0.77942,0.61544,3.50753,3.11165,2.15613,0.65319,1.02818,3.8375,3.33665,2026-04-16,10,10,0,44,0,0,44,2024-12-06,16,10,16,80,1,0,80,53,NA,0,0,0,0,"714 North Butte Avenue,Emmett,ID,83617",43.881,-116.49,NA,2026-06-01
