cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
035003,The Terraces of Phoenix,7550 NORTH 16TH STREET,PHOENIX,AZ,85020,6029444455,060,Maricopa,Y,Non profit - Corporation,64,52.5,NA,Medicare and Medicaid,N,HUMANGOOD ARIZONA INC,1967-01-01,HUMANGOOD,274,17,4.6,3.8,4.7,4.4,Y,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,5,NA,5,NA,5,NA,NA,NA,2.32324,1.14452,1.19261,2.33713,4.66037,4.08217,0.78682,0.16726,17.5,NA,18.8,NA,1,NA,1.27205,0.91403,2.13148,0.78636,0.62092,3.53875,3.13935,2.524,1.24342,1.29567,5.06309,4.43493,2025-06-13,3,3,1,12,1,0,12,2024-05-31,9,4,5,48,1,0,48,21,NA,0,0,0,0,"7550 NORTH 16TH STREET,PHOENIX,AZ,85020",33.5465,-112.05,NA,2026-06-01
035004,Santa Rosa Care Center,1650 NORTH SANTA ROSA AVENUE,TUCSON,AZ,85712,5207951610,090,Pima,Y,For profit - Limited Liability company,144,118.2,NA,Medicare and Medicaid,N,Legal Business Name Not Available,1980-04-01,NA,NA,NA,NA,NA,NA,NA,N,NA,Y,N,N,Resident,Yes,3,NA,2,NA,5,NA,5,NA,NA,2,3,NA,NA,NA,2.78243,0.9113,0.37146,1.28276,4.06519,3.61732,0.2839,0.00733,54.2,NA,50,NA,0,NA,1.12321,0.80708,1.88207,0.69434,0.54826,3.12468,2.77201,3.42345,1.12125,0.45704,5.00174,4.45068,2025-08-29,9,6,3,48,1,0,48,2023-10-27,14,6,8,84,1,0,84,57,NA,0,0,0,0,"1650 NORTH SANTA ROSA AVENUE,TUCSON,AZ,85712",32.2426,-110.89,NA,2026-06-01
035014,Desert Terrace Healthcare Center,2509 NORTH 24TH STREET,PHOENIX,AZ,85008,6022731347,060,Maricopa,Y,For profit - Corporation,108,86.8,NA,Medicare and Medicaid,N,24TH STREET HEALTHCARE ASSOCIATES LLC,1972-08-01,THE ENSIGN GROUP,507,342,3.2,2.9,2.4,4.4,N,NA,Y,N,N,Resident,Yes,2,NA,2,NA,4,NA,5,NA,3,NA,3,NA,NA,NA,1.94925,0.95523,0.51313,1.46836,3.41761,3.01556,0.42633,0.06802,50,NA,33.3,NA,1,NA,1.23332,0.88621,2.06658,0.76241,0.60201,3.43101,3.04376,2.1842,1.07036,0.57497,3.82953,3.37903,2025-09-26,7,1,6,28,1,0,28,2023-10-20,5,1,4,24,1,0,24,27,NA,1,1300,0,1,"2509 NORTH 24TH STREET,PHOENIX,AZ,85008",33.4753,-112.03,NA,2026-06-01
035016,HANDMAKER HOME FOR THE AGING,2221 NORTH ROSEMONT BOULEVARD,TUCSON,AZ,85712,5208812323,090,Pima,Y,For profit - Corporation,94,75.7,NA,Medicare and Medicaid,N,HANDMAKER JEWISH SERVICES FOR THE AGING,1967-01-01,POLLAK HOLDINGS,408,6,1.6,1.2,1.5,3.8,Y,SFF Candidate,Y,N,N,Resident,Yes,2,NA,1,NA,5,NA,5,NA,5,NA,3,NA,NA,NA,2.28425,1.16538,0.38662,1.552,3.83625,3.58005,0.33544,0.03768,62.2,NA,50,NA,1,NA,1.28507,0.92339,2.15329,0.7944,0.62727,3.57497,3.17147,2.45651,1.25326,0.41577,4.12554,3.85002,2024-10-24,29,17,17,261,1,0,261,2023-09-28,12,5,7,60,1,0,60,210.75,NA,0,0,0,0,"2221 NORTH ROSEMONT BOULEVARD,TUCSON,AZ,85712",32.2481,-110.88,NA,2026-06-01
035059,HAVEN OF SCOTTSDALE,3293 NORTH DRINKWATER BOULEVARD,SCOTTSDALE,AZ,85251,4809477443,060,Maricopa,Y,For profit - Limited Liability company,56,41.4,NA,Medicare and Medicaid,N,HAVEN OF SCOTTSDALE LLC,1978-11-16,HAVEN HEALTH,249,20,2.8,2,2.3,4.9,N,NA,N,N,N,Resident,Yes,2,NA,1,NA,5,NA,5,NA,4,NA,1,NA,NA,NA,1.51572,1.13156,0.53599,1.66756,3.18327,2.63132,0.32499,0.03282,65.2,NA,66.7,NA,1,NA,1.40234,1.00766,2.3498,0.8669,0.68452,3.90121,3.4609,1.4937,1.11513,0.52821,3.13704,2.5931,2026-01-07,13,12,8,84,1,0,84,2024-10-10,11,7,5,68,1,0,68,80,NA,0,0,0,0,"3293 NORTH DRINKWATER BOULEVARD,SCOTTSDALE,AZ,85251",33.4856,-111.92,NA,2026-06-01
035062,DESERT HAVEN CARE CENTER,2645 EAST THOMAS ROAD,PHOENIX,AZ,85016,6029568000,060,Maricopa,Y,For profit - Limited Liability company,115,81.1,NA,Medicare and Medicaid,N,"SRCV HAVEN, LLC",1975-02-04,NA,NA,NA,NA,NA,NA,NA,N,NA,Y,N,N,Resident,Yes,1,NA,1,NA,4,NA,4,NA,NA,2,1,25,25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,26,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-05,9,2,7,72,1,0,72,2024-04-17,7,5,3,64,1,0,64,70,NA,2,77018,0,2,"2645 EAST THOMAS ROAD,PHOENIX,AZ,85016",33.4804,-112.02,NA,2026-06-01
035064,FOOTHILLS REHABILITATION CENTER,2250 NORTH CRAYCROFT ROAD,TUCSON,AZ,85712,5207338700,090,Pima,Y,For profit - Limited Liability company,149,113.5,NA,Medicare and Medicaid,N,FOOTHILLS REHABILITATION CENTER LLC,1976-08-18,ATIED ASSOCIATES,53,12,2.4,2.7,1.9,3.1,N,NA,Y,N,N,Resident,Yes,2,NA,1,NA,5,NA,5,NA,5,NA,4,NA,NA,NA,2.82396,0.90257,0.74374,1.64631,4.47027,4.15505,0.49922,0.04345,23.3,NA,5.6,NA,0,NA,1.7275,1.2413,2.89464,1.06791,0.84323,4.80578,4.26337,2.25912,0.72204,0.59498,3.57614,3.32398,2026-03-28,15,12,11,96,1,0,96,2025-03-07,4,1,3,32,1,0,32,80,0,0,0,0,0,"2250 NORTH CRAYCROFT ROAD,TUCSON,AZ,85712",32.2488,-110.88,NA,2026-06-01
035068,PUEBLO SPRINGS REHABILITATION CENTER,5545 EAST LEE STREET,TUCSON,AZ,85712,5202962306,090,Pima,Y,For profit - Limited Liability company,129,90.5,NA,Medicare and Medicaid,N,WILLOW CANYON HEALTHCARE LLC,1981-01-16,THE ENSIGN GROUP,507,342,3.2,2.9,2.4,4.4,N,NA,N,N,N,Resident,Yes,1,NA,2,NA,4,NA,5,NA,3,NA,1,NA,NA,NA,1.86517,0.84002,0.30194,1.14195,3.00712,2.54141,0.13129,0.06725,56.7,NA,75,NA,1,NA,1.21421,0.87247,2.03456,0.7506,0.59269,3.37785,2.9966,2.12287,0.95608,0.34365,3.4226,2.89255,2025-06-06,7,4,4,44,1,0,44,2023-04-25,5,3,2,28,1,0,28,40,NA,0,0,0,0,"5545 EAST LEE STREET,TUCSON,AZ,85712",32.2416,-110.87,NA,2026-06-01
035070,CASAS ADOBES POST ACUTE REHAB CENTER,1919 WEST MEDICAL STREET,TUCSON,AZ,85704,5202978311,090,Pima,Y,For profit - Limited Liability company,230,184.5,NA,Medicare and Medicaid,N,SENTINEL PEAK HEALTHCARE LLC,1979-04-17,THE ENSIGN GROUP,507,342,3.2,2.9,2.4,4.4,N,NA,Y,Y,N,Resident,Yes,3,NA,2,NA,5,NA,5,NA,4,NA,3,NA,NA,NA,2.36206,1.08191,0.40415,1.48606,3.84812,3.40797,0.28568,0.05175,51.1,NA,71.4,NA,0,NA,1.25165,0.89938,2.09729,0.77374,0.61096,3.482,3.089,2.608,1.19456,0.44623,4.2488,3.76281,2024-03-28,7,4,4,32,1,0,32,2022-12-08,9,6,4,56,1,0,56,38,NA,0,0,0,0,"1919 WEST MEDICAL STREET,TUCSON,AZ,85704",32.3221,-111,NA,2026-06-01
035071,MISSION PALMS POST ACUTE,6461 EAST BAYWOOD AVENUE,MESA,AZ,85206,4808325160,060,Maricopa,Y,For profit - Corporation,160,154.4,NA,Medicare and Medicaid,N,ROYAL VIEW HEALTHCARE LLC,1979-07-05,THE ENSIGN GROUP,507,342,3.2,2.9,2.4,4.4,N,NA,N,Y,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,5,NA,3,NA,NA,NA,1.8913,1.12402,0.51635,1.64036,3.53166,3.16249,0.25835,0.06598,36.7,NA,5.6,NA,0,NA,1.40172,1.00721,2.34875,0.86651,0.68421,3.89947,3.45935,1.86466,1.10819,0.50907,3.48192,3.11795,2023-11-17,9,6,9,36,1,0,36,2022-09-16,4,2,2,16,1,0,16,31,NA,0,0,0,0,"6461 EAST BAYWOOD AVENUE,MESA,AZ,85206",33.4103,-111.69,NA,2026-06-01
